"Average Mean Surface Air Temperature (°C)","Historical Ref Period, 1995-2014","2020-2039","2040-2059","2060-2079","2080-2099"
24.08048147554406,0.02396676370230276
24.142120285953723,0.06162776313634525
24.203759096363385,0.14180399718638598
24.265397906773046,0.2919749540609229
24.327036717182708,0.5379572714637426
24.38867552759237,0.8869415961900738
24.45031433800203,1.308540960427289
24.511953148411692,1.727526339326743
24.573591958821353,2.040831229463283
24.635230769231015,2.1574193150387315
24.696869579640676,2.0408312294631785
24.758508390050338,1.727526339326566
24.82014720046,1.308540960427088
24.88178601086966,0.8869415961898921
24.943424821279322,0.5379572714636047
24.99206574863794,,0.02248017460130986
25.005063631688984,0.29197495406083307
25.057780665455947,,0.05780517106112501
25.066702442098645,0.14180399718633507
25.123495582273954,,0.13300830498058364
25.128341252508307,0.061627763136319985
25.18921049909196,,0.2738645913160129
25.189980062917968,0.023966763702291716
25.254925415909966,,0.5045893363310657
25.320640332727972,,0.8319271717774886
25.38635524954598,,1.2273759456535738
25.452070166363985,,1.6203728721493604
25.51778508318199,,1.9142443652386685
25.583499999999997,,2.0236008287447547
25.59730698417803,,,0.019249572431236053
25.649214916818003,,1.9142443652386913
25.67405065260269,,,0.0494980509260044
25.71492983363601,,1.6203728721493993
25.750794321027353,,,0.11389382182692004
25.780644750454016,,1.2273759456536182
25.827537989452015,,,0.2345077998896491
25.846359667272022,,0.8319271717775286
25.904281657876677,,,0.432075335267548
25.91207458409003,,0.504589336331096
25.977789500908035,,0.27386459131603264
25.98102532630134,,,0.7123717958004964
26.04350441772604,,0.13300830498059477
26.057768994726,,,1.0509910436744698
26.109219334544047,,0.057805171061130575
26.134512663150662,,,1.387510796567898
26.174934251362053,,0.022480174601312297
26.211256331575324,,,1.639150327489017
26.287999999999986,,,1.7327912890214991
26.29490413183511,,,,0.015930518881010457
26.364743668424648,,,1.6391503274890842
26.387637006075654,,,,0.040963488288726896
26.44148733684931,,,1.3875107965680125
26.480369880316196,,,,0.09425599895923081
26.51823100527397,,,1.0509910436745995
26.57310275455674,,,,0.1940734500587802
26.594974673698633,,,0.7123717958006137
26.665835628797282,,,,0.35757595713292345
26.671718342123295,,,0.4320753352676368
26.748462010547957,,,0.23450779988970705
26.758568503037825,,,,0.5895430864160077
26.82520567897262,,,0.1138938218269528
26.851301377278368,,,,0.8697768599712343
26.90194934739728,,,0.049498050926020665
26.94403425151891,,,,1.148273138080899
26.978693015821943,,,0.019249572431243197
27.036767125759454,,,,1.3565244284857856
27.129499999999997,,,,1.4340196097973525
27.22223287424054,,,,1.3565244284857971
27.25176775543942,,,,,0.015582563036704413
27.314965748481082,,,,1.1482731380809188
27.346571338168374,,,,,0.04006876004668515
27.407698622721625,,,,0.8697768599712566
27.441374920897328,,,,,0.09219725084539243
27.500431496962168,,,,0.5895430864160277
27.53617850362628,,,,,0.18983448008693418
27.59316437120271,,,,0.3575759571329386
27.630982086355235,,,,,0.34976575051021763
27.685897245443254,,,,0.1940734500587902
27.72578566908419,,,,,0.57666623262859
27.778630119683797,,,,0.09425599895923642
27.820589251813143,,,,,0.8507791145789216
27.87136299392434,,,,0.040963488288729706
27.915392834542097,,,,,1.1231924516174563
27.964095868164883,,,,0.01593051888101166
28.01019641727105,,,,,1.3268950983703716
28.105000000000004,,,,,1.4026976228736778
28.199803582728958,,,,,1.3268950983703605
28.29460716545791,,,,,1.1231924516174376
28.389410748186865,,,,,0.8507791145789004
28.48421433091582,,,,,0.5766662326285709
28.579017913644773,,,,,0.34976575051020303
28.673821496373726,,,,,0.18983448008692466
28.76862507910268,,,,,0.09219725084538705
28.863428661831634,,,,,0.040068760046682486
28.958232244560588,,,,,0.015582563036703238
