"Precipitation (mm)","Historical Ref Period, 1995-2014","2020-2039","2040-2059","2060-2079","2080-2099"
828.03873092251,,0.00003289638954517499
862.993506097994,0.000046378492849293
872.94587193112,,0.00008458926403718663
894.8462618306946,0.00011925693462159995
917.85301293973,,0.00019463785717793383
926.6990175633953,0.0002744073313860831
958.5517732960959,0.0005650057090430407
962.76015394834,,0.0004007600669630429
990.4045290287966,0.0010410102831450707
1007.22289883541,,,0.00003068094647146267
1007.66729495695,,0.0007383913898658569
1022.2572847614972,0.0017163357968388415
1039.82055488564,,,,0.00002144430864148122
1052.57443596556,,0.0012174015905736704
1054.1100404941978,0.002532179910896805
1055.3727434092534,,,0.00007889250820128402
1085.9627962268985,0.003342965657383716
1097.4815769741701,,0.0017960820119362225
1103.5225879830969,,,0.00018152975934321926
1108.7098265650134,,,,0.00005514156145549536
1117.8155519595991,0.003949247289202504
1142.3887179827802,,0.0023711745195944467
1149.6683076922998,0.004174858880335123
1151.6724325569403,,,0.00037377044509726226
1177.5990982443868,,,,0.00012687940349528
1181.5210634250004,0.00394924728920251
1187.2958589913903,,0.002801211709444594
1199.8222771307837,,,0.0006886636199499356
1205.04284526609,,,,,0.000017162437005587427
1213.373819157701,0.0033429656573837267
1232.2030000000004,,0.002961238617001128
1245.2265748904017,0.0025321799108968166
1246.4883699237603,,,,0.0002612451605163073
1247.9721217046272,,,0.001135414358568808
1277.0793306231024,0.0017163357968388523
1277.1101410086105,,0.0028012117094445878
1291.1193624587465,,,,,0.0000441312233791976
1296.1219662784706,,,0.0016751229186077942
1308.932086355803,0.0010410102831450792
1315.3776416031337,,,,0.00048133831953659715
1322.0172820172206,,0.002371174519594436
1340.7848420885036,0.0005650057090430459
1344.271810852314,,,0.002211485196886724
1366.9244230258307,,0.0017960820119362103
1372.6375978212043,0.0002744073313860862
1377.1958796514032,,,,,0.00010154488103113943
1384.2669132825072,,,,0.000793592725823043
1392.4216554261575,,,0.002612561065240361
1404.490353553905,0.00011925693462160148
1411.8315640344408,,0.0012174015905736595
1436.3431092866056,0.00004637849284929366
1440.571500000001,,,0.002761810786945939
1453.1561849618806,,,,0.0011708195805646487
1456.738705043051,,0.0007383913898658486
1463.2723968440598,,,,,0.0002090812851715226
1488.7213445738444,,,0.0026125610652403502
1501.645846051661,,0.00040076006696303685
1522.045456641254,,,,0.0015457075668189096
1536.8711891476878,,,0.0022114851968867057
1546.552987060271,,0.00019463785717792998
1549.3489140367165,,,,,0.0003852275550372564
1585.0210337215312,,,0.0016751229186077734
1590.9347283206275,,,,0.0018260377293067385
1591.4601280688812,,0.00008458926403718452
1633.1708782953747,,,0.0011354143585687888
1635.425431229373,,,,,0.0006351328640497292
1636.3672690774913,,0.000032896389545174
1659.824000000001,,,,0.0019303551466291332
1681.3207228692181,,,0.000688663619949921
1721.5019484220297,,,,,0.0009370373105654495
1728.7132716793744,,,,0.001826037729306733
1729.4705674430616,,,0.0003737704450972529
1777.620412016905,,,0.00018152975934321395
1797.6025433587479,,,,0.0015457075668189005
1807.5784656146864,,,,,0.00123706989990221
1825.7702565907484,,,0.00007889250820128133
1866.4918150381213,,,,0.0011708195805646383
1873.9201011645919,,,0.00003068094647146152
1893.654982807343,,,,,0.0014614254076921386
1935.3810867174948,,,,0.0007935927258230336
1979.7314999999996,,,,,0.0015449133453689006
2004.2703583968682,,,,0.0004813383195365901
2065.8080171926563,,,,,0.0014614254076921404
2073.1596300762417,,,,0.00026124516051630273
2142.048901755615,,,,0.00012687940349527744
2151.884534385313,,,,,0.001237069899902212
2210.9381734349886,,,,0.00005514156145549404
2237.96105157797,,,,,0.000937037310565451
2279.827445114362,,,,0.00002144430864148067
2324.037568770627,,,,,0.0006351328640497299
2410.1140859632837,,,,,0.0003852275550372564
2496.1906031559406,,,,,0.00020908128517152223
2582.2671203485975,,,,,0.00010154488103113902
2668.3436375412543,,,,,0.00004413122337919728
2754.420154733911,,,,,0.000017162437005587258
