"Precipitation (mm)","Historical Ref Period, 1995-2014","2020-2039","2040-2059","2060-2079","2080-2099"
1428.9585846630562,,,,0.00007236836043196396
1435.2528657726161,,,0.00007250976485323052
1437.509119417371,,,,,0.00008282157897092018
1448.890109877303,0.00007932412947076965
1449.3719641449388,,,,0.00018608687558588184
1450.1003198630779,,0.00008345304315495589
1455.3460505932187,,,,,0.00021296611903039191
1455.6264362423256,,,0.00018645048071373765
1467.5134822841028,0.00020397283182424804
1467.8022843227359,,0.00021458985620434752
1469.7853436268215,,,,0.0004281814143346865
1473.1829817690664,,,,,0.000490029905465943
1476.000006712035,,,0.000429018060967689
1485.504248782394,,0.0004937660855563622
1486.1368546909025,0.00046933656842473235
1490.1987231087041,,,,0.0008816271139084108
1491.019912944914,,,,,0.001008973385629161
1496.3735771817444,,,0.0008833497724165155
1503.206213242052,,0.0010166661942375794
1504.7602270977022,0.0009663657282157172
1508.8568441207617,,,,,0.0018590107198007812
1510.6121025905868,,,,0.0016243780846615335
1516.7471476514538,,,0.0016275520441323542
1520.90817770171,,0.001873184546258562
1523.383599504502,0.0017805070714336847
1526.6937752966094,,,,,0.003064990516195104
1531.0254820724695,,,,0.0026781466998406023
1537.1207181211632,,,0.002683379674332484
1538.610142161368,,0.0030883592053632595
1542.0069719113017,0.002935559881304709
1544.530706472457,,,,,0.004521904994636204
1551.4388615543521,,,,0.003951178600517012
1556.312106621026,,0.004556381770896759
1557.4942885908727,,,0.003958899020324706
1560.6303443181014,0.0043309507220936645
1562.3676376483047,,,,,0.0059697863639029455
1571.8522410362348,,,,0.005216317494217777
1574.014071080684,,0.0060153023552905836
1577.867859060582,,,0.005226509936771568
1579.253716724901,0.005717689910371594
1580.2045688241524,,,,,0.007052469283580088
1591.716035540342,,0.00710624007395777
1592.2656205181174,,,,0.006162350988607404
1597.8770891317008,0.006754652513154312
1598.0415,,,,,0.007455360948741859
1598.2414295302915,,,0.006174391936750839
1609.4180000000001,,0.007512203543107784
1612.679,,,,0.006514392203007559
1615.8784311758477,,,,,0.007052469283580088
1616.5004615385005,0.007140530577869865
1618.615000000001,,,0.006527121023363174
1627.1199644596581,,0.00710624007395775
1633.0923794818827,,,,0.006162350988607404
1633.7153623516954,,,,,0.0059697863639029455
1635.1238339453002,0.006754652513154276
1638.9885704697103,,,0.006174391936750777
1644.8219289193162,,0.006015302355290549
1651.552293527543,,,,,0.004521904994636204
1653.5057589637654,,,,0.005216317494217777
1653.7472063521,0.005717689910371532
1659.3621409394198,,,0.005226509936771464
1662.5238933789742,,0.00455638177089672
1669.3892247033907,,,,,0.003064990516195104
1672.3705787588997,0.0043309507220935925
1673.919138445648,,,,0.003951178600517012
1679.7357114091292,,,0.0039588990203245885
1680.2258578386322,,0.003088359205363224
1687.2261558792384,,,,,0.0018590107198007812
1690.9939511656994,0.0029355598813046446
1694.3325179275307,,,,0.0026781466998406023
1697.9278222982903,,0.001873184546258535
1700.1092818788386,,,0.002683379674332378
1705.063087055086,,,,,0.001008973385629161
1709.6173235724991,0.0017805070714336363
1714.7458974094134,,,,0.0016243780846615335
1715.6297867579483,,0.0010166661942375625
1720.482852348548,,,0.0016275520441322738
1722.9000182309337,,,,,0.000490029905465943
1728.2406959792988,0.0009663657282156857
1733.3317512176063,,0.0004937660855563525
1735.159276891296,,,,0.0008816271139084108
1740.7369494067814,,,,,0.00021296611903039191
1740.8564228182574,,,0.0008833497724164631
1746.8640683860986,0.0004693365684247144
1751.0337156772644,,0.00021458985620434256
1755.5726563731787,,,,0.0004281814143346865
1758.573880582629,,,,,0.00008282157897092018
1761.2299932879669,,,0.0004290180609676593
1765.4874407928983,0.00020397283182423925
1768.7356801369224,,0.00008345304315495373
1775.9860358550613,,,,0.00018608687558588184
1781.6035637576763,,,0.00018645048071372293
1784.110813199698,0.00007932412947076577
1796.399415336944,,,,0.00007236836043196396
1801.9771342273857,,,0.00007250976485322402
