"Precipitation (mm)","Historical Ref Period, 1995-2014","2020-2039","2040-2059","2060-2079","2080-2099"
1904.805994208457,,,,,0.00005279204649665622
1932.7890504075172,,,,,0.00013574864664210728
1955.256724605994,,,,0.000052233664523486056
1960.7721066065774,,,,,0.0003123543631448173
1983.5389218719945,,,,0.00013431283192763148
1988.7551628056376,,,,,0.0006431387876186864
2011.821119137995,,,,0.00030905058810301974
2016.7382190046978,,,,,0.001184968719226701
2018.014077552949,,,0.000050380535019460344
2040.1033164039957,,,,0.0006363363026027773
2044.721275203758,,,,,0.001953683132503349
2047.3365689359546,,,0.00012954772356533337
2068.3855136699963,,,,0.001172435293919379
2072.7043314028183,,,,,0.00288234807518114
2076.65906031896,,,0.00029808618864388
2082.747944399741,0.00006344904174297634
2096.667710935997,,,,0.0019330190076044442
2100.6873876018785,,,,,0.0038052551426111143
2105.981551701966,,,0.0006137605636115864
2106.030924936525,0.00016315187834010448
2124.949908201998,,,,0.0028518614524342197
2128.6704438009388,,,,,0.004495377786334199
2129.313905473309,0.0003754085386144581
2135.304043084972,,,0.001130840003706769
2152.5968860100934,0.0007729675678462226
2153.2321054679987,,,,0.0037650069231169175
2156.653499999999,,,,,0.004752188581112751
2158.4794136664,,0.00010203671044936168
2164.6265344679778,,,0.0018644399678699641
2172.957367703467,,0.00026237560902646497
2175.8798665468776,0.0014241753203315935
2181.5143027339996,,,,0.0044478301331354175
2184.636556199059,,,,,0.004495377786334232
2187.4353217405337,,0.0006037199507282228
2193.9490258509836,,,0.002750684009742589
2199.1628470836617,0.002348068143836867
2201.9132757776006,,0.001243061608819431
2209.7965000000004,,,,0.00470192463771806
2212.6196123981194,,,,,0.0038052551426111694
2216.3912298146674,,0.0022903129944573898
2222.445827620446,0.003464200300542211
2223.2715172339895,,,0.003631433192923209
2230.8691838517343,,0.0037760877505228023
2238.078697266001,,,,0.004447830133135402
2240.6026685971797,,,,,0.0028823480751812027
2245.347137888801,,0.005571015626002893
2245.72880815723,0.004573412254467153
2252.5940086169953,,,0.00429003141608576
2259.825091925868,,0.0073548146537027684
2266.360894532002,,,,0.0037650069231168906
2268.58572479624,,,,,0.0019536831325034057
2269.0117886940143,0.005402848189142144
2274.303045962935,,0.008688686875848523
2281.916500000001,,,0.004535111235837283
2288.7810000000018,,0.0091850519619935
2292.2947692307985,0.005711500721469795
2294.643091798003,,,,0.002851861452434189
2296.5687809953,,,,,0.0011849687192267433
2303.2589540370686,,0.00868868687584828
2311.238991383007,,,0.004290031416085716
2315.5777497675826,0.005402848189142214
2317.7369080741355,,0.007354814653702357
2322.9252890640037,,,,0.0019330190076044167
2324.5518371943604,,,,,0.0006431387876187143
2332.2148621112024,,0.005571015626002426
2338.860730304367,0.0045734122544672726
2340.561482766013,,,0.003631433192923134
2346.6928161482692,,0.003776087750522381
2351.2074863300045,,,,0.0011724352939193581
2352.5348933934206,,,,,0.00031235436314483314
2361.170770185336,,0.0022903129944570697
2362.143710841151,0.003464200300542347
2369.8839741490187,,,0.002750684009742503
2375.648724222403,,0.0012430616088192228
2379.4896835960053,,,,0.0006363363026027603
2380.517949592481,,,,,0.00013574864664211511
2385.426691377935,0.0023480681438369892
2390.12667825947,,0.0006037199507281049
2399.2064655320246,,,0.001864439967869887
2404.6046322965367,,0.00026237560902640637
2407.771880862006,,,,0.0003090505881030082
2408.501005791541,,,,,0.00005279204649665969
2408.7096719147194,0.0014241753203316863
2419.0825863336036,,0.00010203671044933604
2428.5289569150304,,,0.0011308400037067104
2431.9926524515035,0.0007729675678462826
2436.054078128007,,,,0.0001343128319276248
2455.2756329882877,0.00037540853861449223
2457.8514482980363,,,0.0006137605636115484
2464.3362753940078,,,,0.000052233664523482715
2478.558613525072,0.0001631518783401215
2487.173939681042,,,0.0002980861886438585
2501.841594061856,0.00006344904174298377
2516.496431064048,,,0.00012954772356532182
2545.818922447054,,,0.00005038053501945488
