"Precipitation (mm)","Historical Ref Period, 1995-2014","2020-2039","2040-2059","2060-2079","2080-2099"
249.58191704381198,,,,,0.00017364910867879028
258.089204038944,,,,,0.0004465186151714566
266.596491034076,,,,,0.0010274285683443732
275.103778029208,,,,,0.0021154792177609074
283.61106502434,,,,,0.003897722773808353
283.898254211526,,,,0.00016812938847921946
292.118352019472,,,,,0.006426258444470135
292.684837076912,,,,0.00043232529256589415
300.625639014604,,,,,0.009480920088766375
301.471419942298,,,,0.0009947700752173077
309.132926009736,,,,,0.012516642328909543
310.25800280768397,,,,0.00204823525976485
310.545875540302,,,0.00019152292421389648
317.64021300486803,,,,,0.014786665749372192
318.25922270249066,,,0.0004924790662287005
319.04458567306995,,,,0.003773827296943465
325.9725698646793,,,0.0011331824581616496
326.14750000000004,,,,,0.015631394616157247
327.8311685384559,,,,0.006221989336419459
333.68591702686797,,,0.0023332268675720575
334.65478699513204,,,,,0.01478666574937217
336.6177514038419,,,,0.009179553577169177
341.3992641890566,,,0.0042989179103460114
343.16207399026405,,,,,0.012516642328909507
345.4043342692279,,,,0.012118780433623392
345.450377820583,,0.00018279653122116766
349.1126113512453,,,0.0070877173997812145
351.66936098539605,,,,,0.009480920088766333
353.5319469516293,,0.0004700401551153531
354.19091713461387,,,,0.014316647456493461
356.82595851343393,,,0.010456797351016815
360.17664798052806,,,,,0.006426258444470096
360.928105834655,0.00017678643670007807
361.61351608267563,,0.0010815510646719495
362.97749999999985,,,,0.015134525238210336
364.5393056756226,,,0.013804988452929424
368.68393497566007,,,,,0.0038977227738083236
369.28441886157333,0.00045458589161221936
369.69508521372194,,0.002226917637639405
371.76408286538583,,,,0.014316647456493524
372.25265283781124,,,0.016308666858358196
377.19122197079207,,,,,0.002115479217760888
377.64073188849164,0.0010459911769397337
377.77665434476825,,0.004103045550506375
379.9659999999999,,,0.01724034421602224
380.5506657307718,,,,0.012118780433623496
385.6985089659241,,,,,0.0010274285683443628
385.85822347581455,,0.006764778473771378
385.99704491540996,0.0021536996974329784
387.67934716218855,,,0.016308666858358252
389.3372485961578,,,,0.009179553577169295
393.93979260686086,,0.009980352437151584
394.2057959610561,,,,,0.00044651861517145145
394.3533579423283,0.0039681431460781335
395.3926943243772,,,0.013804988452929514
398.1238314615438,,,,0.006221989336419566
402.02136173790717,,0.013175989313558437
402.7096709692466,0.006542362010121943
402.7130829561881,,,,,0.00017364910867878798
403.10604148656586,,,0.01045679735101692
406.91041432692975,,,,0.003773827296943546
410.1029308689535,,0.015565592175378767
410.8193886487545,,,0.007087717399781308
411.0659839961649,0.009652212394775775
415.69699719231573,,,,0.0020482352597649034
418.1844999999998,,0.016454819352215783
418.53273581094317,,,0.004298917910346082
419.4222970230832,0.012742781196017421
424.4835800577017,,,,0.0009947700752173376
426.2460829731318,,,0.0023332268675721034
426.2660691310461,,0.015565592175378864
427.77861005000153,0.015053817254783754
433.2701629230877,,,,0.0004323252925659091
433.9594301353205,,,0.001133182458161676
434.3476382620924,,0.013175989313558602
436.13492307691985,0.015913807884582316
441.6727772975091,,,0.0004924790662287134
442.0567457884737,,,,0.00016812938847922604
442.4292073931387,,0.009980352437151771
444.49123610383816,0.015053817254783823
449.3861244596978,,,0.00019152292421390225
450.510776524185,,0.006764778473771546
452.8475491307565,0.012742781196017537
458.5923456552313,,0.004103045550506504
461.2038621576748,0.009652212394775908
466.67391478627763,,0.0022269176376394887
469.5601751845931,0.0065423620101220615
474.75548391732394,,0.001081551064671997
477.9164882115114,0.003968143146078223
482.83705304837025,,0.0004700401551153766
486.27280123842974,0.0021536996974330373
490.91862217941656,,0.0001827965312211779
494.62911426534805,0.001045991176939767
502.98542729226637,0.00045458589161223595
511.3417403191847,0.00017678643670008545
