"Average Mean Surface Air Temperature (°C)","Historical Ref Period, 1995-2014","2020-2039","2040-2059","2060-2079","2080-2099"
3.5917654381305297,0.011658786727638074
3.7184752612442264,0.02997922271996183
3.845185084357923,0.0689814687063386
3.97189490747162,0.14203309889858085
4.098604730585317,0.26169278315932926
4.225314553699013,0.4314584579835018
4.352024376812709,0.6365481869600138
4.478734199926405,0.8403663259154243
4.605444023040102,0.9927755097418322
4.732153846153798,1.0494905356665785
4.858863669267494,0.9927755097418353
4.9855734923811905,0.8403663259154295
5.112283315494887,0.6365481869600198
5.238993138608583,0.4314584579835072
5.365702961722279,0.26169278315933325
5.46956880335003,,0.014700449614145314
5.492412784835976,0.14203309889858384
5.57006115853336,,0.037800507322198945
5.619122607949672,0.0689814687063405
5.67055351371669,,0.08697805601189734
5.745832431063368,0.02997922271996287
5.7710458689000195,,0.1790881386439506
5.871538224083349,,0.32996585863428984
5.872542254177064,0.011658786727638561
5.972030579266679,,0.5440217297351851
6.072522934450009,,0.802617353587781
6.173015289633339,,1.0596096420786671
6.213611615136241,,,0.011746339492134978
6.273507644816669,,1.2517808842424745
6.339376991232214,,,0.030204354535811835
6.373999999999999,,1.3232923030932227
6.465142367328188,,,0.06949949158688236
6.474492355183329,,1.251780884242477
6.5749847103666585,,1.0596096420786714
6.590907743424161,,,0.1430997099233071
6.675477065549988,,0.8026173535877857
6.716673119520134,,,0.26365798992995915
6.775969420733318,,0.5440217297351894
6.842438495616108,,,0.43469853618756366
6.876461775916648,,0.32996585863429306
6.968203871712081,,,0.6413284059318324
6.976954131099978,,0.17908813864395268
7.077446486283308,,0.08697805601189854
7.0939692478080545,,,0.8466771365291548
7.177938841466638,,0.037800507322199514
7.219734623904028,,,1.0002308515739846
7.278431196649968,,0.014700449614145574
7.303227930531,,,,0.00928932068152958
7.345500000000001,,,1.0573717843640162
7.462258160472,,,,0.023886414610239687
7.471265376095975,,,1.0002308515739828
7.597030752191948,,,0.8466771365291521
7.621288390413,,,,0.05496206413803164
7.722796128287921,,,0.6413284059318294
7.7803186203540005,,,,0.11316709310177192
7.848561504383895,,,0.43469853618756094
7.9393488502950005,,,,0.20850781814596836
7.974326880479868,,,0.2636579899299571
8.098379080236,,,,0.3437712748845322
8.100092256575842,,,0.14309970992330576
8.225857632671815,,,0.06949949158688158
8.257409310177,,,,0.5071797242761407
8.351623008767788,,,0.03020435453581146
8.416439540117999,,,,0.6695750144293661
8.477388384863762,,,0.011746339492134822
8.575469770058998,,,,0.7910094154907973
8.692131518106919,,,,,0.008373203062739079
8.734499999999997,,,,0.836197999481901
8.868561349428372,,,,,0.02153072402484672
8.893530229940996,,,,0.7910094154908012
9.044991180749825,,,,,0.04954167689463921
9.052560459881995,,,,0.6695750144293727
9.211590689822994,,,,0.5071797242761483
9.221421012071279,,,,,0.10200649574356259
9.370620919763994,,,,0.343771274884539
9.397850843392732,,,,,0.18794466908396018
9.529651149704993,,,,0.20850781814597413
9.574280674714185,,,,,0.309868373633422
9.688681379645992,,,,0.11316709310177614
9.750710506035638,,,,,0.45716139707741116
9.847711609586991,,,,0.05496206413803425
9.927140337357091,,,,,0.6035411795720659
10.00674183952799,,,,0.02388641461024111
10.103570168678544,,,,,0.7129996570806754
10.16577206946899,,,,0.009289320681530247
10.279999999999998,,,,,0.753731719504517
10.45642983132145,,,,,0.7129996570806769
10.632859662642904,,,,,0.6035411795720685
10.809289493964357,,,,,0.4571613970774142
10.98571932528581,,,,,0.3098683736334248
11.162149156607263,,,,,0.18794466908396226
11.338578987928717,,,,,0.10200649574356394
11.51500881925017,,,,,0.04954167689463998
11.691438650571623,,,,,0.02153072402484711
11.867868481893076,,,,,0.008373203062739249
