"Precipitation (mm)","Historical Ref Period, 1995-2014","2020-2039","2040-2059","2060-2079","2080-2099"
2618.7173039999952,,0.000044375921946030486
2646.295439752473,0.000058246562105318845
2652.0074924444402,,0.0001141075549713913
2671.6580148227094,0.00014977430317753094
2685.297680888885,,0.0002625587329578991
2687.7108572586058,,,,0.00005057779998808673
2690.069492787779,,,0.00005457784399539624
2697.0205898929457,0.00034462706068677106
2716.918984229872,,,,0.00013005496763518923
2717.1369380335814,,,0.0001403406185340518
2718.58786933333,,0.0005406094011081649
2722.383164963182,0.0007095883910797848
2744.204383279384,,,0.000322920379759841
2746.127111201138,,,,0.00029925334501941856
2747.7457400334183,0.0013074006157664337
2751.878057777775,,0.0009960606356910753
2771.2718285251863,,,0.0006648942548621377
2773.1083151036546,0.0021555392045405656
2775.3352381724044,,,,0.000616163742900544
2777.702801143857,,,,,0.00007160029833247155
2785.16824622222,,0.001642226356970967
2798.3351565723174,,,,,0.00018411189265829723
2798.3392737709887,,,0.0012250526772338132
2798.470890173891,0.0031801545367410467
2804.5433651436706,,,,0.0011352678073767223
2818.458434666665,,0.0024228432442684688
2818.967512000778,,,,,0.00042363702623339017
2823.833465244127,0.004198417085511585
2825.406719016791,,,0.0020197704066835273
2833.751492114937,,,,0.001871740181963098
2839.599867429238,,,,,0.000872270202019906
2849.1960403143635,0.0049598437415221555
2851.74862311111,,0.0031986201785895595
2852.4741642625936,,,0.002979849314946218
2860.2322228576986,,,,,0.0016071381854206681
2862.959619086203,,,,0.0027614543120959623
2874.5586153845998,0.005243188428838499
2879.541609508396,,,0.003933975576212345
2880.864578286159,,,,,0.0026497229112574594
2885.038811555555,,0.0037787232547789487
2892.1677460574692,,,,0.0036456520684193835
2899.921190454836,0.004959843741522175
2901.4969337146194,,,,,0.003909243830774177
2906.6090547541985,,,0.0046474430109175735
2918.329,,0.0039945931923975305
2921.3758730287354,,,,0.0043068290327123995
2922.12928914308,,,,,0.005160955513618629
2925.2837655250723,0.004198417085511619
2933.676500000001,,,0.004912940949033001
2942.7616445715403,,,,,0.006096948536349713
2950.5840000000017,,,,0.004552868462419142
2950.6463405953086,0.003180154536741085
2951.619188444445,,0.0037787232547789487
2960.7439452458034,,,0.004647443010917539
2963.3940000000007,,,,,0.006445253456150568
2976.008915665545,0.0021555392045406003
2979.792126971268,,,,0.00430682903271234
2984.026355428461,,,,,0.0060969485363496535
2984.90937688889,,0.0031986201785895595
2987.811390491606,,,0.003933975576212287
3001.371490735781,0.0013074006157664598
3004.6587108569215,,,,,0.005160955513618527
3009.000253942534,,,,0.0036456520684192825
3014.8788357374083,,,0.0029798493149461517
3018.199565333335,,0.0024228432442684688
3025.291066285382,,,,,0.003909243830774062
3026.7340658060175,0.0007095883910798016
3038.2083809138003,,,,0.002761454312095848
3041.9462809832107,,,0.002019770406683467
3045.9234217138423,,,,,0.0026497229112573562
3051.48975377778,,0.001642226356970967
3052.096640876254,0.0003446270606867807
3066.5557771423028,,,,,0.0016071381854205896
3067.4165078850665,,,,0.0018717401819629944
3069.013726229013,,,0.0012250526772337675
3077.45921594649,0.00014977430317753565
3084.779942222225,,0.0009960606356910753
3087.188132570763,,,,,0.0008722702020198548
3096.0811714748156,,,0.0006648942548621077
3096.6246348563327,,,,0.0011352678073766435
3102.8217910167264,0.00005824656210532092
3107.8204879992236,,,,,0.000423637026233361
3118.07013066667,,0.0005406094011081649
3123.148616720618,,,0.00032292037975982426
3125.832761827599,,,,0.0006161637429004929
3128.452843427684,,,,,0.00018411189265828273
3149.0851988561444,,,,,0.00007160029833246526
3150.2160619664205,,,0.00014034061853404346
3151.360319111115,,0.0002625587329578991
3155.040888798865,,,,0.0002992533450193896
3177.283507212223,,,0.00005457784399539255
3184.2490157701313,,,,0.00013005496763517487
3184.65050755556,,0.0001141075549713913
3213.4571427413975,,,,0.00005057779998808044
3217.940696000005,,0.000044375921946030486
