,Country,Year,Unweighted_Temp,Pop_Weighted_Temp,Ag_Weighted_Temp,Ag_Weighted_Temp_Change,ln_GDP_Change,ln_TFP_Change
7203,NLD,2009,10.81372548026196,10.4,10.225455527753873,-0.1742519407665028,-0.03734389586665188,0.0764249212817755
7204,NLD,2010,10.77549019339037,8.97,8.771097490627014,-1.4543580371268572,0.015193153079064103,0.0064149587872082
7205,NLD,2011,9.656372548318378,,10.624351879250002,1.8532543886229875,0.009325435495551204,0.0800353452765509
7206,NLD,2012,9.238725464608443,,9.99174428782687,-0.632607591423131,-0.012551244744432921,-0.0161419263947619
7207,NLD,2013,7.49019607996532,,9.510961840727887,-0.4807824470989814,-0.008258415908127148,0.0928658433415661
7208,TUN,1961,18.881355932540142,18.74,19.38912936628307,,,
7209,TUN,1962,17.962146877568983,18.32,19.064922388036305,-0.3242069782467638,,0.0856787225667949
7210,TUN,1963,19.079096037115757,18.42,19.06571464717857,0.0007922591422655,,0.2512306058194498
7211,TUN,1964,19.302542380020434,18.43,19.12306068852373,0.0573460413451556,,-0.0311409326878644
7212,TUN,1965,20.931214678758952,18.2,19.035954267549226,-0.0871064209745,,-0.052157772247078
7213,TUN,1966,20.154378540098325,18.42,19.26384220329309,0.2278879357438654,0.03393796496653678,-0.2089680768446573
7214,TUN,1967,20.589124322274312,18.33,19.042686264261516,-0.2211559390315756,0.0014772610051707602,0.1010185060496864
7215,TUN,1968,20.11016950297491,18.46,19.24239358061405,0.1997073163525335,0.09909886040443894,-0.0074456651472405
7216,TUN,1969,19.903531046236974,18.0,18.795773547565656,-0.4466200330483936,0.04645924567953941,-0.1738072080098862
7217,TUN,1970,18.882768356193946,18.28,19.124115363125693,0.3283418155600373,0.04561631745830752,0.2425171590466899
7218,TUN,1971,18.408474573981294,17.9,18.79455380149368,-0.329561561632012,0.10034884913883246,0.3158100721424919
7219,TUN,1972,18.300564978755798,17.79,18.835654294943694,0.0411004934500134,0.16331426462382126,-0.2255727894343158
7220,TUN,1973,18.744067783409605,18.13,19.04597374770205,0.2103194527583518,-0.00657852946425308,0.1738439226364763
7221,TUN,1974,19.462711885487288,17.88,18.69833463097563,-0.3476391167264161,0.0777190551757343,-0.0131166165115086
7222,TUN,1975,19.89435027750199,17.9,18.838443769971985,0.1401091389963547,0.06909256741445446,0.1667371279688279
