,Country,Year,Temp,TFP,ln_TFP,Temp_change,ln_TFP_change
57,AGO,1962,21.967057829875817,118.76745,4.777167379487465,-0.0921795292977734,-0.01841802110153523
58,AGO,1963,22.05115290188793,113.59634,4.732651287458171,0.08409507201211497,-0.044516092029294185
59,AGO,1964,21.99622775348462,115.50955,4.7493532105264,-0.054925148403309976,0.016701923068229263
60,AGO,1965,22.06658453516914,114.68034,4.742148605782313,0.07035678168452009,-0.007204604744087462
61,AGO,1966,22.273709947363745,115.18751,4.746561322245014,0.20712541219460334,0.004412716462701027
62,AGO,1967,22.045953374730157,112.34663,4.721589002631841,-0.22775657263358795,-0.024972319613172367
63,AGO,1968,22.0845600850039,107.88528,4.681068440344147,0.038606710273743516,-0.04052056228769452
64,AGO,1969,22.322869344473123,108.92102,4.690623032433029,0.2383092594692222,0.00955459208888243
65,AGO,1970,22.300915712368575,109.0681,4.691972457783421,-0.02195363210454815,0.0013494253503916198
66,AGO,1971,22.265620687572596,106.58272,4.668921397278585,-0.035295024795978236,-0.02305106050483552
67,AGO,1972,22.219503441906266,101.32805,4.618363273220976,-0.046117245666330575,-0.05055812405760918
68,AGO,1973,22.488656450447433,101.22895,4.617384783137623,0.2691530085411671,-0.0009784900833533783
69,AGO,1974,22.068595820274926,101.99092,4.624883789713947,-0.4200606301725074,0.007499006576324518
70,AGO,1975,22.271794043140062,93.36082,4.5364717711445275,0.20319822286513656,-0.08841201856941971
71,AGO,1976,22.039677470339253,82.6428,4.414527706134791,-0.232116572800809,-0.12194406500973631
72,AGO,1977,22.519072898384337,78.01,4.356837023600222,0.47939542804508406,-0.057690682534569326
73,AGO,1978,22.409935547603823,74.68136,4.313230529541447,-0.10913735078051445,-0.043606494058774814
74,AGO,1979,22.45375753746502,70.63955,4.257590185946988,0.0438219898611969,-0.05564034359445902
75,AGO,1980,22.36130813602722,70.96156,4.262138321976135,-0.09244940143780056,0.004548136029146832
76,AGO,1981,22.35536463303255,66.23116,4.193151047064933,-0.005943502994668393,-0.06898727491120216
77,AGO,1982,22.388266802513286,66.69262,4.200094302122343,0.03290216948073521,0.006943255057410447
78,AGO,1983,22.601570622795204,65.83594,4.187165889825917,0.21330382028191863,-0.01292841229642594
79,AGO,1984,22.536681621563748,66.39155,4.195569789348125,-0.06488900123145669,0.008403899522208214
80,AGO,1985,22.522287826611475,65.73496,4.185630899644542,-0.014393794952272998,-0.009938889703583698
81,AGO,1986,22.314438218415646,65.80959,4.186765572392399,-0.2078496081958292,0.0011346727478569463
82,AGO,1987,22.858804193775743,66.28629,4.193983088478052,0.5443659753600976,0.007217516085653131
83,AGO,1988,22.66008108349294,67.40298,4.210689230590718,-0.19872311028280265,0.016706142112666633
84,AGO,1989,22.31867586734489,67.00701,4.204797240783629,-0.3414052161480505,-0.005891989807089715
85,AGO,1990,22.62256461510823,68.74641,4.230424517001445,0.3038887477633416,0.025627276217816686
86,AGO,1991,22.387493289124663,69.41515,4.240105143400659,-0.2350713259835686,0.009680626399213743
87,AGO,1992,22.59313876494765,70.2534,4.252108705619194,0.20564547582298687,0.012003562218534825
88,AGO,1993,22.574056952836006,68.22961,4.222878634850275,-0.019081812111643615,-0.029230070768918814
89,AGO,1994,22.464135213592417,77.99147,4.3565994617351045,-0.10992173924358895,0.13372082688482934
90,AGO,1995,22.801340793950207,76.65739,4.339346012933995,0.33720558035778936,-0.01725344880110935
91,AGO,1996,22.570888037617962,78.06829,4.3575839564723085,-0.2304527563322445,0.018237943538313317
92,AGO,1997,22.78746610605749,75.92316,4.32972177619627,0.21657806843952798,-0.027862180276038373
93,AGO,1998,22.98433642918863,80.14372,4.383821522897838,0.19687032313114017,0.05409974670156803
94,AGO,1999,22.32119003379425,76.47682,4.336987688380787,-0.6631463953943815,-0.046833834517051365
95,AGO,2000,22.533682096482597,81.91236,4.405649895223303,0.21249206268834797,0.06866220684251623
96,AGO,2001,22.71702655641325,88.06907,4.478121392979622,0.18334445993065174,0.072471497756319
97,AGO,2002,22.825535204225826,96.14231,4.565829489637114,0.10850864781257741,0.08770809665749191
98,AGO,2003,22.97839416019608,99.6067,4.601229431404395,0.15285895597025245,0.03539994176728101
99,AGO,2004,22.77399613014352,100.01792,4.605349369933689,-0.20439803005255897,0.004119938529294487
100,AGO,2005,23.297263659415147,100.0,4.605170185988092,0.523267529271628,-0.0001791839455975719
101,AGO,2006,22.63047805984574,97.63675,4.58125395943207,-0.6667855995694083,-0.02391622655602177
102,AGO,2007,22.73680765967826,102.90806,4.6338359682467365,0.10632959983252022,0.05258200881466646
103,AGO,2008,22.64461879475464,112.2185,4.720447863632173,-0.09218886492362088,0.08661189538543645
104,AGO,2009,22.90505813445751,119.82433,4.786026753542476,0.26043933970287014,0.06557888991030314
105,AGO,2010,22.90085501426736,120.27858,4.789810552264141,-0.004203120190148013,0.0037837987216651214
106,AGO,2011,22.405264075678815,122.06065,4.804518052352047,-0.4955909385885455,0.014707500087905778
107,AGO,2012,22.397040189556535,113.89694,4.735294004420606,-0.008223886122280533,-0.06922404793144121
108,AGO,2013,22.64928859442651,128.28976,4.854291455497943,0.2522484048699738,0.1189974510773375
109,AGO,2014,22.447807373929518,111.46878,4.713744551692854,-0.2014812204969907,-0.14054690380508905
110,AGO,2015,22.77501060132308,111.29076,4.712146235967317,0.3272032273935608,-0.0015983157255368141
111,AGO,2016,22.30982867930742,110.24845,4.702736455271212,-0.46518192201565967,-0.009409780696105763
112,ALB,1961,11.879936956525748,72.31464,4.281026598293018,,
113,ALB,1962,11.625289271820009,75.43349,4.32325134085831,-0.2546476847057395,0.04222474256529285
114,ALB,1963,11.587778068079208,73.86129,4.302188874747121,-0.037511203740800525,-0.021062466111189337
115,ALB,1964,11.101922303150909,75.44495,4.323403251230953,-0.4858557649282993,0.021214376483832176
116,ALB,1965,10.921529908431404,68.32327,4.224250411332576,-0.18039239471950452,-0.09915283989837764
117,ALB,1966,11.573263183605512,71.02251,4.262996869047561,0.6517332751741076,0.03874645771498564
118,ALB,1967,11.19473592962598,67.52062,4.212433032709998,-0.3785272539795326,-0.05056383633756312
119,ALB,1968,11.283849788136182,58.14755,4.0629837456609135,0.0891138585102027,-0.14944928704908467
120,ALB,1969,11.206402356880808,59.65763,4.088622053188589,-0.0774474312553739,0.025638307527675153
121,ALB,1970,11.126080212404903,57.71415,4.055502377417923,-0.08032214447590569,-0.033119675770665324
122,ALB,1971,11.086818759721707,59.67796,4.0889627730056475,-0.039261452683195586,0.03346039558772418
123,ALB,1972,11.082283829602552,59.59061,4.087498011323376,-0.004534930119154623,-0.0014647616822713871
124,ALB,1973,10.933290826400933,61.35369,4.116655316047447,-0.14899300320161935,0.02915730472407052
125,ALB,1974,10.9227959966635,59.68844,4.089138366808039,-0.010494829737432099,-0.027516949239407396
126,ALB,1975,11.01975534404425,57.98724,4.060222986342869,0.09695934738074996,-0.02891538046517006
127,ALB,1976,10.449202026105104,59.39299,4.084176205936449,-0.5705533179391473,0.023953219593579433
128,ALB,1977,11.583193419878333,60.01168,4.094539209943671,1.133991393773229,0.01036300400722201
129,ALB,1978,10.688018920118736,58.39669,4.0672592101457266,-0.8951744997595963,-0.027279999797944043
130,ALB,1979,11.541461531302465,59.92999,4.093177047608742,0.8534426111837288,0.025917837463015125
131,ALB,1980,10.634115862176976,58.71301,4.072661337710959,-0.9073456691254886,-0.02051570989778284
132,ALB,1981,11.153324585327306,58.81125,4.074333163134607,0.5192087231503297,0.0016718254236485208
133,ALB,1982,11.599967156153392,58.56356,4.070112660155003,0.4466425708260857,-0.0042205029796047455
134,ALB,1983,11.048288800834849,61.30071,4.11579142525682,-0.5516783553185434,0.04567876510181712
135,ALB,1984,11.005963912711957,57.69802,4.055222857500656,-0.04232488812289148,-0.060568567756163816
136,ALB,1985,11.366764118024449,57.70174,4.055287329038574,0.3608002053124917,6.447153791810933e-05
137,ALB,1986,11.611163176111459,56.75269,4.038703056119183,0.24439905808701035,-0.01658427291939102
138,ALB,1987,11.458837448882432,58.55344,4.069939841520216,-0.1523257272290266,0.031236785401032918
139,ALB,1988,11.714836733773872,53.59682,3.9814897379585505,0.2559992848914394,-0.08845010356166538
140,ALB,1989,11.293006168400268,57.71991,4.055602174652895,-0.42183056537360386,0.07411243669434464
141,ALB,1990,11.94973331296598,57.89001,4.058544830832305,0.6567271445657124,0.002942656179409475
142,ALB,1991,11.000487936594007,60.6038,4.1043575973799395,-0.949245376371973,0.04581276654763489
143,ALB,1992,11.392071452737163,67.76406,4.216031965904198,0.39158351614315556,0.11167436852425805
144,ALB,1993,11.454207677209864,76.75097,4.340566024823924,0.06213622447270062,0.12453405891972658
145,ALB,1994,12.39549849536288,80.85144,4.392613396625174,0.941290818153016,0.052047371801250186
146,ALB,1995,11.134392163571851,88.12977,4.478810387327158,-1.2611063317910283,0.08619699070198372
147,ALB,1996,11.143973672629054,92.60006,4.5282897896000875,0.009581509057202453,0.04947940227292946
148,ALB,1997,11.50156869335146,91.14924,4.5124981631853585,0.3575950207224068,-0.015791626414729087
149,ALB,1998,11.917290421369522,86.0601,4.455045889389792,0.4157217280180614,-0.05745227379556628
150,ALB,1999,12.261261358358444,89.11914,4.4899741262221795,0.34397093698892256,0.03492823683238733
151,ALB,2000,12.195629135013418,90.41327,4.504391048660632,-0.06563222334502683,0.014416922438452495
152,ALB,2001,12.307439725373806,91.32304,4.514403110638829,0.11181059036038832,0.010012061978197373
153,ALB,2002,12.419792348702794,88.04099,4.477802501483724,0.11235262332898799,-0.03660060915510499
154,ALB,2003,12.188805820403074,95.56644,4.559821712401171,-0.2309865282997201,0.0820192109174469
155,ALB,2004,11.737600971152467,94.56111,4.549246292167572,-0.45120484925060644,-0.010575420233599253
156,ALB,2005,11.275764129982873,100.0,4.605170185988092,-0.46183684116959434,0.055923893820519766
157,ALB,2006,11.392203104575321,98.38852,4.588924130585456,0.11643897459244812,-0.016246055402636017
158,ALB,2007,12.252448310957872,102.51327,4.629992253613432,0.860245206382551,0.041068123027976355
159,ALB,2008,12.445412105919381,109.69561,4.697709348248893,0.19296379496150884,0.06771709463546127
160,ALB,2009,12.302849518415202,113.92783,4.73556517774552,-0.1425625875041785,0.03785582949662647
161,ALB,2010,12.362461469104737,117.64575,4.767677990423983,0.05961195068953451,0.03211281267846289
162,ALB,2011,12.202174016756208,118.31059,4.773313285151962,-0.1602874523485287,0.005635294727979634
163,ALB,2012,12.575451747693693,117.5118,4.766538754073823,0.3732777309374846,-0.006774531078139745
164,ALB,2013,12.958271055897116,125.69506,4.833858814903494,0.38281930820342325,0.06732006082967157
165,ALB,2014,12.631884764416519,123.79462,4.81862390211719,-0.3263862914805973,-0.015234912786303845
166,ALB,2015,12.87288016455137,126.59617,4.8410022564878386,0.24099540013485132,0.022378354370648168
167,ALB,2016,11.354409966705425,130.75019,4.873288556098852,-1.5184701978459447,0.03228629961101337
168,ARE,1961,26.70766016194817,76.24112,4.33390094968925,,
169,ARE,1962,27.193863789667233,76.95642,4.343239287603953,0.486203627719064,0.009338337914702954
170,ARE,1963,26.93117113054387,75.49567,4.32407530361697,-0.26269265912336337,-0.01916398398698238
171,ARE,1964,26.06752189844234,77.97107,4.356337860454228,-0.8636492321015297,0.03226255683725743
172,ARE,1965,26.777668601348662,75.91779,4.329651044288939,0.7101467029063215,-0.026686816165288896
173,ARE,1966,26.75443988385486,76.73729,4.340387770147818,-0.023228717493800843,0.010736725858879304
174,ARE,1967,26.51949792132285,77.81281,4.3543060705868335,-0.23494196253201238,0.013918300439015319
175,ARE,1968,26.445099920148877,79.93226,4.381179525978602,-0.07439800117397155,0.026873455391768886
176,ARE,1969,27.275624412144968,83.44833,4.424227637924378,0.8305244919960906,0.04304811194577596
177,ARE,1970,27.00495037204357,93.21518,4.534910583965246,-0.2706740401013974,0.11068294604086759
178,ARE,1971,26.5053492194392,86.55859,4.460821525686387,-0.4996011526043702,-0.07408905827885892
179,ARE,1972,26.36753025311702,77.06643,4.344667777191141,-0.13781896632217894,-0.11615374849524596
180,ARE,1973,26.932031244023865,75.20466,4.3202131971209585,0.5645009909068435,-0.02445458007018253
181,ARE,1974,26.83735218886892,79.54311,4.376299138839154,-0.09467905515494479,0.056085941718195365
182,ARE,1975,26.644959834769683,68.2923,4.223797022300411,-0.19239235409923694,-0.15250211653874324
183,ARE,1976,26.695044678639338,62.35443,4.132834720123328,0.05008484386965506,-0.09096230217708268
184,ARE,1977,27.198100680312084,66.91366,4.203403131642461,0.5030560016727463,0.07056841151913318
185,ARE,1978,27.077141540163954,77.31528,4.347891607469048,-0.12095914014813047,0.14448847582658697
186,ARE,1979,27.330642337019583,83.90836,4.429725250940649,0.2535007968556293,0.08183364347160094
187,ARE,1980,27.22757856493787,89.48292,4.494047769080097,-0.10306377208171469,0.06432251813944756
188,ARE,1981,27.216980945359964,82.4247,4.411885149278742,-0.010597619577904283,-0.08216261980135453
189,ARE,1982,26.413368873493003,94.80273,4.551798206314691,-0.8036120718669615,0.13991305703594925
190,ARE,1983,26.290373741645535,92.56072,4.527864861593283,-0.12299513184746758,-0.02393334472140829
191,ARE,1984,26.737943116477123,79.70071,4.378278494163014,0.44756937483158765,-0.14958636743026865
192,ARE,1985,26.990271716124393,76.52236,4.337582985706496,0.25232859964727083,-0.04069550845651815
193,ARE,1986,27.01162947048938,73.76059,4.300824578131748,0.02135775436498477,-0.03675840757474802
194,ARE,1987,27.310424516163035,71.26958,4.266469588413772,0.298795045673657,-0.03435498971797646
195,ARE,1988,27.38402868997487,71.23923,4.266043649828517,0.07360417381183382,-0.00042593858525474815
196,ARE,1989,26.7178963684489,76.71953,4.340156304383321,-0.6661323215259678,0.07411265455480365
197,ARE,1990,27.336236595095794,70.28471,4.252554278717025,0.6183402266468931,-0.08760202566629527
198,ARE,1991,26.723367833831336,80.83284,4.392383318598021,-0.6128687612644583,0.13982903988099515
199,ARE,1992,26.276766903034382,93.52479,4.538226534842756,-0.4466009307969543,0.14584321624473517
200,ARE,1993,27.122645176977127,95.80629,4.562328340441489,0.8458782739427448,0.024101805598733428
201,ARE,1994,27.346565708590973,95.50988,4.559229697632916,0.22392053161384595,-0.003098642808573082
202,ARE,1995,27.121523242738473,103.09732,4.635673396504652,-0.22504246585249987,0.07644369887173585
203,ARE,1996,27.19963102951473,112.583,4.723690727398015,0.07810778677625763,0.08801733089336317
204,ARE,1997,26.90759089692355,130.35962,4.87029693896051,-0.292040132591179,0.14660621156249487
205,ARE,1998,27.98276975382507,125.32708,4.830926959860036,1.0751788569015197,-0.03936997910047424
206,ARE,1999,27.959249880739787,153.91103,5.036374708192198,-0.02351987308528436,0.20544774833216195
207,ARE,2000,27.71687002757224,164.03101,5.100055495315668,-0.24237985316754518,0.06368078712347014
208,ARE,2001,27.891045178819766,106.92141,4.672094078613619,0.1741751512475247,-0.4279614167020487
209,ARE,2002,27.89599680622229,104.62498,4.65038233765072,0.004951627402522973,-0.02171174096289885
210,ARE,2003,27.89931386684653,93.17946,4.534527311136829,0.003317060624240753,-0.11585502651389135
211,ARE,2004,27.96432212308412,100.5802,4.610955419208734,0.06500825623758999,0.07642810807190514
212,ARE,2005,27.753001243109708,100.0,4.605170185988092,-0.21132087997441218,-0.005785233220642283
213,ARE,2006,27.808654887633995,89.40176,4.493140368786581,0.05565364452428767,-0.11202981720151062
214,ARE,2007,28.014770181600188,94.32087,4.54670248010515,0.20611529396619233,0.05356211131856892
215,ARE,2008,27.529179702554597,86.25866,4.457350456668246,-0.48559047904559094,-0.08935202343690385
216,ARE,2009,27.98673255539542,77.1869,4.346229753512732,0.4575528528408235,-0.11112070315551392
217,ARE,2010,28.528673139674492,81.57959,4.40157910813518,0.5419405842790717,0.0553493546224475
218,ARE,2011,27.999041948876037,71.38429,4.26807781712462,-0.5296311907984546,-0.13350129101055952
219,ARE,2012,28.070718131632855,75.55738,4.324892367601221,0.07167618275681775,0.056814550476600445
220,ARE,2013,27.471102920119918,75.49541,4.32407185970492,-0.599615211512937,-0.0008205078963010592
221,ARE,2014,27.727214465276813,86.24918,4.4572405486198985,0.2561115451568945,0.1331686889149788
222,ARE,2015,28.023148260493993,71.70499,4.272560340720877,0.2959337952171808,-0.18468020789902173
223,ARE,2016,26.52291134962563,70.47856,4.255308550091165,-1.500236910868363,-0.017251790629711827
224,ARG,1961,15.109324420003476,60.59698,4.104245056849966,,
225,ARG,1962,15.066784415838974,63.97854,4.158547714629866,-0.04254000416450232,0.05430265777989973
226,ARG,1963,14.851738014605631,69.16726,4.236527629279103,-0.21504640123334262,0.07797991464923726
227,ARG,1964,14.556674673911132,63.33855,4.148494148521337,-0.29506334069449913,-0.08803348075776629
228,ARG,1965,15.079875884296854,59.36244,4.083661703135626,0.5232012103857215,-0.06483244538571054
229,ARG,1966,14.839712872133092,63.34794,4.148642388479949,-0.24016301216376235,0.06498068534432289
230,ARG,1967,15.181778959877148,67.95785,4.218887660046673,0.34206608774405645,0.07024527156672367
231,ARG,1968,15.362092636288773,63.06469,4.1441610249637675,0.18031367641162532,-0.07472663508290545
232,ARG,1969,15.433638276818508,66.72358,4.200558413685343,0.07154564052973456,0.0563973887215754
233,ARG,1970,15.384237596926502,66.29834,4.194164859170978,-0.04940067989200614,-0.006393554514365185
234,ARG,1971,14.777955100444252,61.85606,4.124810073020277,-0.6062824964822493,-0.06935478615070068
235,ARG,1972,14.861861480221384,60.86139,4.108598983511331,0.08390637977713133,-0.01621108950894623
236,ARG,1973,14.638827949226302,63.49738,4.150998645204916,-0.22303353099508172,0.04239966169358489
237,ARG,1974,14.700020237067108,68.08733,4.220791145919454,0.06119228784080555,0.06979250071453791
238,ARG,1975,15.013863668104397,69.70355,4.2442512490376085,0.31384343103728973,0.02346010311815494
239,ARG,1976,14.422837466379931,76.02194,4.331021982835589,-0.5910262017244658,0.08677073379798017
240,ARG,1977,15.354917474652146,76.2209,4.3336357033004305,0.932080008272214,0.0026137204648417622
241,ARG,1978,15.238839788168095,82.41145,4.4117243835725715,-0.1160776864840507,0.078088680272141
242,ARG,1979,15.082290754843244,82.60879,4.414116091329993,-0.15654903332485048,0.0023917077574218126
243,ARG,1980,15.31616183943819,77.20622,4.346480023733333,0.233871084594945,-0.06763606759666008
244,ARG,1981,15.234325433564374,83.75984,4.427953656340781,-0.08183640587381547,0.08147363260744811
245,ARG,1982,15.266745903924914,82.5085,4.4129013183364085,0.032420470360539966,-0.015052338004372778
246,ARG,1983,14.975464302182479,78.70276,4.365678224694065,-0.2912816017424351,-0.04722309364234345
247,ARG,1984,14.29006562522398,77.91582,4.355629013131487,-0.6853986769584992,-0.010049211562577653
248,ARG,1985,15.305223247313274,78.27232,4.36019402836379,1.0151576220892942,0.004565015232302905
249,ARG,1986,15.292077926459287,79.6136,4.377184932527766,-0.013145320853986675,0.01699090416397553
250,ARG,1987,15.192893848052618,74.23099,4.307181717966291,-0.09918407840666887,-0.07000321456147507
251,ARG,1988,14.873425391699707,76.82458,4.341524641031217,-0.31946845635291155,0.03434292306492637
252,ARG,1989,15.615382437597404,71.30671,4.266990432389153,0.7419570458976974,-0.07453420864206439
253,ARG,1990,15.222298331368632,78.79006,4.366786846775266,-0.39308410622877155,0.09979641438611342
254,ARG,1991,15.131750922704944,81.5197,4.400844708829189,-0.0905474086636886,0.03405786205392314
255,ARG,1992,14.770181468398148,76.26635,4.334231818731011,-0.361569454306796,-0.06661289009817839
256,ARG,1993,15.221944942114469,73.70955,4.300132370176457,0.451763473716321,-0.034099448554553824
257,ARG,1994,15.718351748588175,74.1723,4.306390765109926,0.49640680647370594,0.006258394933468914
258,ARG,1995,15.12878828150899,79.34749,4.373836814462034,-0.5895634670791843,0.06744604935210763
259,ARG,1996,15.180343166840109,75.00237,4.317519713037041,0.05155488533111807,-0.0563171014249928
260,ARG,1997,15.479666440359543,80.14417,4.383827137794884,0.299323273519434,0.06630742475784324
261,ARG,1998,15.256633342599924,87.00107,4.465920417429528,-0.22303309775961822,0.08209327963464386
262,ARG,1999,14.971946192861587,88.29691,4.480705112660113,-0.2846871497383372,0.014784695230584788
263,ARG,2000,14.545776177700176,89.36564,4.49273626825716,-0.42617001516141073,0.012031155597047594
264,ARG,2001,15.19175963519037,89.01787,4.488837136094079,0.6459834574901944,-0.0038991321630810205
265,ARG,2002,14.960736730738171,90.54667,4.5058654083909095,-0.23102290445219964,0.017028272296830238
266,ARG,2003,15.45063805524792,89.43432,4.493504501129,0.48990132450974855,-0.012360907261909304
267,ARG,2004,15.403583246119851,87.02827,4.46623300840093,-0.0470548091280687,-0.027271492728070612
268,ARG,2005,15.078451608812095,100.0,4.605170185988092,-0.32513163730775574,0.13893717758716218
269,ARG,2006,15.562080512422307,93.28737,4.535684728915063,0.48362890361021194,-0.06948545707302856
270,ARG,2007,14.645493802087758,95.8415,4.5626957853298045,-0.9165867103345491,0.02701105641474122
271,ARG,2008,15.590169536472459,106.25194,4.665813066461365,0.9446757343847008,0.10311728113156082
272,ARG,2009,15.655891150051865,91.69022,4.518415721448177,0.06572161357940587,-0.14739734501318846
273,ARG,2010,15.104339755605046,98.05985,4.585578006546209,-0.5515513944468182,0.06716228509803202
274,ARG,2011,15.399595344054147,98.74156,4.592505931774173,0.29525558844910016,0.006927925227964593
275,ARG,2012,15.754892821889351,93.53708,4.53835793521866,0.3552974778352045,-0.05414799655551317
276,ARG,2013,15.67506977076827,101.11284,4.616237120929591,-0.07982305112108179,0.07787918571093044
277,ARG,2014,15.561930057664545,104.70253,4.651123281863431,-0.11313971310372395,0.03488616093384067
278,ARG,2015,15.677812949934536,119.15187,4.7803988979243215,0.11588289226999038,0.1292756160608901
279,ARG,2016,14.590509349468823,104.70698,4.651165782321034,-1.087303600465713,-0.1292331156032871
280,ARM,1961,7.845820484749694,56.25581,4.029909324639489,,
281,ARM,1962,8.264108965996433,52.81537,3.966802246836121,0.4182884812467389,-0.06310707780336777
282,ARM,1963,7.5825199560884196,51.86255,3.9485969497462534,-0.6815890099080137,-0.0182052970898674
283,ARM,1964,6.216418449353455,47.20774,3.8545578621986065,-1.3661015067349647,-0.0940390875476469
284,ARM,1965,6.586714742604694,46.61948,3.8420184795342505,0.37029629325123903,-0.012539382664356058
285,ARM,1966,9.330848204745916,46.41701,3.83766598688033,2.744133462141222,-0.004352492653920681
