"","ISO3","year","FAO.N","WDI.Code","Country","Region","Sub.Region","tfp","output","log_tfp","log_output","fd_log_tfp","fd_log_output","cum_log_fd_log_tfp","cum_log_fd_log_output","FAO","FAOregion","prcp","tmin","tmean","tmax","tmin_sq","tmin_cu","tmean_sq","tmean_cu","tmax_sq","tmax_cu","prcp_sq","prcp_cu","fd_prcp","fd_prcp_cu","fd_prcp_sq","fd_tmax","fd_tmax_cu","fd_tmax_sq","fd_tmean","fd_tmean_cu","fd_tmean_sq","fd_tmin","fd_tmin_cu","fd_tmin_sq","block","mean","weights"
"27","AFG",1974,2,"AFG","Afghanistan","ASIA","South Asia",102.519554475873,73.3174442192841,4.63005355575753,4.29479856447094,0.00252877092361459,0.0399912074403037,0.19509109612581,0.333485964022728,"Asia","2",34.746069341213,10.9669563304673,18.2374346523814,25.5079129742955,120.274131154377,1319.04114405496,332.604022699882,6065.84412910827,650.653624304231,16596.8160251623,1207.28933466439,41948.5589371557,0.661418987747879,2350.26000516209,45.525944946412,-0.854407144368622,-1724.25625711105,-44.3182977346904,-0.880126662694231,-921.264177673658,-32.8771279357944,-0.905846181019843,-354.58993419278,-20.6893083223987,"1974.Asia",0.00175581066666667,1
"28","AFG",1975,2,"AFG","Afghanistan","ASIA","South Asia",103.101116179495,75.6846629058864,4.63571021714758,4.32657553629546,0.00565666139005572,0.0317769718245273,0.200747757515866,0.365262935847256,"Asia","2",58.7264662940001,11.0609374362782,18.330416162087,25.5998948878959,122.34433696926,1353.24305689992,336.004156675302,6159.09602404939,655.354618271319,16777.0093420429,3448.79784338033,202535.710304095,23.980396952787,160587.151366939,2241.50850871594,0.091981913600442,180.193316880654,4.70099396708815,0.0929815097056519,93.2518949411142,3.40013397542032,0.09398110581086,34.2019128449676,2.0702058148829,"1975.Asia",0.00175581066666667,1
"29","AFG",1976,2,"AFG","Afghanistan","ASIA","South Asia",107.518993218104,80.6216724970596,4.67766751306009,4.38976750290995,0.0419572959125043,0.063191966614486,0.24270505342837,0.428454902461742,"Asia","2",46.5106409852537,11.1546068816954,18.4805039232783,25.8064009648612,124.425254685167,1387.91480216786,341.529025258305,6311.62849119952,665.970330759189,17186.2973862729,2163.23972485916,100613.666207964,-12.2158253087463,-101922.044096131,-1285.55811852116,0.206506076965287,409.288044229947,10.6157124878697,0.150087761191251,152.532467150127,5.52486858300256,0.0936694454172198,34.6717452679379,2.08091771590625,"1976.Asia",0.00175581066666667,1
"30","AFG",1977,2,"AFG","Afghanistan","ASIA","South Asia",96.1733520493575,72.3173773442115,4.56615231357455,4.2810644508275,-0.111515199485535,-0.108703052082451,0.131189853942836,0.31975185037929,"Asia","2",43.2594724589486,12.1541283419602,19.481538080858,26.8089478197559,147.72283575284,1795.44230477832,379.530325995922,7393.83449873003,718.719683202396,19268.1184840045,1871.38195742653,80954.9962474665,-3.25116852630512,-19658.6699604972,-291.857767432631,1.00254685489472,2081.82109773166,52.7493524432065,1.00103415757975,1082.20600753052,38.0013007376177,0.999521460264782,407.52750261046,23.2975810676734,"1977.Asia",0.00175581066666667,1
"31","AFG",1978,2,"AFG","Afghanistan","ASIA","South Asia",102.643529698399,77.3675286735009,4.63126210882754,4.34856716638779,0.0651097952529822,0.0675027155602947,0.196299649195818,0.387254565939585,"Asia","2",36.4320773646136,11.9563190128666,19.189606530592,26.4228940483173,142.953564337436,1709.19841924474,368.240998798937,7066.39987538379,698.1693298886,18447.6542314311,1327.29626110119,48356.1600702008,-6.82739509433505,-32598.8361772657,-544.085696325346,-0.38605377143865,-820.46425257338,-20.5503533137954,-0.291931550266103,-327.434623346246,-11.2893271969853,-0.197809329093559,-86.2438855335818,-4.76927141540389,"1978.Asia",0.00175581066666667,1
"32","AFG",1979,2,"AFG","Afghanistan","ASIA","South Asia",101.955311592848,75.990066005999,4.6245345956422,4.33060262129559,-0.00672751318533571,-0.0179645450922008,0.189572136010482,0.369290020847384,"Asia","2",41.250464849685,11.1525863696136,18.1950779891749,25.2375696087363,124.38018273169,1387.1607305835,331.060863032158,6023.67822203369,636.93491975581,16074.6893735721,1701.6008503151,70191.8260641173,4.81838748507149,21835.6659939165,374.304589213914,-1.18532443958096,-2372.96485785901,-61.2344101327898,-0.994528541417008,-1042.7216533501,-37.1801357667787,-0.803732643253056,-322.037688661243,-18.5733816057456,"1979.Asia",0.00175581066666667,1
"33","AFG",1980,2,"AFG","Afghanistan","ASIA","South Asia",102.027503637948,75.3138473275092,4.62524242044629,4.3216640133508,0.00070782480409104,-0.00893860794479195,0.190279960814573,0.360351412902592,"Asia","2",28.1109262413475,12.0230760594911,19.454049684981,26.8850233104709,144.554357932308,1737.98804015104,378.460049145709,7362.58059986097,722.804478404562,19432.6152508194,790.224174146481,22213.9334735615,-13.1395386083375,-47977.8925905558,-911.37667616862,1.64745370173457,3357.92587724727,85.8695586487521,1.25897169580605,1338.90237782729,47.3991861135507,0.870489689877536,350.827309567547,20.1741752006178,"1980.Asia",0.00175581066666667,1
"34","AFG",1981,2,"AFG","Afghanistan","ASIA","South Asia",104.651348886987,74.9043960355482,4.6506343383167,4.31621258086426,0.0253919178704027,-0.00545143248654512,0.215671878684976,0.354899980416047,"Asia","2",48.6377695559332,11.8147092029046,18.7354964980804,25.6562837932562,139.587353549198,1649.18399058681,351.018829029583,6576.51204204404,658.244898080102,16888.1179106061,2365.63262737606,115059.094584314,20.5268433145857,92845.1611107523,1575.40845322958,-1.22873951721466,-2544.49734021331,-64.559580324461,-0.718553186900593,-786.068557816939,-27.4412201161261,-0.208366856586519,-88.8040495642329,-4.96700438310984,"1981.Asia",0.00175581066666667,1
"35","AFG",1982,2,"AFG","Afghanistan","ASIA","South Asia",103.593058740007,73.7722036682244,4.64047032700166,4.30098201659624,-0.0101640113150321,-0.0152305642680188,0.205507867369944,0.339669416148028,"Asia","2",23.6011031961445,11.2021076074181,18.5134508143747,25.8247940213313,125.487214848175,1405.72128408446,342.747861056271,6345.44566739741,666.919986244186,17223.0712734652,557.012072075062,13146.0993945418,-25.0366663597887,-101912.995189772,-1808.620555301,0.168510228075036,334.953362859087,8.67508816408474,-0.222045683705701,-231.066374646624,-8.27096797331177,-0.612601595486444,-243.462706502349,-14.1001387010229,"1982.Asia",0.00175581066666667,1
"36","AFG",1983,2,"AFG","Afghanistan","ASIA","South Asia",104.189635982978,72.0138346765579,4.64621266163719,4.27685824884346,0.0057423346355252,-0.0241237677527728,0.211250202005469,0.315545648395255,"Asia","2",63.7702626283394,12.273278354311,19.3380754698945,26.4028725854779,150.6333615624,1848.76517590091,373.961162879334,7231.68919057006,697.111680764981,18405.7508850861,4066.64639568738,259331.108669574,40.1691594321949,246185.009275032,3509.63432361231,0.578078564146654,1182.67961162095,30.1916945207945,0.824624655519766,886.243523172649,31.2133018230629,1.07117074689288,443.043891816443,25.1461467142241,"1983.Asia",0.00175581066666667,1
"37","AFG",1984,2,"AFG","Afghanistan","ASIA","South Asia",103.523897737437,69.4999226215768,4.63980248206693,4.24132563921152,-0.00641017957025714,-0.0355326096319457,0.204840022435212,0.28001303876331,"Asia","2",29.0386136025457,12.3797917568572,19.6105659815813,26.8413402063054,153.25924394315,1897.31752482958,384.574298117954,7541.71964806247,720.457544070627,19338.046044599,843.241079957951,24486.5518946923,-34.7316490257937,-234844.556774881,-3223.40531572942,0.438467620827499,932.295159512832,23.3458633056463,0.272490511686851,310.030457492409,10.6131352386203,0.106513402546204,48.5523489286772,2.62588238075065,"1984.Asia",0.00175581066666667,1
"38","AFG",1985,2,"AFG","Afghanistan","ASIA","South Asia",100.779294704997,64.8652023835454,4.61293292486516,4.17231130709127,-0.0268695572017705,-0.0690143321202532,0.177970465233441,0.210998706643057,"Asia","2",26.863038642261,12.0168265323287,19.1181835711751,26.2195406100215,144.40411990808,1735.27925948899,365.504943061151,6987.79059761499,687.464309800568,18024.9983887564,721.622845095606,19384.9823729416,-2.17557496028471,-5101.56952175069,-121.618234862345,-0.621799596283871,-1313.04765584254,-32.9932342700587,-0.492382410406186,-553.929050447477,-19.0693550568038,-0.3629652245285,-162.03826534059,-8.8551240350705,"1985.Asia",0.00175581066666667,1
"39","AFG",1986,2,"AFG","Afghanistan","ASIA","South Asia",96.6328797752313,59.3295962106934,4.57091905364964,4.08310827442729,-0.0420138712155236,-0.089203032663975,0.135956594017918,0.121795673979082,"Asia","2",38.0411019378541,11.629890030438,18.584298102206,25.5387061739739,135.254342120082,1572.99312499579,345.376135951657,6418.57306791361,652.225513040575,16656.9957367127,1447.12543664621,55050.2462523201,11.1780632955931,35665.2638793785,725.502591550602,-0.680834436047586,-1368.00265204377,-35.2387967599934,-0.533885468969146,-569.217529701377,-20.1288071094937,-0.386936501890705,-162.286134493199,-9.14977778799798,"1986.Asia",0.00175581066666667,1
"40","AFG",1987,2,"AFG","Afghanistan","ASIA","South Asia",99.1193058110378,61.0117703906632,4.59632423377576,4.11106680278345,0.0254051801261221,0.0279585283561561,0.16136177414404,0.149754202335238,"Asia","2",40.9370771195711,11.3129047452831,18.431027202383,25.549149659483,127.981813775848,1447.84606837472,339.702763734984,6261.07087912419,652.759048322662,16677.4386171774,1675.84428309371,68604.1666573996,2.89597518171697,13553.9204050795,228.718846447502,0.0104434855090858,20.4428804647505,0.533535282086973,-0.153270899822939,-157.502188789428,-5.67337221667316,-0.316985285154965,-125.147056621069,-7.27252834423379,"1987.Asia",0.00175581066666667,1
"41","AFG",1988,2,"AFG","Afghanistan","ASIA","South Asia",101.330354894796,60.3052166127165,4.61838601982058,4.0994186109816,0.0220617860448185,-0.011648191801843,0.183423560188858,0.138106010533395,"Asia","2",27.7600981786051,12.7238263933564,19.9119829290621,27.1001394647678,161.895758088272,2059.933519736,396.48706416726,7894.84365329241,734.417559009864,19902.8182745416,770.623050885797,21392.5715512859,-13.1769789409659,-47211.5951061136,-905.221232207914,1.55098980528475,3225.37965736423,81.6585106872021,1.48095572667903,1633.77277416823,56.7843004322758,1.41092164807332,612.087451361275,33.9139443124243,"1988.Asia",0.00175581066666667,1
"42","AFG",1989,2,"AFG","Afghanistan","ASIA","South Asia",100.367233033828,59.7817644857616,4.60883578978435,4.09070067274274,-0.00955023003623179,-0.0087179382388678,0.173873330152627,0.129388072294527,"Asia","2",52.5363671777962,10.4343398400695,18.0278108095677,25.6212817790659,108.875447898063,1136.04342360817,325.001962585566,5859.07389423079,656.450080002292,16819.0924736291,2760.06987624022,145004.044454531,24.7762689991911,123611.472903245,1989.44682535443,-1.47885768570192,-3083.72580091258,-77.9674790075718,-1.88417211949437,-2035.76975906163,-71.4851015816934,-2.28948655328683,-923.890096127827,-53.0203101902097,"1989.Asia",0.00175581066666667,1
"43","AFG",1990,2,"AFG","Afghanistan","ASIA","South Asia",107.6076460221,64.1436849255134,4.67849170488801,4.1611256439012,0.0696559151036658,0.0704249711584684,0.243529245256292,0.199813043452995,"Asia","2",42.6547036150647,12.2828822774082,19.5559665248989,26.8290507723895,150.86919704067,1853.10858653765,382.435826722965,7478.90222531632,719.797965347452,19311.4961581694,1819.42374048901,77606.9804007713,-9.88166356273151,-67397.0640537596,-940.646135751209,1.2077689933236,2492.40368454035,63.3478853451593,1.52815571533115,1619.82833108553,57.4338641373985,1.8485424373387,717.065162929483,41.993749142607,"1990.Asia",0.00175581066666667,1
"44","AFG",1991,2,"AFG","Afghanistan","ASIA","South Asia",113.635493593711,70.0580955390628,4.73299590109332,4.24932483411501,0.0545041962053086,0.0881991902138051,0.298033441461601,0.2880122336668,"Asia","2",59.5765147616378,11.3307108082925,18.6020593685104,25.8734079287284,128.385007421156,1454.6933912096,346.036612749587,6436.99361404607,669.433237846386,17320.519243849,3549.36111114364,211458.564632432,16.9218111465731,133851.584231661,1729.93737065463,-0.955642843661064,-1990.97691432041,-50.364727501066,-0.953907156388421,-1041.90861127025,-36.3992139733778,-0.952171469115774,-398.415195328053,-22.4841896195137,"1991.Asia",0.00175581066666667,1
"45","AFG",1992,2,"AFG","Afghanistan","ASIA","South Asia",106.052472026764,67.7833845446686,4.66393399075094,4.21631709919999,-0.0690619103423842,-0.0330077349150208,0.228971531119217,0.255004498751779,"Asia","2",81.7952948327141,10.5175353678284,17.499849168889,24.4821629699496,110.618550213521,1163.43451420861,306.244720933866,5359.23642511116,599.376303687174,14674.0283471954,6690.47025677063,547248.987222058,22.2187800710763,335790.422589626,3141.10914562699,-1.39124495877875,-2646.49089665357,-70.0569341592118,-1.10221019962142,-1077.75718893491,-39.7918918157212,-0.813175440464091,-291.258877000995,-17.766457207635,"1992.Asia",0.00175581066666667,1
"46","AFG",1993,2,"AFG","Afghanistan","ASIA","South Asia",102.375709953468,72.1550702276997,4.6286494769816,4.27881755617701,-0.0352845137693372,0.0625004569770216,0.193687017349879,0.317504955728801,"Asia","2",51.5080371073742,11.286676871787,18.333054046296,25.3794312208051,127.389074808132,1437.79932435528,336.100870664411,6161.7554268978,644.115529091574,16347.2857688321,2653.07788665464,136654.834234561,-30.2872577253399,-410594.152987497,-4037.39237011599,0.897268250855404,1673.25742163664,44.7392254044005,0.833204877407013,802.519001786646,29.8561497305456,0.769141503958622,274.364810146678,16.7705245946108,"1993.Asia",0.00175581066666667,1
"47","AFG",1994,2,"AFG","Afghanistan","ASIA","South Asia",103.393194098165,76.6316821863567,4.63853913880711,4.33901059680136,0.00988966182551199,0.0601930406243456,0.203576679175391,0.377697996353147,"Asia","2",41.6267115904701,11.1886819643826,18.6847146143314,26.1807472642803,125.186604100101,1400.6730994771,349.118560219011,6523.18066425851,685.43152731612,17945.109583633,1732.78311783618,72130.0630950022,-9.88132551690411,-64524.771139559,-920.294768818462,0.801316043475232,1597.82381480089,41.3159982245454,0.351660568035413,361.425237360704,13.0176895545998,-0.097994907404404,-37.1262248781852,-2.20247070803119,"1994.Asia",0.00175581066666667,1
"48","AFG",1995,2,"AFG","Afghanistan","ASIA","South Asia",112.738637268287,80.3067678893195,4.72507219519602,4.38585389995805,0.0865330563889071,0.0468433031566899,0.290109735564299,0.424541299509837,"Asia","2",41.6063082283157,11.3291298236042,18.8747023834837,26.4202749433632,128.349182560079,1454.08455197661,356.254390065086,6724.19558528802,698.030928082906,18442.1690389214,1731.08488438961,72024.0512692926,-0.0204033621543687,-106.011825709575,-1.69823344656447,0.239527679082926,497.05945528841,12.5994007667863,0.189987769152275,201.014921029509,7.1358298460749,0.140447859221627,53.4114524995127,3.16257845997828,"1995.Asia",0.00175581066666667,1
"49","AFG",1996,2,"AFG","Afghanistan","ASIA","South Asia",117.964330257557,84.984155470373,4.77038229281515,4.44246483288361,0.045310097619133,0.0566109329255644,0.335419833183431,0.481152232435401,"Asia","2",40.4310996691963,10.8456074800785,18.001497816447,25.1573881528156,117.627201611935,1275.73845766311,324.053923635548,5833.45599873641,632.894178671426,15921.9645124945,1634.67382046049,66091.660161664,-1.1752085591194,-5932.39110762866,-96.4110639291262,-1.26288679054763,-2520.2045264269,-65.1367494114803,-0.873204567036673,-890.739586551605,-32.2004664295382,-0.483522343525715,-178.346094313507,-10.7219809481438,"1996.Asia",0.00175581066666667,1
"50","AFG",1997,2,"AFG","Afghanistan","ASIA","South Asia",121.547831978901,90.8302150290386,4.80030786414811,4.50899199489036,0.0299255713329618,0.0665271620067536,0.365345404516393,0.547679394442155,"Asia","2",57.8605655166753,11.4196839032644,18.358912500669,25.2981410980735,130.409180450477,1489.23161882822,337.049668207219,6187.86536699584,639.995943018035,16190.7076686648,3347.84504190947,193708.207387079,17.4294658474789,127616.547225415,1713.17122144898,0.140752945257905,268.743156170369,7.101764346609,0.357414684221919,354.409368259432,12.9957445716714,0.574076423185932,213.493161165116,12.7819788385421,"1997.Asia",0.00175581066666667,1
"51","AFG",1998,2,"AFG","Afghanistan","ASIA","South Asia",123.917562854772,96.1362123315102,4.81961652882977,4.56576606426419,0.0193086646816623,0.0567740693738292,0.384654069198056,0.604453463815984,"Asia","2",68.1720573872505,11.4459786787947,18.5615146439018,25.6770506090089,131.010427915422,1499.54256461969,344.52982587578,6394.99540825423,659.310927977604,16929.1600647536,4647.42940841058,316824.824333362,10.3114918705752,123116.616946282,1299.58436650111,0.378909510935411,738.45239608872,19.3149849595694,0.20260214323282,207.130041258386,7.48015766856122,0.0262947755302321,10.3109457914697,0.60124746494526,"1998.Asia",0.00175581066666667,1
"52","AFG",1999,2,"AFG","Afghanistan","ASIA","South Asia",119.56129645999,95.2423371200217,4.78382918095003,4.55642456058702,-0.035787347879741,-0.00934150367717113,0.348866721318315,0.595111960138813,"Asia","2",28.3198305549549,11.8801060154976,19.2374665499093,26.5948270843209,141.136918939462,1676.72155970151,370.080119258878,7119.40391502909,707.28482764493,18810.1176905806,802.012802661358,22712.8666742742,-39.8522268322956,-294111.957659087,-3845.41660574922,0.917776475312028,1880.95762582708,47.9738996673257,0.67595190600748,724.408506774865,25.5502933830975,0.434127336702931,177.178995081815,10.1264910240401,"1999.Asia",0.00175581066666667,1
"53","AFG",2000,2,"AFG","Afghanistan","ASIA","South Asia",100.573765002387,80.0505283494084,4.6108914383907,4.3826580396634,-0.172937742559331,-0.173766520923626,0.175928978758984,0.421345439215187,"Asia","2",10.7139373661466,12.3727275050252,19.7522647129841,27.131801920943,153.084385913606,1894.07139218317,390.151961291795,7706.38481772545,736.134675477284,19972.6602021873,114.788453885712,1229.83630528833,-17.6058931888083,-21483.0303689858,-687.224348775646,0.536974836622029,1162.54251160665,28.8498478323539,0.514798163074797,586.980902696358,20.0718420329175,0.492621489527563,217.349832481659,11.947466974144,"2000.Asia",0.00175581066666667,1
"54","AFG",2001,2,"AFG","Afghanistan","ASIA","South Asia",82.8431528426471,72.3464994466177,4.41694909522669,4.28146706830804,-0.193942343164009,-0.101190971355353,-0.0180133644050251,0.320154467859834,"Asia","2",17.4281551687517,13.0274794664021,20.5072087076385,27.986937948875,169.715221247527,2210.96155993804,420.545608978646,8624.21657440604,783.268695754181,21921.2923853685,303.740592586088,5293.63817863895,6.71421780260514,4063.80187335062,188.952138700376,0.855136027932076,1948.63218318126,47.1340202768976,0.754943994654479,917.831756680588,30.3936476868507,0.654751961376881,316.890167754875,16.6308353339207,"2001.Asia",0.00175581066666667,1
"55","AFG",2002,2,"AFG","Afghanistan","ASIA","South Asia",98.4522634777012,88.8740024707928,4.58957179596052,4.48721966410309,0.172622700733825,0.205752595795049,0.1546093363288,0.525907063654883,"Asia","2",42.805280305089,12.0398123760369,19.4260681909876,26.8123240059384,144.957082050171,1745.25607046184,377.372125360901,7330.8566406388,718.900718599419,19275.3989951896,1832.29202199724,78431.7736023703,25.3771251363373,73138.1354237313,1528.55142941115,-1.17461394293665,-2645.89339017898,-64.3679771547619,-1.08114051665091,-1293.35993376723,-43.1734836177445,-0.987667090365164,-465.705489476197,-24.7581391973561,"2002.Asia",0.00175581066666667,1
"56","AFG",2003,2,"AFG","Afghanistan","ASIA","South Asia",101.635297183187,91.0995267623065,4.62139088803072,4.51195260954667,0.0318190920702044,0.0247329454435814,0.186428428399005,0.550640009098464,"Asia","2",43.7609374544337,11.4564862579145,18.566856349366,25.6772264408175,131.251077377784,1503.67616431506,344.728154697993,6400.51812785965,659.319957693016,16929.5078506338,1915.01964689086,83803.0549916027,0.955657149344695,5371.28138923238,82.7276248936175,-1.13509756512089,-2345.89114455578,-59.5807609064029,-0.85921184162163,-930.338512779155,-32.6439706629088,-0.583326118122363,-241.579906146781,-13.7060046723867,"2003.Asia",0.00175581066666667,1
