="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0125***",="(4.42)"
="udel_temp_popweight_2",="-0.000551***",="(-6.20)"
="udel_precip_popweight",="0.0000188*",="(2.00)"
="udel_precip_popweight_2",="-4.85e-09*",="(-2.17)"
="1961.year",="0",="(.)"
="1962.year",="0.00660",="(0.85)"
="1963.year",="-0.00167",="(-0.21)"
="1964.year",="0.0167",="(1.92)"
="1965.year",="0.0254**",="(2.77)"
="1966.year",="-0.00345",="(-0.35)"
="1967.year",="0.0122",="(1.16)"
="1968.year",="0.0169",="(1.52)"
="1969.year",="0.0280*",="(2.34)"
="1970.year",="0.0256*",="(2.02)"
="1971.year",="0.00609",="(0.46)"
="1972.year",="0.0140",="(0.99)"
="1973.year",="0.0122",="(0.82)"
="1974.year",="0.0216",="(1.40)"
="1975.year",="-0.00554",="(-0.35)"
="1976.year",="0.0263",="(1.58)"
="1977.year",="0.00449",="(0.26)"
="1978.year",="0.00606",="(0.35)"
="1979.year",="0.00502",="(0.28)"
="1980.year",="-0.00100",="(-0.05)"
="1981.year",="-0.00401",="(-0.21)"
="1982.year",="-0.0204",="(-1.07)"
="1983.year",="-0.0123",="(-0.64)"
="1984.year",="-0.00622",="(-0.32)"
="1985.year",="-0.00603",="(-0.30)"
="1986.year",="-0.0101",="(-0.51)"
="1987.year",="-0.00574",="(-0.29)"
="1988.year",="-0.00177",="(-0.09)"
="1989.year",="-0.0144",="(-0.71)"
="1990.year",="-0.0144",="(-0.71)"
="1991.year",="-0.0240",="(-1.19)"
="1992.year",="-0.0352",="(-1.75)"
="1993.year",="-0.0281",="(-1.41)"
="1994.year",="-0.0152",="(-0.76)"
="1995.year",="-0.0137",="(-0.69)"
="1996.year",="0.00564",="(0.29)"
="1997.year",="-0.00785",="(-0.40)"
="1998.year",="-0.0177",="(-0.92)"
="1999.year",="-0.0296",="(-1.55)"
="2000.year",="-0.0247",="(-1.31)"
="2001.year",="-0.0255",="(-1.36)"
="2002.year",="-0.0345",="(-1.86)"
="2003.year",="-0.0316",="(-1.72)"
="2004.year",="-0.0153",="(-0.84)"
="2005.year",="-0.0222",="(-1.22)"
="2006.year",="-0.0226",="(-1.24)"
="2007.year",="-0.0281",="(-1.54)"
="2008.year",="-0.0506**",="(-2.75)"
="2009.year",="-0.0847***",="(-4.55)"
="2010.year",="-0.0442*",="(-2.33)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0699",="(-0.19)"
="_yi_isoxtim_4",="-0.0130",="(-0.77)"
="_yi_isoxtim_5",="0",="(.)"
="_yi_isoxtim_6",="0.00968",="(1.48)"
="_yi_isoxtim_7",="-0.00256",="(-0.88)"
="_yi_isoxtim_8",="0.236***",="(7.40)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0",="(.)"
="_yi_isoxtim_11",="0",="(.)"
="_yi_isoxtim_12",="0",="(.)"
="_yi_isoxtim_13",="0",="(.)"
="_yi_isoxtim_14",="0",="(.)"
="_yi_isoxtim_15",="0",="(.)"
="_yi_isoxtim_16",="-0.000222",="(-0.09)"
="_yi_isoxtim_17",="-0.000872",="(-0.47)"
="_yi_isoxtim_18",="0",="(.)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="-0.000129",="(-0.06)"
="_yi_isoxtim_21",="-0.296***",="(-7.17)"
="_yi_isoxtim_22",="0",="(.)"
="_yi_isoxtim_23",="0",="(.)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="-0.00312",="(-1.53)"
="_yi_isoxtim_26",="-0.00230",="(-1.12)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.00487",="(-0.76)"
="_yi_isoxtim_29",="0",="(.)"
="_yi_isoxtim_30",="0",="(.)"
="_yi_isoxtim_31",="-0.00353",="(-1.70)"
="_yi_isoxtim_32",="-0.00123",="(-0.49)"
="_yi_isoxtim_33",="0.000425",="(0.09)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00204",="(0.78)"
="_yi_isoxtim_36",="0",="(.)"
="_yi_isoxtim_37",="0",="(.)"
="_yi_isoxtim_38",="0",="(.)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="-0.000913",="(-0.36)"
="_yi_isoxtim_41",="0",="(.)"
="_yi_isoxtim_42",="-0.00816",="(-0.79)"
="_yi_isoxtim_43",="0.0105",="(1.03)"
="_yi_isoxtim_44",="-0.0000219",="(-0.01)"
