="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0137***",="(4.61)"
="udel_temp_popweight_2",="-0.000465***",="(-5.05)"
="udel_precip_popweight",="0.0000281**",="(2.76)"
="udel_precip_popweight_2",="-7.51e-09**",="(-3.19)"
="1961.year",="0",="(.)"
="1962.year",="-0.00100",="(-0.12)"
="1963.year",="0.0102",="(1.14)"
="1964.year",="0.0151",="(1.60)"
="1965.year",="0.0148",="(1.49)"
="1966.year",="-0.00751",="(-0.71)"
="1967.year",="-0.00881",="(-0.78)"
="1968.year",="0.00382",="(0.32)"
="1969.year",="0.00911",="(0.71)"
="1970.year",="0.0102",="(0.76)"
="1971.year",="-0.00597",="(-0.42)"
="1972.year",="-0.000557",="(-0.04)"
="1973.year",="-0.00675",="(-0.44)"
="1974.year",="-0.0102",="(-0.63)"
="1975.year",="-0.0301",="(-1.80)"
="1976.year",="-0.00456",="(-0.26)"
="1977.year",="-0.00826",="(-0.46)"
="1978.year",="-0.00525",="(-0.29)"
="1979.year",="-0.00826",="(-0.44)"
="1980.year",="-0.0329",="(-1.71)"
="1981.year",="-0.0212",="(-1.09)"
="1982.year",="-0.0362",="(-1.83)"
="1983.year",="-0.0315",="(-1.57)"
="1984.year",="-0.0228",="(-1.12)"
="1985.year",="-0.0234",="(-1.14)"
="1986.year",="-0.0192",="(-0.93)"
="1987.year",="-0.0208",="(-1.00)"
="1988.year",="-0.0166",="(-0.80)"
="1989.year",="-0.0241",="(-1.15)"
="1990.year",="-0.0372",="(-1.78)"
="1991.year",="-0.0355",="(-1.70)"
="1992.year",="-0.0482*",="(-2.32)"
="1993.year",="-0.0327",="(-1.59)"
="1994.year",="-0.0166",="(-0.81)"
="1995.year",="0.00498",="(0.24)"
="1996.year",="0.0126",="(0.62)"
="1997.year",="0.0197",="(0.98)"
="1998.year",="0.00645",="(0.32)"
="1999.year",="0.00768",="(0.39)"
="2000.year",="0.0185",="(0.95)"
="2001.year",="0.0127",="(0.66)"
="2002.year",="0.0163",="(0.85)"
="2003.year",="0.0222",="(1.17)"
="2004.year",="0.0392*",="(2.08)"
="2005.year",="0.0387*",="(2.06)"
="2006.year",="0.0458*",="(2.44)"
="2007.year",="0.0484*",="(2.58)"
="2008.year",="0.0373*",="(1.97)"
="2009.year",="0.000410",="(0.02)"
="2010.year",="0.0472*",="(2.42)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0765",="(-0.20)"
="_yi_isoxtim_4",="0",="(.)"
="_yi_isoxtim_5",="0.00164",="(0.26)"
="_yi_isoxtim_6",="0",="(.)"
="_yi_isoxtim_7",="0.000999",="(0.33)"
="_yi_isoxtim_8",="0.229***",="(6.88)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0",="(.)"
="_yi_isoxtim_11",="0.00313",="(1.17)"
="_yi_isoxtim_12",="0.145***",="(4.42)"
="_yi_isoxtim_13",="0",="(.)"
="_yi_isoxtim_14",="0",="(.)"
="_yi_isoxtim_15",="0.00371",="(1.41)"
="_yi_isoxtim_16",="0.00373",="(1.76)"
="_yi_isoxtim_17",="0.00315",="(1.63)"
="_yi_isoxtim_18",="-0.00942",="(-0.90)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0.00377",="(1.39)"
="_yi_isoxtim_21",="-0.297***",="(-4.92)"
="_yi_isoxtim_22",="0.0607",="(1.86)"
="_yi_isoxtim_23",="0.00646*",="(2.49)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="0.000805",="(0.38)"
="_yi_isoxtim_26",="0.00164",="(0.63)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.000219",="(-0.05)"
="_yi_isoxtim_29",="-0.00407",="(-0.38)"
="_yi_isoxtim_30",="0",="(.)"
="_yi_isoxtim_31",="0",="(.)"
="_yi_isoxtim_32",="0",="(.)"
="_yi_isoxtim_33",="0",="(.)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00604*",="(2.22)"
="_yi_isoxtim_36",="0",="(.)"
="_yi_isoxtim_37",="-0.00184",="(-0.67)"
="_yi_isoxtim_38",="0.00396",="(1.49)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="0.00297",="(1.14)"
="_yi_isoxtim_41",="0.00322",="(1.24)"
="_yi_isoxtim_42",="-0.00331",="(-0.52)"
="_yi_isoxtim_43",="0.0157*",="(2.48)"
="_yi_isoxtim_44",="0.00373",="(1.41)"
