="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0188***",="(4.40)"
="udel_temp_popweight_2",="-0.000658***",="(-5.23)"
="udel_precip_popweight",="0.00000422",="(0.47)"
="udel_precip_popweight_2",="-1.69e-09",="(-0.83)"
="1961.year",="0",="(.)"
="1962.year",="-0.00372",="(-0.49)"
="1963.year",="0.00987",="(1.26)"
="1964.year",="0.0218**",="(2.60)"
="1965.year",="0.0158",="(1.74)"
="1966.year",="0.00916",="(0.95)"
="1967.year",="0.00202",="(0.20)"
="1968.year",="0.0189",="(1.72)"
="1969.year",="0.0172",="(1.47)"
="1970.year",="0.0303*",="(2.41)"
="1971.year",="0.00908",="(0.69)"
="1972.year",="0.0193",="(1.39)"
="1973.year",="0.0181",="(1.25)"
="1974.year",="0.0152",="(1.00)"
="1975.year",="-0.00838",="(-0.53)"
="1976.year",="0.0181",="(1.11)"
="1977.year",="0.0110",="(0.65)"
="1978.year",="0.0161",="(0.93)"
="1979.year",="0.0164",="(0.93)"
="1980.year",="-0.00539",="(-0.30)"
="1981.year",="0.00356",="(0.19)"
="1982.year",="-0.0245",="(-1.31)"
="1983.year",="-0.0186",="(-0.98)"
="1984.year",="-0.00439",="(-0.23)"
="1985.year",="-0.0106",="(-0.55)"
="1986.year",="-0.00817",="(-0.42)"
="1987.year",="-0.00384",="(-0.19)"
="1988.year",="0.0000368",="(0.00)"
="1989.year",="-0.0181",="(-0.92)"
="1990.year",="-0.0151",="(-0.76)"
="1991.year",="-0.0253",="(-1.28)"
="1992.year",="-0.0419*",="(-2.12)"
="1993.year",="-0.0332",="(-1.69)"
="1994.year",="-0.0188",="(-0.96)"
="1995.year",="-0.00674",="(-0.35)"
="1996.year",="0.00109",="(0.06)"
="1997.year",="-0.000774",="(-0.04)"
="1998.year",="-0.0207",="(-1.09)"
="1999.year",="-0.0316",="(-1.69)"
="2000.year",="-0.0220",="(-1.19)"
="2001.year",="-0.0278",="(-1.51)"
="2002.year",="-0.0382*",="(-2.10)"
="2003.year",="-0.0299",="(-1.65)"
="2004.year",="-0.0187",="(-1.04)"
="2005.year",="-0.0262",="(-1.46)"
="2006.year",="-0.0250",="(-1.40)"
="2007.year",="-0.0280",="(-1.56)"
="2008.year",="-0.0493**",="(-2.73)"
="2009.year",="-0.0893***",="(-4.89)"
="2010.year",="-0.0444*",="(-2.39)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0307",="(-0.12)"
="_yi_isoxtim_4",="0",="(.)"
="_yi_isoxtim_5",="-0.00366",="(-0.51)"
="_yi_isoxtim_6",="0",="(.)"
="_yi_isoxtim_7",="0",="(.)"
="_yi_isoxtim_8",="0",="(.)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="-0.0000754",="(-0.04)"
="_yi_isoxtim_11",="0",="(.)"
="_yi_isoxtim_12",="0",="(.)"
="_yi_isoxtim_13",="0",="(.)"
="_yi_isoxtim_14",="0",="(.)"
="_yi_isoxtim_15",="0",="(.)"
="_yi_isoxtim_16",="0",="(.)"
="_yi_isoxtim_17",="-0.000894",="(-0.45)"
="_yi_isoxtim_18",="-0.0149",="(-1.51)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0",="(.)"
="_yi_isoxtim_21",="0",="(.)"
="_yi_isoxtim_22",="0.0660**",="(3.02)"
="_yi_isoxtim_23",="0",="(.)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="-0.00300",="(-1.50)"
="_yi_isoxtim_26",="0",="(.)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.00347",="(-0.76)"
="_yi_isoxtim_29",="-0.00887",="(-0.89)"
="_yi_isoxtim_30",="0",="(.)"
="_yi_isoxtim_31",="-0.00360",="(-1.43)"
="_yi_isoxtim_32",="-0.00133",="(-0.54)"
="_yi_isoxtim_33",="0.000641",="(0.15)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00200",="(1.06)"
="_yi_isoxtim_36",="0.00675**",="(2.73)"
="_yi_isoxtim_37",="-0.00612**",="(-2.92)"
="_yi_isoxtim_38",="-0.000211",="(-0.11)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="-0.000944",="(-0.38)"
="_yi_isoxtim_41",="-0.000795",="(-0.40)"
="_yi_isoxtim_42",="0",="(.)"
="_yi_isoxtim_43",="0",="(.)"
="_yi_isoxtim_44",="-0.000219",="(-0.12)"
