="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0108**",="(3.03)"
="udel_temp_popweight_2",="-0.000445***",="(-3.97)"
="udel_precip_popweight",="0.0000247*",="(2.06)"
="udel_precip_popweight_2",="-7.55e-09*",="(-2.41)"
="1961.year",="0",="(.)"
="1962.year",="-0.0131",="(-1.50)"
="1963.year",="-0.0179",="(-1.89)"
="1964.year",="0.0224*",="(2.16)"
="1965.year",="0.0220",="(1.91)"
="1966.year",="0.000384",="(0.03)"
="1967.year",="-0.00536",="(-0.38)"
="1968.year",="0.00664",="(0.43)"
="1969.year",="0.00652",="(0.39)"
="1970.year",="0.0243",="(1.35)"
="1971.year",="0.00550",="(0.29)"
="1972.year",="0.00974",="(0.48)"
="1973.year",="0.00442",="(0.21)"
="1974.year",="0.0158",="(0.70)"
="1975.year",="-0.0141",="(-0.60)"
="1976.year",="0.0178",="(0.73)"
="1977.year",="-0.0103",="(-0.41)"
="1978.year",="-0.00261",="(-0.10)"
="1979.year",="0.00322",="(0.12)"
="1980.year",="-0.00249",="(-0.09)"
="1981.year",="-0.00200",="(-0.07)"
="1982.year",="-0.0266",="(-0.93)"
="1983.year",="-0.0214",="(-0.74)"
="1984.year",="-0.0139",="(-0.47)"
="1985.year",="-0.0129",="(-0.43)"
="1986.year",="-0.0193",="(-0.64)"
="1987.year",="-0.0103",="(-0.34)"
="1988.year",="-0.00348",="(-0.12)"
="1989.year",="-0.0322",="(-1.06)"
="1990.year",="-0.0212",="(-0.70)"
="1991.year",="-0.0345",="(-1.14)"
="1992.year",="-0.0505",="(-1.68)"
="1993.year",="-0.0445",="(-1.48)"
="1994.year",="-0.0479",="(-1.61)"
="1995.year",="-0.0199",="(-0.67)"
="1996.year",="-0.00821",="(-0.28)"
="1997.year",="-0.00214",="(-0.07)"
="1998.year",="-0.0231",="(-0.80)"
="1999.year",="-0.0322",="(-1.13)"
="2000.year",="-0.0237",="(-0.84)"
="2001.year",="-0.0287",="(-1.03)"
="2002.year",="-0.0356",="(-1.29)"
="2003.year",="-0.0397",="(-1.45)"
="2004.year",="-0.0221",="(-0.81)"
="2005.year",="-0.0307",="(-1.13)"
="2006.year",="-0.0304",="(-1.12)"
="2007.year",="-0.0372",="(-1.37)"
="2008.year",="-0.0598*",="(-2.18)"
="2009.year",="-0.0948***",="(-3.42)"
="2010.year",="-0.0615*",="(-2.18)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0997",="(-0.35)"
="_yi_isoxtim_4",="-0.0148",="(-1.13)"
="_yi_isoxtim_5",="0",="(.)"
="_yi_isoxtim_6",="0.0105",="(1.44)"
="_yi_isoxtim_7",="0",="(.)"
="_yi_isoxtim_8",="0",="(.)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0",="(.)"
="_yi_isoxtim_11",="0",="(.)"
="_yi_isoxtim_12",="0",="(.)"
="_yi_isoxtim_13",="-0.000272",="(-0.08)"
="_yi_isoxtim_14",="-0.00125",="(-0.46)"
="_yi_isoxtim_15",="-0.000319",="(-0.10)"
="_yi_isoxtim_16",="0",="(.)"
="_yi_isoxtim_17",="-0.000767",="(-0.31)"
="_yi_isoxtim_18",="0",="(.)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0",="(.)"
="_yi_isoxtim_21",="-0.308***",="(-4.88)"
="_yi_isoxtim_22",="0.0559*",="(2.30)"
="_yi_isoxtim_23",="0.00263",="(0.97)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="0",="(.)"
="_yi_isoxtim_26",="0",="(.)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.00623",="(-0.87)"
="_yi_isoxtim_29",="0",="(.)"
="_yi_isoxtim_30",="0",="(.)"
="_yi_isoxtim_31",="0",="(.)"
="_yi_isoxtim_32",="-0.00123",="(-0.39)"
="_yi_isoxtim_33",="0.000832",="(0.26)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00188",="(0.58)"
="_yi_isoxtim_36",="0.00672**",="(2.61)"
="_yi_isoxtim_37",="0",="(.)"
="_yi_isoxtim_38",="0",="(.)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="-0.000920",="(-0.36)"
="_yi_isoxtim_41",="-0.000752",="(-0.28)"
="_yi_isoxtim_42",="-0.00784",="(-1.15)"
="_yi_isoxtim_43",="0.0109",="(0.97)"
="_yi_isoxtim_44",="0",="(.)"
