="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0108***",="(3.92)"
="udel_temp_popweight_2",="-0.000447***",="(-4.89)"
="udel_precip_popweight",="0.0000215*",="(2.07)"
="udel_precip_popweight_2",="-7.35e-09**",="(-2.67)"
="1961.year",="0",="(.)"
="1962.year",="-0.00390",="(-0.47)"
="1963.year",="-0.00157",="(-0.19)"
="1964.year",="0.0129",="(1.47)"
="1965.year",="0.00152",="(0.16)"
="1966.year",="-0.00653",="(-0.66)"
="1967.year",="-0.000297",="(-0.03)"
="1968.year",="0.00891",="(0.80)"
="1969.year",="0.0157",="(1.32)"
="1970.year",="0.0126",="(1.00)"
="1971.year",="-0.00449",="(-0.34)"
="1972.year",="0.00728",="(0.52)"
="1973.year",="0.00437",="(0.30)"
="1974.year",="0.00987",="(0.65)"
="1975.year",="-0.0184",="(-1.17)"
="1976.year",="0.00484",="(0.30)"
="1977.year",="0.0000300",="(0.00)"
="1978.year",="0.00916",="(0.53)"
="1979.year",="0.00198",="(0.11)"
="1980.year",="-0.00880",="(-0.48)"
="1981.year",="-0.00763",="(-0.41)"
="1982.year",="-0.0339",="(-1.81)"
="1983.year",="-0.0311",="(-1.64)"
="1984.year",="-0.0181",="(-0.94)"
="1985.year",="-0.0179",="(-0.92)"
="1986.year",="-0.0122",="(-0.62)"
="1987.year",="-0.00576",="(-0.29)"
="1988.year",="-0.00500",="(-0.25)"
="1989.year",="-0.0209",="(-1.06)"
="1990.year",="-0.0206",="(-1.04)"
="1991.year",="-0.0323",="(-1.64)"
="1992.year",="-0.0527**",="(-2.68)"
="1993.year",="-0.0390*",="(-1.99)"
="1994.year",="-0.0366",="(-1.88)"
="1995.year",="-0.0225",="(-1.16)"
="1996.year",="-0.0110",="(-0.57)"
="1997.year",="-0.0104",="(-0.55)"
="1998.year",="-0.0257",="(-1.36)"
="1999.year",="-0.0341",="(-1.82)"
="2000.year",="-0.0272",="(-1.47)"
="2001.year",="-0.0325",="(-1.77)"
="2002.year",="-0.0434*",="(-2.38)"
="2003.year",="-0.0341",="(-1.89)"
="2004.year",="-0.0243",="(-1.35)"
="2005.year",="-0.0343",="(-1.91)"
="2006.year",="-0.0312",="(-1.74)"
="2007.year",="-0.0363*",="(-2.02)"
="2008.year",="-0.0585**",="(-3.24)"
="2009.year",="-0.103***",="(-5.62)"
="2010.year",="-0.0608**",="(-3.26)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0737",="(-0.21)"
="_yi_isoxtim_4",="-0.0123",="(-1.05)"
="_yi_isoxtim_5",="-0.00482",="(-0.49)"
="_yi_isoxtim_6",="0.00998",="(1.56)"
="_yi_isoxtim_7",="-0.00250",="(-1.11)"
="_yi_isoxtim_8",="0",="(.)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0.0000770",="(0.03)"
="_yi_isoxtim_11",="0",="(.)"
="_yi_isoxtim_12",="0.144***",="(4.71)"
="_yi_isoxtim_13",="0",="(.)"
="_yi_isoxtim_14",="-0.00108",="(-0.44)"
="_yi_isoxtim_15",="-0.000367",="(-0.15)"
="_yi_isoxtim_16",="-0.000288",="(-0.12)"
="_yi_isoxtim_17",="-0.000798",="(-0.33)"
="_yi_isoxtim_18",="-0.0161*",="(-2.29)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0",="(.)"
="_yi_isoxtim_21",="-0.310***",="(-9.38)"
="_yi_isoxtim_22",="0.0597",="(1.95)"
="_yi_isoxtim_23",="0.00266",="(1.09)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="-0.00309",="(-1.27)"
="_yi_isoxtim_26",="0",="(.)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="0",="(.)"
="_yi_isoxtim_29",="-0.0109",="(-1.10)"
="_yi_isoxtim_30",="0",="(.)"
="_yi_isoxtim_31",="-0.00348",="(-1.39)"
="_yi_isoxtim_32",="-0.00123",="(-0.68)"
="_yi_isoxtim_33",="0",="(.)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00189",="(0.74)"
="_yi_isoxtim_36",="0",="(.)"
="_yi_isoxtim_37",="0",="(.)"
="_yi_isoxtim_38",="-0.0000361",="(-0.02)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="0",="(.)"
="_yi_isoxtim_41",="0",="(.)"
="_yi_isoxtim_42",="-0.0100",="(-1.39)"
="_yi_isoxtim_43",="0.00926",="(1.29)"
