="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.00921**",="(2.87)"
="udel_temp_popweight_2",="-0.000421***",="(-4.09)"
="udel_precip_popweight",="0.000000675",="(0.06)"
="udel_precip_popweight_2",="-2.43e-09",="(-0.89)"
="1961.year",="0",="(.)"
="1962.year",="0.00435",="(0.50)"
="1963.year",="-0.000597",="(-0.07)"
="1964.year",="0.0160",="(1.74)"
="1965.year",="0.0122",="(1.27)"
="1966.year",="0.00747",="(0.75)"
="1967.year",="0.0167",="(1.59)"
="1968.year",="0.0227*",="(2.06)"
="1969.year",="0.0261*",="(2.24)"
="1970.year",="0.0375**",="(3.06)"
="1971.year",="0.0120",="(0.94)"
="1972.year",="0.0131",="(0.98)"
="1973.year",="0.0277*",="(2.00)"
="1974.year",="0.0132",="(0.92)"
="1975.year",="-0.00911",="(-0.62)"
="1976.year",="0.0239",="(1.57)"
="1977.year",="0.00387",="(0.25)"
="1978.year",="0.00471",="(0.29)"
="1979.year",="0.0107",="(0.65)"
="1980.year",="0.00494",="(0.30)"
="1981.year",="0.000969",="(0.06)"
="1982.year",="-0.0211",="(-1.23)"
="1983.year",="-0.0165",="(-0.95)"
="1984.year",="-0.00535",="(-0.30)"
="1985.year",="-0.0117",="(-0.66)"
="1986.year",="-0.00966",="(-0.54)"
="1987.year",="-0.00308",="(-0.17)"
="1988.year",="0.00150",="(0.08)"
="1989.year",="-0.00424",="(-0.23)"
="1990.year",="-0.0182",="(-1.01)"
="1991.year",="-0.0327",="(-1.81)"
="1992.year",="-0.0490**",="(-2.72)"
="1993.year",="-0.0345",="(-1.92)"
="1994.year",="-0.0294",="(-1.65)"
="1995.year",="-0.00858",="(-0.48)"
="1996.year",="0.00139",="(0.08)"
="1997.year",="0.00478",="(0.27)"
="1998.year",="-0.0188",="(-1.08)"
="1999.year",="-0.0257",="(-1.49)"
="2000.year",="-0.0187",="(-1.10)"
="2001.year",="-0.0183",="(-1.08)"
="2002.year",="-0.0333*",="(-1.99)"
="2003.year",="-0.0320",="(-1.92)"
="2004.year",="-0.0112",="(-0.68)"
="2005.year",="-0.0259",="(-1.57)"
="2006.year",="-0.0231",="(-1.40)"
="2007.year",="-0.0280",="(-1.70)"
="2008.year",="-0.0507**",="(-3.05)"
="2009.year",="-0.0957***",="(-5.69)"
="2010.year",="-0.0497**",="(-2.90)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="0",="(.)"
="_yi_isoxtim_4",="-0.0151",="(-0.84)"
="_yi_isoxtim_5",="-0.00448",="(-0.42)"
="_yi_isoxtim_6",="0.0103*",="(2.05)"
="_yi_isoxtim_7",="-0.00230",="(-0.77)"
="_yi_isoxtim_8",="0",="(.)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0",="(.)"
="_yi_isoxtim_11",="-0.000798",="(-0.31)"
="_yi_isoxtim_12",="0.140***",="(4.17)"
="_yi_isoxtim_13",="-0.000271",="(-0.10)"
="_yi_isoxtim_14",="-0.00121",="(-0.60)"
="_yi_isoxtim_15",="0",="(.)"
="_yi_isoxtim_16",="0",="(.)"
="_yi_isoxtim_17",="-0.000827",="(-0.33)"
="_yi_isoxtim_18",="-0.0160",="(-1.50)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0.000102",="(0.04)"
="_yi_isoxtim_21",="-0.310***",="(-4.99)"
="_yi_isoxtim_22",="0",="(.)"
="_yi_isoxtim_23",="0",="(.)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="-0.00293",="(-1.16)"
="_yi_isoxtim_26",="-0.00235",="(-0.93)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.00559",="(-0.83)"
="_yi_isoxtim_29",="-0.0101",="(-0.93)"
="_yi_isoxtim_30",="0.00196",="(0.74)"
="_yi_isoxtim_31",="-0.00346",="(-1.70)"
="_yi_isoxtim_32",="0",="(.)"
="_yi_isoxtim_33",="0.000911",="(0.19)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0",="(.)"
="_yi_isoxtim_36",="0.00671**",="(2.65)"
="_yi_isoxtim_37",="0",="(.)"
="_yi_isoxtim_38",="-0.0000873",="(-0.03)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="0",="(.)"
="_yi_isoxtim_41",="-0.000813",="(-0.32)"
="_yi_isoxtim_42",="-0.00948",="(-0.87)"
="_yi_isoxtim_43",="0",="(.)"
="_yi_isoxtim_44",="0",="(.)"
