="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0129***",="(3.85)"
="udel_temp_popweight_2",="-0.000416***",="(-4.07)"
="udel_precip_popweight",="0.00000580",="(0.56)"
="udel_precip_popweight_2",="-3.06e-09",="(-1.09)"
="1961.year",="0",="(.)"
="1962.year",="-0.0134",="(-1.71)"
="1963.year",="-0.0148",="(-1.74)"
="1964.year",="0.0106",="(1.13)"
="1965.year",="-0.00193",="(-0.18)"
="1966.year",="-0.0201",="(-1.75)"
="1967.year",="-0.0142",="(-1.11)"
="1968.year",="-0.00758",="(-0.55)"
="1969.year",="-0.00200",="(-0.13)"
="1970.year",="-0.00813",="(-0.50)"
="1971.year",="-0.0219",="(-1.26)"
="1972.year",="-0.0162",="(-0.88)"
="1973.year",="-0.0168",="(-0.86)"
="1974.year",="-0.00928",="(-0.46)"
="1975.year",="-0.0513*",="(-2.42)"
="1976.year",="-0.0160",="(-0.72)"
="1977.year",="-0.0343",="(-1.50)"
="1978.year",="-0.0277",="(-1.17)"
="1979.year",="-0.0178",="(-0.73)"
="1980.year",="-0.0427",="(-1.72)"
="1981.year",="-0.0446",="(-1.76)"
="1982.year",="-0.0594*",="(-2.31)"
="1983.year",="-0.0561*",="(-2.15)"
="1984.year",="-0.0425",="(-1.61)"
="1985.year",="-0.0420",="(-1.57)"
="1986.year",="-0.0328",="(-1.22)"
="1987.year",="-0.0312",="(-1.15)"
="1988.year",="-0.0180",="(-0.66)"
="1989.year",="-0.0332",="(-1.22)"
="1990.year",="-0.0294",="(-1.08)"
="1991.year",="-0.0376",="(-1.38)"
="1992.year",="-0.0512",="(-1.89)"
="1993.year",="-0.0363",="(-1.34)"
="1994.year",="-0.0344",="(-1.28)"
="1995.year",="-0.00759",="(-0.29)"
="1996.year",="-0.00503",="(-0.19)"
="1997.year",="-0.00672",="(-0.26)"
="1998.year",="-0.0116",="(-0.45)"
="1999.year",="-0.0130",="(-0.51)"
="2000.year",="0.0000792",="(0.00)"
="2001.year",="-0.00392",="(-0.16)"
="2002.year",="-0.00403",="(-0.16)"
="2003.year",="0.00207",="(0.08)"
="2004.year",="0.0282",="(1.15)"
="2005.year",="0.0256",="(1.05)"
="2006.year",="0.0342",="(1.41)"
="2007.year",="0.0320",="(1.32)"
="2008.year",="0.0214",="(0.87)"
="2009.year",="-0.00976",="(-0.39)"
="2010.year",="0.0387",="(1.53)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="0",="(.)"
="_yi_isoxtim_4",="-0.00516",="(-0.43)"
="_yi_isoxtim_5",="-0.000593",="(-0.08)"
="_yi_isoxtim_6",="0",="(.)"
="_yi_isoxtim_7",="0.00152",="(0.61)"
="_yi_isoxtim_8",="0.241***",="(10.66)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0.00406",="(1.39)"
="_yi_isoxtim_11",="0.00335",="(1.15)"
="_yi_isoxtim_12",="0.158***",="(5.05)"
="_yi_isoxtim_13",="0",="(.)"
="_yi_isoxtim_14",="0",="(.)"
="_yi_isoxtim_15",="0.00376",="(1.50)"
="_yi_isoxtim_16",="0",="(.)"
="_yi_isoxtim_17",="0.00328",="(1.15)"
="_yi_isoxtim_18",="0",="(.)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0.00401",="(1.58)"
="_yi_isoxtim_21",="0",="(.)"
="_yi_isoxtim_22",="0.0738***",="(3.33)"
="_yi_isoxtim_23",="0.00668**",="(2.70)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="0",="(.)"
="_yi_isoxtim_26",="0",="(.)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.00114",="(-0.17)"
="_yi_isoxtim_29",="-0.00556",="(-0.54)"
="_yi_isoxtim_30",="0.00611*",="(2.06)"
="_yi_isoxtim_31",="0.000735",="(0.25)"
="_yi_isoxtim_32",="0.00287",="(1.00)"
="_yi_isoxtim_33",="0.00487",="(1.04)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0",="(.)"
="_yi_isoxtim_36",="0.0109***",="(4.40)"
="_yi_isoxtim_37",="0",="(.)"
="_yi_isoxtim_38",="0",="(.)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="0.00325",="(1.31)"
="_yi_isoxtim_41",="0.00339",="(1.37)"
="_yi_isoxtim_42",="-0.00650",="(-0.87)"
="_yi_isoxtim_43",="0.0135",="(1.31)"
="_yi_isoxtim_44",="0",="(.)"
