="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.00817**",="(3.01)"
="udel_temp_popweight_2",="-0.000297***",="(-3.38)"
="udel_precip_popweight",="0.0000202*",="(1.98)"
="udel_precip_popweight_2",="-6.07e-09*",="(-2.39)"
="1961.year",="0",="(.)"
="1962.year",="0.00902",="(1.03)"
="1963.year",="0.00491",="(0.53)"
="1964.year",="0.0123",="(1.23)"
="1965.year",="-0.00430",="(-0.39)"
="1966.year",="-0.00727",="(-0.60)"
="1967.year",="-0.0232",="(-1.76)"
="1968.year",="-0.00977",="(-0.68)"
="1969.year",="-0.00826",="(-0.53)"
="1970.year",="-0.00662",="(-0.40)"
="1971.year",="-0.0272",="(-1.53)"
="1972.year",="-0.0354",="(-1.88)"
="1973.year",="-0.0161",="(-0.81)"
="1974.year",="-0.0416*",="(-2.00)"
="1975.year",="-0.0637**",="(-2.93)"
="1976.year",="-0.0255",="(-1.13)"
="1977.year",="-0.0345",="(-1.48)"
="1978.year",="-0.0362",="(-1.51)"
="1979.year",="-0.0372",="(-1.51)"
="1980.year",="-0.0607*",="(-2.40)"
="1981.year",="-0.0685**",="(-2.66)"
="1982.year",="-0.0761**",="(-2.90)"
="1983.year",="-0.0700**",="(-2.62)"
="1984.year",="-0.0597*",="(-2.21)"
="1985.year",="-0.0589*",="(-2.16)"
="1986.year",="-0.0557*",="(-2.02)"
="1987.year",="-0.0541",="(-1.95)"
="1988.year",="-0.0469",="(-1.69)"
="1989.year",="-0.0579*",="(-2.08)"
="1990.year",="-0.0607*",="(-2.17)"
="1991.year",="-0.0633*",="(-2.27)"
="1992.year",="-0.0733**",="(-2.64)"
="1993.year",="-0.0784**",="(-2.83)"
="1994.year",="-0.0578*",="(-2.10)"
="1995.year",="-0.0448",="(-1.64)"
="1996.year",="-0.0226",="(-0.83)"
="1997.year",="-0.0196",="(-0.73)"
="1998.year",="-0.0306",="(-1.15)"
="1999.year",="-0.0313",="(-1.19)"
="2000.year",="-0.0194",="(-0.75)"
="2001.year",="-0.0191",="(-0.74)"
="2002.year",="-0.0236",="(-0.92)"
="2003.year",="-0.0139",="(-0.55)"
="2004.year",="0.00681",="(0.27)"
="2005.year",="0.00265",="(0.11)"
="2006.year",="0.0139",="(0.56)"
="2007.year",="0.0175",="(0.70)"
="2008.year",="0.00415",="(0.17)"
="2009.year",="-0.0281",="(-1.10)"
="2010.year",="0.0145",="(0.56)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0852",="(-0.47)"
="_yi_isoxtim_4",="-0.00589",="(-0.35)"
="_yi_isoxtim_5",="0",="(.)"
="_yi_isoxtim_6",="0.0185***",="(3.74)"
="_yi_isoxtim_7",="0",="(.)"
="_yi_isoxtim_8",="0",="(.)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0.00630*",="(2.15)"
="_yi_isoxtim_11",="0.00577*",="(1.97)"
="_yi_isoxtim_12",="0.151***",="(4.87)"
="_yi_isoxtim_13",="0.00586*",="(2.28)"
="_yi_isoxtim_14",="0.00532",="(1.83)"
="_yi_isoxtim_15",="0.00623*",="(2.15)"
="_yi_isoxtim_16",="0.00608*",="(2.12)"
="_yi_isoxtim_17",="0.00562*",="(2.39)"
="_yi_isoxtim_18",="0",="(.)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0.00632*",="(2.48)"
="_yi_isoxtim_21",="-0.303***",="(-7.44)"
="_yi_isoxtim_22",="0.0666*",="(2.15)"
="_yi_isoxtim_23",="0.00887**",="(3.10)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="0.00336",="(1.17)"
="_yi_isoxtim_26",="0",="(.)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="0.00121",="(0.19)"
="_yi_isoxtim_29",="0",="(.)"
="_yi_isoxtim_30",="0.00821**",="(2.77)"
="_yi_isoxtim_31",="0",="(.)"
="_yi_isoxtim_32",="0.00517",="(1.81)"
="_yi_isoxtim_33",="0",="(.)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0",="(.)"
="_yi_isoxtim_36",="0",="(.)"
="_yi_isoxtim_37",="0.000706",="(0.24)"
="_yi_isoxtim_38",="0.00655*",="(2.24)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="0",="(.)"
="_yi_isoxtim_41",="0.00569*",="(2.42)"
="_yi_isoxtim_42",="0",="(.)"
="_yi_isoxtim_43",="0",="(.)"
