="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0104**",="(3.26)"
="udel_temp_popweight_2",="-0.000385***",="(-3.78)"
="udel_precip_popweight",="0.0000143",="(1.40)"
="udel_precip_popweight_2",="-4.67e-09",="(-1.84)"
="1961.year",="0",="(.)"
="1962.year",="-0.000868",="(-0.11)"
="1963.year",="-0.00982",="(-1.20)"
="1964.year",="0.00565",="(0.65)"
="1965.year",="-0.00330",="(-0.35)"
="1966.year",="-0.0186",="(-1.87)"
="1967.year",="-0.0187",="(-1.77)"
="1968.year",="-0.00552",="(-0.49)"
="1969.year",="-0.00187",="(-0.16)"
="1970.year",="-0.00194",="(-0.15)"
="1971.year",="-0.0263*",="(-1.99)"
="1972.year",="-0.0190",="(-1.36)"
="1973.year",="-0.0162",="(-1.12)"
="1974.year",="-0.0158",="(-1.04)"
="1975.year",="-0.0460**",="(-2.92)"
="1976.year",="-0.0221",="(-1.36)"
="1977.year",="-0.0272",="(-1.62)"
="1978.year",="-0.0254",="(-1.47)"
="1979.year",="-0.0289",="(-1.63)"
="1980.year",="-0.0430*",="(-2.38)"
="1981.year",="-0.0337",="(-1.84)"
="1982.year",="-0.0607**",="(-3.25)"
="1983.year",="-0.0547**",="(-2.89)"
="1984.year",="-0.0410*",="(-2.14)"
="1985.year",="-0.0442*",="(-2.28)"
="1986.year",="-0.0444*",="(-2.28)"
="1987.year",="-0.0401*",="(-2.04)"
="1988.year",="-0.0355",="(-1.80)"
="1989.year",="-0.0494*",="(-2.51)"
="1990.year",="-0.0469*",="(-2.38)"
="1991.year",="-0.0648***",="(-3.30)"
="1992.year",="-0.0626**",="(-3.20)"
="1993.year",="-0.0639**",="(-3.28)"
="1994.year",="-0.0461*",="(-2.38)"
="1995.year",="-0.0330",="(-1.72)"
="1996.year",="-0.0173",="(-0.91)"
="1997.year",="-0.0278",="(-1.47)"
="1998.year",="-0.0365",="(-1.94)"
="1999.year",="-0.0355",="(-1.92)"
="2000.year",="-0.0307",="(-1.67)"
="2001.year",="-0.0298",="(-1.64)"
="2002.year",="-0.0349",="(-1.93)"
="2003.year",="-0.0208",="(-1.16)"
="2004.year",="-0.00332",="(-0.19)"
="2005.year",="-0.00644",="(-0.36)"
="2006.year",="-0.00221",="(-0.12)"
="2007.year",="-0.00211",="(-0.12)"
="2008.year",="-0.0141",="(-0.79)"
="2009.year",="-0.0536**",="(-2.96)"
="2010.year",="-0.0103",="(-0.56)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0767",="(-0.21)"
="_yi_isoxtim_4",="-0.00703",="(-0.42)"
="_yi_isoxtim_5",="0.00205",="(0.21)"
="_yi_isoxtim_6",="0.0157*",="(2.44)"
="_yi_isoxtim_7",="0",="(.)"
="_yi_isoxtim_8",="0",="(.)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0.00386",="(1.53)"
="_yi_isoxtim_11",="0",="(.)"
="_yi_isoxtim_12",="0",="(.)"
="_yi_isoxtim_13",="0.00363",="(1.39)"
="_yi_isoxtim_14",="0",="(.)"
="_yi_isoxtim_15",="0.00362",="(1.45)"
="_yi_isoxtim_16",="0",="(.)"
="_yi_isoxtim_17",="0.00309",="(1.54)"
="_yi_isoxtim_18",="-0.00919",="(-1.30)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0",="(.)"
="_yi_isoxtim_21",="-0.299***",="(-8.99)"
="_yi_isoxtim_22",="0",="(.)"
="_yi_isoxtim_23",="0.00648**",="(3.24)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="0.000890",="(0.36)"
="_yi_isoxtim_26",="0.00163",="(0.66)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.000112",="(-0.02)"
="_yi_isoxtim_29",="-0.00355",="(-0.35)"
="_yi_isoxtim_30",="0.00581*",="(2.26)"
="_yi_isoxtim_31",="0.000601",="(0.24)"
="_yi_isoxtim_32",="0",="(.)"
="_yi_isoxtim_33",="0.00473",="(1.07)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00590**",="(2.84)"
="_yi_isoxtim_36",="0",="(.)"
="_yi_isoxtim_37",="0",="(.)"
="_yi_isoxtim_38",="0.00400*",="(2.15)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="0.00297",="(1.48)"
="_yi_isoxtim_41",="0.00320",="(1.31)"
="_yi_isoxtim_42",="0",="(.)"
