="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0176***",="(4.63)"
="udel_temp_popweight_2",="-0.000630***",="(-5.30)"
="udel_precip_popweight",="0.0000131",="(0.98)"
="udel_precip_popweight_2",="-6.41e-09",="(-1.77)"
="1961.year",="0",="(.)"
="1962.year",="0.00313",="(0.32)"
="1963.year",="0.00148",="(0.14)"
="1964.year",="0.0183",="(1.61)"
="1965.year",="0.0229",="(1.81)"
="1966.year",="0.0157",="(1.13)"
="1967.year",="0.0111",="(0.72)"
="1968.year",="0.0229",="(1.38)"
="1969.year",="0.0344",="(1.91)"
="1970.year",="0.0401*",="(2.06)"
="1971.year",="0.0244",="(1.18)"
="1972.year",="0.0230",="(1.05)"
="1973.year",="0.0240",="(1.04)"
="1974.year",="0.0291",="(1.20)"
="1975.year",="0.00204",="(0.08)"
="1976.year",="0.0260",="(0.99)"
="1977.year",="0.0112",="(0.41)"
="1978.year",="0.00585",="(0.21)"
="1979.year",="0.0161",="(0.56)"
="1980.year",="0.0000297",="(0.00)"
="1981.year",="0.00319",="(0.11)"
="1982.year",="-0.0147",="(-0.48)"
="1983.year",="-0.0110",="(-0.35)"
="1984.year",="-0.00331",="(-0.10)"
="1985.year",="0.00200",="(0.06)"
="1986.year",="-0.00317",="(-0.10)"
="1987.year",="-0.00435",="(-0.13)"
="1988.year",="0.0103",="(0.32)"
="1989.year",="-0.0222",="(-0.68)"
="1990.year",="-0.00588",="(-0.18)"
="1991.year",="-0.0212",="(-0.65)"
="1992.year",="-0.0469",="(-1.44)"
="1993.year",="-0.0360",="(-1.12)"
="1994.year",="-0.0318",="(-0.99)"
="1995.year",="-0.00793",="(-0.25)"
="1996.year",="0.00918",="(0.29)"
="1997.year",="0.00654",="(0.21)"
="1998.year",="-0.0115",="(-0.37)"
="1999.year",="-0.0218",="(-0.71)"
="2000.year",="-0.0196",="(-0.64)"
="2001.year",="-0.0229",="(-0.76)"
="2002.year",="-0.0324",="(-1.09)"
="2003.year",="-0.0220",="(-0.74)"
="2004.year",="-0.00660",="(-0.22)"
="2005.year",="-0.0160",="(-0.55)"
="2006.year",="-0.0189",="(-0.65)"
="2007.year",="-0.0215",="(-0.73)"
="2008.year",="-0.0407",="(-1.38)"
="2009.year",="-0.0865**",="(-2.89)"
="2010.year",="-0.0518",="(-1.70)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="-0.0922",="(-0.30)"
="_yi_isoxtim_4",="-0.0144",="(-1.23)"
="_yi_isoxtim_5",="-0.00371",="(-0.31)"
="_yi_isoxtim_6",="0",="(.)"
="_yi_isoxtim_7",="-0.00250",="(-0.89)"
="_yi_isoxtim_8",="0",="(.)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="-0.000145",="(-0.04)"
="_yi_isoxtim_11",="0",="(.)"
="_yi_isoxtim_12",="0.141***",="(3.83)"
="_yi_isoxtim_13",="-0.000330",="(-0.09)"
="_yi_isoxtim_14",="0",="(.)"
="_yi_isoxtim_15",="0",="(.)"
="_yi_isoxtim_16",="-0.000365",="(-0.11)"
="_yi_isoxtim_17",="-0.000802",="(-0.27)"
="_yi_isoxtim_18",="-0.0145",="(-1.68)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="0",="(.)"
="_yi_isoxtim_21",="-0.310***",="(-4.56)"
="_yi_isoxtim_22",="0.0562",="(1.53)"
="_yi_isoxtim_23",="0.00281",="(0.83)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="-0.00295",="(-0.87)"
="_yi_isoxtim_26",="-0.00235",="(-0.85)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="0",="(.)"
="_yi_isoxtim_29",="-0.00924",="(-0.77)"
="_yi_isoxtim_30",="0.00202",="(0.67)"
="_yi_isoxtim_31",="0",="(.)"
="_yi_isoxtim_32",="-0.00129",="(-0.44)"
="_yi_isoxtim_33",="0.00140",="(0.25)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00208",="(0.59)"
="_yi_isoxtim_36",="0.00677*",="(1.99)"
="_yi_isoxtim_37",="-0.00624",="(-1.77)"
="_yi_isoxtim_38",="0",="(.)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="-0.000921",="(-0.31)"
="_yi_isoxtim_41",="-0.000804",="(-0.27)"
="_yi_isoxtim_42",="-0.00801",="(-0.91)"
="_yi_isoxtim_43",="0.0111",="(0.92)"
="_yi_isoxtim_44",="0",="(.)"
