="",="(1)",=""
="",="growthwdi",=""
="udel_temp_popweight",="0.0141***",="(4.88)"
="udel_temp_popweight_2",="-0.000398***",="(-4.22)"
="udel_precip_popweight",="0.0000195*",="(2.04)"
="udel_precip_popweight_2",="-4.38e-09",="(-1.89)"
="1961.year",="0",="(.)"
="1962.year",="0.000973",="(0.12)"
="1963.year",="0.0116",="(1.37)"
="1964.year",="0.0195*",="(2.18)"
="1965.year",="0.0139",="(1.46)"
="1966.year",="0.00769",="(0.77)"
="1967.year",="0.00950",="(0.89)"
="1968.year",="0.0157",="(1.40)"
="1969.year",="0.0164",="(1.37)"
="1970.year",="0.0155",="(1.22)"
="1971.year",="0.0107",="(0.80)"
="1972.year",="0.0245",="(1.76)"
="1973.year",="0.0168",="(1.16)"
="1974.year",="0.0221",="(1.45)"
="1975.year",="-0.0143",="(-0.91)"
="1976.year",="0.0275",="(1.69)"
="1977.year",="0.0101",="(0.60)"
="1978.year",="0.00630",="(0.37)"
="1979.year",="0.00956",="(0.54)"
="1980.year",="-0.00239",="(-0.13)"
="1981.year",="-0.0127",="(-0.70)"
="1982.year",="-0.0229",="(-1.23)"
="1983.year",="-0.0235",="(-1.25)"
="1984.year",="-0.00565",="(-0.30)"
="1985.year",="-0.00528",="(-0.27)"
="1986.year",="-0.00742",="(-0.38)"
="1987.year",="-0.00863",="(-0.44)"
="1988.year",="0.00359",="(0.18)"
="1989.year",="-0.0174",="(-0.89)"
="1990.year",="-0.0121",="(-0.62)"
="1991.year",="-0.0172",="(-0.88)"
="1992.year",="-0.0428*",="(-2.20)"
="1993.year",="-0.0297",="(-1.53)"
="1994.year",="-0.0225",="(-1.16)"
="1995.year",="-0.0135",="(-0.70)"
="1996.year",="-0.000956",="(-0.05)"
="1997.year",="-0.0190",="(-1.01)"
="1998.year",="-0.0215",="(-1.15)"
="1999.year",="-0.0286",="(-1.54)"
="2000.year",="-0.0231",="(-1.26)"
="2001.year",="-0.0293",="(-1.61)"
="2002.year",="-0.0376*",="(-2.08)"
="2003.year",="-0.0311",="(-1.73)"
="2004.year",="-0.0172",="(-0.96)"
="2005.year",="-0.0256",="(-1.44)"
="2006.year",="-0.0254",="(-1.43)"
="2007.year",="-0.0299",="(-1.69)"
="2008.year",="-0.0511**",="(-2.86)"
="2009.year",="-0.0963***",="(-5.32)"
="2010.year",="-0.0549**",="(-2.98)"
="_yi_isoxtim_2",="0",="(.)"
="_yi_isoxtim_3",="0",="(.)"
="_yi_isoxtim_4",="0",="(.)"
="_yi_isoxtim_5",="-0.00539",="(-0.77)"
="_yi_isoxtim_6",="0.0113*",="(2.45)"
="_yi_isoxtim_7",="0",="(.)"
="_yi_isoxtim_8",="0.234***",="(10.68)"
="_yi_isoxtim_9",="0",="(.)"
="_yi_isoxtim_10",="0",="(.)"
="_yi_isoxtim_11",="0",="(.)"
="_yi_isoxtim_12",="0.150***",="(8.49)"
="_yi_isoxtim_13",="0",="(.)"
="_yi_isoxtim_14",="-0.00117",="(-0.58)"
="_yi_isoxtim_15",="-0.000112",="(-0.05)"
="_yi_isoxtim_16",="-0.000298",="(-0.17)"
="_yi_isoxtim_17",="0",="(.)"
="_yi_isoxtim_18",="-0.0162***",="(-3.53)"
="_yi_isoxtim_19",="0",="(.)"
="_yi_isoxtim_20",="-0.000300",="(-0.12)"
="_yi_isoxtim_21",="-0.304***",="(-9.31)"
="_yi_isoxtim_22",="0",="(.)"
="_yi_isoxtim_23",="0.00236",="(1.31)"
="_yi_isoxtim_24",="0",="(.)"
="_yi_isoxtim_25",="0",="(.)"
="_yi_isoxtim_26",="-0.00230",="(-0.95)"
="_yi_isoxtim_27",="0",="(.)"
="_yi_isoxtim_28",="-0.00455",="(-1.19)"
="_yi_isoxtim_29",="0",="(.)"
="_yi_isoxtim_30",="0.00188",="(0.74)"
="_yi_isoxtim_31",="-0.00318",="(-1.59)"
="_yi_isoxtim_32",="-0.00133",="(-0.55)"
="_yi_isoxtim_33",="0.000511",="(0.18)"
="_yi_isoxtim_34",="0",="(.)"
="_yi_isoxtim_35",="0.00203",="(1.10)"
="_yi_isoxtim_36",="0",="(.)"
="_yi_isoxtim_37",="-0.00575*",="(-2.26)"
="_yi_isoxtim_38",="0.000232",="(0.09)"
="_yi_isoxtim_39",="0",="(.)"
="_yi_isoxtim_40",="0",="(.)"
="_yi_isoxtim_41",="-0.000669",="(-0.28)"
="_yi_isoxtim_42",="0",="(.)"
="_yi_isoxtim_43",="0.00833",="(1.18)"
="_yi_isoxtim_44",="-0.000593",="(-0.24)"
