%                  Monthly          Annual          Five-year        Ten-year        Twenty-year
% Year, Month,  Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.,   Anomaly, Unc.
 
  1750     1    -1.013  3.202       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     2    -1.680  3.764    -1.204    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     3    -0.199    NaN    -1.222    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     4    -0.534  2.100    -1.248    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     5    -1.891  1.340    -1.560    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     6    -1.328  1.521    -1.550    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     7    -0.337  2.329    -1.629    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     8     0.111  1.804    -1.781    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750     9    -1.212    NaN    -1.794    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750    10    -2.458  1.852    -1.893    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750    11    -4.758  2.282    -1.839    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1750    12    -3.290  2.750    -1.871    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     1    -1.957  3.091    -1.774    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     2    -3.500  3.678    -1.813    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     3    -0.355  2.445    -1.836    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     4    -1.726  2.087    -1.867    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     5    -1.240    NaN    -1.743    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     6    -1.712  1.359    -1.650    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     7     0.819    NaN    -1.785    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     8    -0.346  1.591    -1.364    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751     9    -1.498  1.393    -1.359    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751    10    -2.825  2.084    -1.373    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751    11    -3.270  2.157    -1.305    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1751    12    -2.169  3.365    -1.153    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752     1    -3.587  3.193    -1.157  1.358       NaN    NaN       NaN    NaN       NaN    NaN
  1752     2     1.556  4.577    -1.208  1.381       NaN    NaN       NaN    NaN       NaN    NaN
  1752     3    -0.292  2.431       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752     4    -1.894  1.592       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752     5    -0.422  1.465       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752     6     0.115  1.426       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752     7     0.760  1.319       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752     8    -0.958  1.273       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752     9       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752    10    -1.639  1.640       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752    11    -0.287  2.171       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1752    12    -1.301  2.567       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1753     1    -1.225  3.326       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1753     2    -1.962  5.321       NaN    NaN       NaN    NaN       NaN    NaN       NaN    NaN
  1753     3     0.240  2.517    -1.021  1.038       NaN    NaN       NaN    NaN       NaN    NaN
  1753     4    -1.347  1.536    -0.963  1.044       NaN    NaN       NaN    NaN       NaN    NaN
  1753     5    -0.494  1.232    -1.070  1.044       NaN    NaN       NaN    NaN       NaN    NaN
  1753     6    -0.766  2.650    -1.319  0.976       NaN    NaN       NaN    NaN       NaN    NaN
  1753     7    -0.446  2.382    -1.301  1.110       NaN    NaN       NaN    NaN       NaN    NaN
  1753     8    -1.328  3.029    -1.418  1.270       NaN    NaN       NaN    NaN       NaN    NaN
  1753     9    -1.685  3.060    -1.606  1.283       NaN    NaN       NaN    NaN       NaN    NaN
  1753    10    -0.943  1.607    -1.271  1.948       NaN    NaN       NaN    NaN       NaN    NaN
  1753    11    -1.566  2.074    -1.203  2.271       NaN    NaN       NaN    NaN       NaN    NaN
  1753    12    -4.291  4.753    -1.171  2.270       NaN    NaN       NaN    NaN       NaN    NaN
  1754     1    -1.010  3.351    -1.137  2.462       NaN    NaN       NaN    NaN       NaN    NaN
  1754     2    -3.359  3.604    -1.167  2.566       NaN    NaN       NaN    NaN       NaN    NaN
  1754     3    -2.026  2.401    -1.195  2.656       NaN    NaN       NaN    NaN       NaN    NaN
  1754     4     2.677  1.891    -1.144  2.901       NaN    NaN       NaN    NaN       NaN    NaN
  1754     5     0.323  4.755    -1.075  2.959       NaN    NaN       NaN    NaN       NaN    NaN
  1754     6    -0.376  2.667    -0.761  2.733       NaN    NaN       NaN    NaN       NaN    NaN
  1754     7    -0.043  1.390    -0.792  3.312       NaN    NaN       NaN    NaN       NaN    NaN
  1754     8    -1.684  2.118    -0.768  3.558       NaN    NaN       NaN    NaN       NaN    NaN
  1754     9    -2.027  2.147    -0.803  3.241       NaN    NaN       NaN    NaN       NaN    NaN
  1754    10    -0.326  3.435    -1.059  2.531       NaN    NaN       NaN    NaN       NaN    NaN
  1754    11    -0.740  2.706    -1.104  1.858       NaN    NaN       NaN    NaN       NaN    NaN
  1754    12    -0.528  2.621    -1.048  1.788       NaN    NaN       NaN    NaN       NaN    NaN
  1755     1    -1.377  3.489    -0.997  1.839       NaN    NaN       NaN    NaN       NaN    NaN
  1755     2    -3.078  3.485    -0.961  1.926       NaN    NaN       NaN    NaN       NaN    NaN
  1755     3    -2.441  3.470    -0.928  1.951    -0.766  0.955       NaN    NaN       NaN    NaN
  1755     4    -0.398  4.281    -0.771  2.175    -0.807  0.961       NaN    NaN       NaN    NaN
  1755     5    -0.217  4.750    -0.838  2.157    -0.842  0.965       NaN    NaN       NaN    NaN
  1755     6     0.294  3.632    -0.995  1.837    -0.875  1.265       NaN    NaN       NaN    NaN
  1755     7     0.574  1.732    -0.867  1.177    -0.939  1.269       NaN    NaN       NaN    NaN
  1755     8    -1.255  1.219    -0.448  1.216    -0.967  1.248       NaN    NaN       NaN    NaN
  1755     9    -1.625  1.828    -0.352  1.443    -1.010  1.202       NaN    NaN       NaN    NaN
  1755    10     1.552  2.112    -0.269  1.297    -1.019  1.233       NaN    NaN       NaN    NaN
  1755    11    -1.539  2.124    -0.205  1.302    -1.060  1.214       NaN    NaN       NaN    NaN
  1755    12    -2.410  4.409    -0.240  1.205    -1.070  1.262       NaN    NaN       NaN    NaN
  1756     1     0.155  3.863    -0.315  1.246    -1.087  1.289       NaN    NaN       NaN    NaN
  1756     2     1.953  4.360    -0.321  1.277    -1.118  1.306       NaN    NaN       NaN    NaN
  1756     3    -1.298  3.411    -0.270  1.246    -1.135  1.352       NaN    NaN       NaN    NaN
  1756     4     0.606  2.035    -0.531  1.317    -1.180  1.367       NaN    NaN       NaN    NaN
  1756     5     0.549  4.639    -0.616  1.219    -1.175  1.321       NaN    NaN       NaN    NaN
  1756     6    -0.122  1.106    -0.692  1.339    -1.138  1.253       NaN    NaN       NaN    NaN
  1756     7    -0.332  1.355    -0.965  1.179    -1.108  1.176       NaN    NaN       NaN    NaN
  1756     8    -1.326  2.583    -1.096  1.153    -1.044  1.079       NaN    NaN       NaN    NaN
  1756     9    -1.007  1.433    -1.113  1.231    -1.035  1.039       NaN    NaN       NaN    NaN
  1756    10    -1.588  4.421    -1.203  1.355    -1.123  1.001       NaN    NaN       NaN    NaN
  1756    11    -2.550  4.674    -1.237  1.542    -1.170  0.966       NaN    NaN       NaN    NaN
  1756    12    -3.332  2.718    -1.069  1.393    -1.173  0.985       NaN    NaN       NaN    NaN
  1757     1    -3.121  3.377    -0.888  1.326    -1.215  0.974       NaN    NaN       NaN    NaN
  1757     2     0.385  3.686    -0.591  1.270    -1.195  0.968       NaN    NaN       NaN    NaN
  1757     3    -1.499  4.147    -0.416  1.301    -1.182  0.969       NaN    NaN       NaN    NaN
  1757     4    -0.480  3.457    -0.624  1.228    -1.215  0.935       NaN    NaN       NaN    NaN
  1757     5     0.144  1.721    -0.613  1.230    -1.255  0.917       NaN    NaN       NaN    NaN
  1757     6     1.891  3.370    -0.608  1.791    -1.336  0.899       NaN    NaN       NaN    NaN
  1757     7     1.841  2.222    -0.770  1.447    -1.396  0.893       NaN    NaN       NaN    NaN
  1757     8     2.239  4.832    -1.105  1.484    -1.362  0.909       NaN    NaN       NaN    NaN
  1757     9     1.096  2.010    -1.174  1.421    -1.387  0.902    -1.348  0.868       NaN    NaN
  1757    10    -4.089  1.723    -1.290  1.231    -1.420  0.888    -1.362  0.874       NaN    NaN
  1757    11    -2.410  4.929    -1.549  1.232    -1.450  0.882    -1.362  0.877       NaN    NaN
  1757    12    -3.282  2.571    -1.820  1.371    -1.493  0.882    -1.370  0.772       NaN    NaN
  1758     1    -5.055  3.423    -2.099  1.416    -1.548  0.915    -1.386  0.767       NaN    NaN
  1758     2    -3.640  4.158    -2.550  1.540    -1.559  0.913    -1.396  0.760       NaN    NaN
  1758     3    -2.327  3.322    -2.869  1.621    -1.574  0.922    -1.436  0.765       NaN    NaN
  1758     4    -1.870  3.090    -2.829  1.665    -1.650  0.959    -1.441  0.755       NaN    NaN
  1758     5    -2.960  2.439    -2.732  1.225    -1.650  0.968    -1.454  0.758       NaN    NaN
  1758     6    -1.362  1.559    -2.635  1.119    -1.667  0.926    -1.468  0.762       NaN    NaN
  1758     7    -1.508  2.161    -2.144  1.151    -1.722  0.973    -1.453  0.764       NaN    NaN
  1758     8    -3.178  1.714    -1.803  1.352    -1.787  0.938    -1.453  0.765       NaN    NaN
  1758     9    -2.724  1.425    -1.730  1.482    -1.769  0.928    -1.453  0.766       NaN    NaN
  1758    10    -3.615  2.033    -1.791  1.416    -1.807  0.913    -1.471  0.778       NaN    NaN
  1758    11    -1.244  4.247    -1.755  1.352    -1.805  0.887    -1.479  0.780       NaN    NaN
  1758    12    -2.120  3.532    -1.688  1.389    -1.767  0.871    -1.455  0.784       NaN    NaN
  1759     1     0.836  3.427    -1.776  1.493    -1.706  0.854    -1.467  0.791       NaN    NaN
  1759     2     0.453  4.135    -1.553  1.275    -1.694  0.854    -1.423  0.804       NaN    NaN
  1759     3    -1.455  3.032    -1.426  1.322    -1.690  0.867    -1.415  0.826       NaN    NaN
  1759     4    -2.603  1.976    -1.317  1.481    -1.720  0.882    -1.449  0.861       NaN    NaN
  1759     5    -2.524  1.683    -1.478  1.421    -1.702  0.912    -1.466  0.898       NaN    NaN
  1759     6    -0.556  1.064    -1.750  1.610    -1.751  0.897    -1.486  0.900       NaN    NaN
  1759     7    -2.571  2.045    -2.233  1.663    -1.660  0.901    -1.502  0.932       NaN    NaN
  1759     8    -0.501  4.042    -2.359  1.332    -1.662  0.894    -1.501  0.929       NaN    NaN
  1759     9    -1.197  2.021    -2.566  1.158    -1.676  0.896    -1.498  0.932       NaN    NaN
  1759    10    -2.302  2.899    -2.545  1.123    -1.679  0.937    -1.489  0.928       NaN    NaN
  1759    11    -3.181  3.048    -2.503  1.149    -1.709  0.958    -1.488  0.910       NaN    NaN
  1759    12    -5.387  3.313    -2.649  1.251    -1.766  0.968    -1.471  0.888       NaN    NaN
  1760     1    -4.953  3.340    -2.663  1.751    -1.824  0.957    -1.450  0.977       NaN    NaN
  1760     2    -1.057  4.449    -2.779  1.923    -1.870  0.922    -1.427  1.044       NaN    NaN
  1760     3    -3.949  5.128    -2.890  2.099    -1.930  0.947    -1.401  1.047       NaN    NaN
  1760     4    -2.351  1.680    -2.950  1.944    -1.917  0.960    -1.394  1.021       NaN    NaN
  1760     5    -2.019  2.348    -2.812  1.778    -1.882  1.054    -1.402  0.975       NaN    NaN
  1760     6    -2.308  2.677    -2.647  1.277    -1.864  1.164    -1.432  0.976       NaN    NaN
  1760     7    -2.733  1.445    -2.497  1.432    -1.833  1.191    -1.446  0.962       NaN    NaN
  1760     8    -1.894  1.787    -2.574  1.545    -1.826  1.255    -1.443  0.965       NaN    NaN
  1760     9    -2.526  2.946    -2.263  1.895    -1.862  1.310    -1.440  0.960       NaN    NaN
  1760    10    -3.028  1.769    -2.205  1.726    -1.863  1.284    -1.463  1.002       NaN    NaN
  1760    11    -1.528  2.054    -1.980  1.511    -1.849  1.295    -1.453  1.037       NaN    NaN
  1760    12    -3.398  3.417    -1.606  1.162    -1.866  1.360    -1.440  1.006       NaN    NaN
  1761     1    -3.154  3.384    -1.105  1.141    -1.818  1.389    -1.470  1.024       NaN    NaN
  1761     2    -1.981  3.409    -0.998  1.033    -1.789  1.419    -1.481  0.982       NaN    NaN
  1761     3    -0.216  2.434    -0.848  0.987    -1.770  1.441    -1.471  0.988       NaN    NaN
  1761     4    -1.653  2.259    -0.882  0.956    -1.762  1.522    -1.483  1.007       NaN    NaN
  1761     5     0.678  1.817    -0.877  0.984    -1.784  1.486    -1.492  0.990       NaN    NaN
  1761     6     2.171  4.177    -1.112  1.190    -1.772  1.461    -1.497  1.022       NaN    NaN
  1761     7     3.280  4.457    -0.659  0.913    -1.827  1.458    -1.509  1.027       NaN    NaN
  1761     8    -0.602  4.223    -0.471  0.894    -1.802  1.429    -1.502  1.013       NaN    NaN
  1761     9    -0.725  1.342    -0.649  0.902    -1.795  1.445    -1.494  1.005       NaN    NaN
  1761    10    -3.437  2.096    -0.561  0.885    -1.776  1.467    -1.489  1.023       NaN    NaN
  1761    11    -1.467  2.438    -0.759  1.061    -1.763  1.516    -1.456  1.087       NaN    NaN
  1761    12    -6.227  2.712    -1.065  1.574    -1.800  1.561    -1.437  1.038       NaN    NaN
  1762     1     2.289  5.131    -1.474  1.963    -1.788  1.626    -1.442  1.008       NaN    NaN
  1762     2     0.277  3.428    -1.472  1.784    -1.807  1.667    -1.450  0.961       NaN    NaN
  1762     3    -2.351  2.767    -1.620  1.660    -1.814  1.698    -1.431  0.970       NaN    NaN
  1762     4    -0.607  3.180    -1.608  1.658    -1.764  1.618    -1.449  0.983       NaN    NaN
  1762     5    -1.696  3.938    -1.513  1.917    -1.721  1.532    -1.465  0.985       NaN    NaN
  1762     6    -1.493  1.123    -1.175  1.751    -1.607  1.369    -1.477  0.957       NaN    NaN
  1762     7    -1.638  1.963    -1.633  2.180    -1.505  1.396    -1.506  0.964       NaN    NaN
  1762     8    -0.568  2.162    -1.923  2.491    -1.492  1.461    -1.520  0.935       NaN    NaN
  1762     9    -2.504  3.744    -2.103  2.773    -1.414  1.499    -1.534  0.942    -1.314  0.729
  1762    10    -3.292  2.426    -2.214  2.642    -1.368  1.491    -1.502  0.949    -1.307  0.729
  1762    11    -0.327  5.013    -2.249  2.585    -1.354  1.418    -1.465  0.972    -1.297  0.728
  1762    12    -2.175  3.199    -2.322  2.558    -1.371  1.437    -1.457  1.005    -1.281  0.641
  1763     1    -3.207  3.622    -2.071  2.520    -1.344  1.251    -1.459  1.027    -1.291  0.639
  1763     2    -3.199  4.352    -2.143  2.663    -1.327  1.249    -1.461  1.067    -1.292  0.639
  1763     3    -4.517  2.926    -2.068  2.443    -1.306  1.218    -1.474  1.094    -1.299  0.643
  1763     4    -1.936  1.780    -2.054  2.750    -1.276  1.238    -1.472  1.066    -1.289  0.636
  1763     5    -2.118  3.241    -2.238  2.485    -1.255  1.303    -1.472  1.055    -1.282  0.634
  1763     6    -2.369  1.201    -2.176  2.391    -1.213  1.323    -1.475  1.045    -1.284  0.634
  1763     7     1.381  1.465    -2.114  2.331    -1.218  1.266    -1.468  1.042    -1.283  0.634
  1763     8    -1.433  3.772    -1.686  2.174    -1.174  1.235    -1.454  1.035    -1.280  0.634
  1763     9    -1.605  1.769    -1.396  2.094    -1.172  1.266    -1.443  1.026    -1.272  0.634
  1763    10    -3.134  5.392    -1.355  2.229    -1.158  1.343    -1.426  1.015    -1.268  0.634
  1763    11    -2.529  2.341    -1.323  2.348    -1.179  1.387    -1.426  0.973    -1.271  0.634
  1763    12    -1.435  2.531    -1.357  2.292    -1.228  1.529    -1.414  0.937    -1.244  0.632
  1764     1    -2.459  3.069    -1.627  2.627    -1.312  1.610    -1.424  0.917    -1.254  0.630
  1764     2     1.938  3.001    -1.644  2.398    -1.311  1.546    -1.440  0.888    -1.237  0.628
  1764     3    -1.037  2.285    -1.645  2.540    -1.299  1.454    -1.438  0.880    -1.231  0.629
  1764     4    -1.448  3.309    -1.325  1.965    -1.258  1.427    -1.414  0.857    -1.236  0.630
  1764     5    -1.734  1.454    -1.166  1.653    -1.210  1.503    -1.384  0.828    -1.215  0.627
  1764     6    -2.777  3.598    -0.923  1.247    -1.124  1.431    -1.372  0.816    -1.208  0.628
  1764     7    -1.856  1.371    -0.622  1.398    -1.224  1.315    -1.354  0.800    -1.201  0.631
  1764     8    -1.644  1.109    -0.806  1.402    -1.238  1.214    -1.356  0.804    -1.195  0.634
  1764     9    -1.609  2.622    -0.659  1.213    -1.186  1.220    -1.354  0.801    -1.192  0.634
  1764    10     0.701  3.119    -0.506  1.050    -1.220  1.172    -1.369  0.776    -1.194  0.634
  1764    11    -0.618  3.522    -0.459  0.784    -1.222  1.143    -1.370  0.762    -1.204  0.636
  1764    12     1.482  5.020    -0.505  0.811    -1.189  1.066    -1.362  0.738    -1.216  0.630
  1765     1     1.158  4.451    -0.444  0.928    -1.188  1.091    -1.327  0.710    -1.206  0.646
  1765     2    -0.271  3.109    -0.379  0.914    -1.170  1.076    -1.318  0.732    -1.184  0.661
  1765     3     0.725  2.664    -0.348  1.003    -1.138  1.059    -1.323  0.750    -1.168  0.665
  1765     4     0.385  1.294    -0.511  0.819    -1.087  1.061    -1.295  0.727    -1.174  0.660
  1765     5    -1.165  2.989    -0.483  0.876    -1.047  0.989    -1.293  0.717    -1.178  0.653
  1765     6    -3.328  1.099    -0.676  1.045    -1.049  0.935    -1.294  0.720    -1.187  0.654
  1765     7    -1.125  3.123    -1.061  0.952    -1.086  0.952    -1.299  0.689    -1.191  0.656
  1765     8    -0.862  1.242    -0.985  0.890    -1.096  0.967    -1.305  0.696    -1.186  0.656
  1765     9    -1.244  1.364    -1.054  0.971    -1.085  0.963    -1.294  0.686    -1.184  0.653
  1765    10    -1.254  2.184    -1.154  1.104    -1.080  0.938    -1.270  0.675    -1.186  0.660
  1765    11    -0.287  4.689    -1.104  1.354    -1.095  0.910    -1.257  0.663    -1.172  0.673
  1765    12    -0.826  2.619    -0.891  1.446    -1.083  0.836    -1.220  0.645    -1.171  0.667
  1766     1    -3.470  3.241    -0.942  1.726    -1.118  0.810    -1.175  0.618    -1.188  0.675
  1766     2     0.648  4.743    -0.916  1.658    -1.119  0.781    -1.199  0.626    -1.193  0.665
  1766     3    -0.100  3.801    -0.816  1.572    -1.116  0.749    -1.230  0.630    -1.196  0.656
  1766     4    -0.825  3.752    -0.793  1.437    -1.089  0.662    -1.240  0.641    -1.207  0.656
  1766     5    -0.556  1.997    -0.651  1.534    -1.068  0.640    -1.262  0.653    -1.217  0.642
  1766     6    -0.774  1.191    -0.671  1.579    -1.057  0.649    -1.282  0.671    -1.217  0.645
  1766     7    -1.741  1.518    -0.691  0.967    -1.020  0.697    -1.318  0.687    -1.220  0.644
  1766     8    -0.543  0.951    -0.789  0.939    -1.077  0.713    -1.314  0.676    -1.213  0.649
  1766     9    -0.047  1.550    -0.720  1.071    -1.081  0.741    -1.315  0.661    -1.217  0.649
  1766    10    -0.982  1.572    -0.869  1.280    -1.052  0.704    -1.279  0.653    -1.218  0.655
  1766    11     1.421  2.123    -0.973  1.277    -1.006  0.705    -1.279  0.653    -1.211  0.666
  1766    12    -1.068  2.328    -0.868  1.637    -0.943  0.735    -1.236  0.644    -1.194  0.653
  1767     1    -3.713  2.922    -0.858  1.514    -0.921  0.752    -1.266  0.681    -1.170  0.678
  1767     2    -0.527  3.202    -0.769  1.438    -0.906  0.785    -1.289  0.686    -1.168  0.684
  1767     3     0.735  2.537    -0.812  1.223    -0.895  0.815    -1.297  0.699    -1.167  0.690
  1767     4    -2.623  1.455    -0.753  1.120    -0.974  0.812    -1.293  0.693    -1.178  0.695
  1767     5    -1.803  2.087    -0.698  1.460    -1.018  0.797    -1.298  0.677    -1.183  0.695
  1767     6     0.490  1.490    -0.800  1.604    -1.118  0.771    -1.300  0.680    -1.199  0.688
  1767     7    -1.624  2.858    -0.939  0.932    -1.149  0.818    -1.288  0.692    -1.217  0.689
  1767     8     0.529  1.160    -1.217  1.280    -1.145  0.826    -1.285  0.689    -1.234  0.680
  1767     9    -0.565  2.666    -1.597  1.432    -1.232  0.829    -1.279  0.676    -1.244  0.681
  1767    10    -0.272  1.952    -1.517  1.406    -1.221  0.888    -1.251  0.668    -1.239  0.673
  1767    11     2.084  1.888    -1.614  1.339    -1.233  0.877    -1.231  0.656    -1.232  0.681
  1767    12    -2.294  3.391    -1.796  1.300    -1.217  0.915    -1.193  0.650    -1.221  0.692
  1768     1    -5.386  4.426    -1.716  1.087    -1.254  0.862    -1.195  0.651    -1.200  0.690
  1768     2    -3.852  4.906    -1.885  1.079    -1.283  0.868    -1.187  0.651    -1.178  0.691
  1768     3    -3.826  2.806    -1.960  0.980    -1.282  0.895    -1.162  0.650    -1.177  0.691
  1768     4    -1.668  1.802    -2.062  0.902    -1.264  0.914    -1.138  0.651    -1.164  0.685
  1768     5    -2.961  1.362    -2.342  1.091    -1.259  0.993    -1.109  0.645    -1.157  0.682
  1768     6    -1.702  2.278    -2.213  1.239    -1.227  1.015    -1.099  0.644    -1.162  0.681
  1768     7    -0.667  2.323    -1.787  1.729    -1.133  1.072    -1.114  0.647    -1.156  0.688
  1768     8    -1.492  1.097    -1.590  2.003    -1.225  1.035    -1.107  0.651    -1.151  0.690
  1768     9    -1.460  2.329    -1.378  2.406    -1.287  1.064    -1.091  0.649    -1.137  0.696
  1768    10    -1.497  2.258    -1.215  2.209    -1.323  1.083    -1.064  0.636    -1.130  0.695
  1768    11    -1.282  3.901    -0.879  2.357    -1.345  1.061    -1.062  0.636    -1.135  0.691
  1768    12    -0.746  5.368    -0.657  2.311    -1.336  1.144    -1.032  0.641    -1.135  0.686
  1769     1    -0.280  4.540    -0.644  2.196    -1.323  1.163    -1.041  0.659    -1.147  0.685
  1769     2    -1.483  3.609    -0.580  2.401    -1.317  1.180    -1.051  0.672    -1.146  0.674
  1769     3    -1.285  3.837    -0.537  2.297    -1.331  1.185    -1.047  0.687    -1.138  0.681
  1769     4     0.296  3.312    -0.750  2.400    -1.299  1.186    -1.023  0.701    -1.127  0.680
  1769     5     1.064  3.640    -0.917  2.183    -1.348  1.267    -0.964  0.740    -1.110  0.677
  1769     6     0.962  1.889    -1.228  1.808    -1.348  1.291    -0.929  0.746    -1.116  0.678
  1769     7    -0.508  2.535    -1.263  1.669    -1.307  1.042    -0.901  0.762    -1.112  0.678
  1769     8    -0.724  2.841    -1.145  1.435    -1.341  0.964    -0.888  0.757    -1.114  0.686
  1769     9    -0.944  1.468    -1.412  1.339    -1.407  0.946    -0.887  0.764    -1.109  0.686
  1769    10    -4.053  2.681    -1.350  1.680    -1.365  0.925    -0.900  0.755    -1.101  0.683
  1769    11    -3.286  2.083    -1.593  1.635    -1.375  0.956    -0.920  0.746    -1.089  0.675
  1769    12    -4.474  3.019    -1.871  1.497    -1.411  0.914    -0.960  0.736    -1.072  0.662
  1770     1    -0.703  4.182    -2.111  1.350    -1.388  0.899    -0.961  0.749    -1.054  0.658
  1770     2    -0.070  3.221    -2.263  1.221    -1.400  0.905    -0.941  0.752    -1.048  0.665
  1770     3    -4.488  2.619    -2.284  1.290    -1.421  0.922    -0.936  0.745    -1.033  0.672
  1770     4     1.043  2.326    -1.960  1.205    -1.415  0.949    -0.953  0.744    -1.007  0.678
  1770     5    -1.848  1.676    -1.690  1.331    -1.415  0.951    -0.953  0.732    -0.987  0.677
  1770     6    -2.379  2.318    -1.223  1.541    -1.338  0.962    -0.942  0.737    -0.977  0.676
  1770     7    -3.392  3.316    -0.984  1.679    -1.304  0.914    -0.936  0.730    -0.962  0.660
  1770     8    -2.546  1.569    -1.383  1.748    -1.278  0.917    -0.928  0.727    -0.959  0.664
  1770     9    -1.191  2.158    -1.328  1.593    -1.238  0.944    -0.928  0.725    -0.961  0.657
  1770    10    -0.175  1.925    -1.663  1.211    -1.195  0.950    -0.909  0.732    -0.947  0.655
  1770    11    -0.036  4.293    -1.666  1.038    -1.124  0.951    -0.891  0.739    -0.940  0.651
  1770    12     1.120  2.618    -1.488  1.112    -1.115  0.942    -0.902  0.729    -0.933  0.653
  1771     1     2.167  3.000    -1.287  1.303    -1.110  0.919    -0.905  0.722    -0.921  0.640
  1771     2    -4.853  3.244    -1.090  1.435    -1.095  0.924    -0.906  0.716    -0.917  0.637
  1771     3    -3.833  2.754    -1.062  1.406    -1.066  0.902    -0.921  0.728    -0.918  0.636
  1771     4    -2.968  2.503    -0.971  1.402    -1.039  0.908    -0.931  0.737    -0.918  0.638
  1771     5    -1.884  3.812    -1.093  1.225    -1.056  0.863    -0.943  0.749    -0.922  0.644
  1771     6    -0.251  2.077    -1.275  1.254    -1.008  0.826    -0.936  0.760    -0.939  0.659
  1771     7    -0.978  1.358    -1.562  1.356    -1.062  0.801    -0.931  0.754    -0.953  0.676
  1771     8    -0.183  1.970    -1.368  1.269    -1.026  0.798    -0.923  0.737    -0.948  0.670
  1771     9    -0.858  1.789    -1.320  1.236    -1.012  0.790    -0.940  0.726    -0.953  0.666
  1771    10     0.927  1.563    -1.082  1.175    -0.994  0.833    -0.946  0.724    -0.941  0.660
  1771    11    -1.506  2.251    -1.124  1.060    -0.922  0.880    -0.966  0.735    -0.928  0.654
  1771    12    -1.058  3.135    -1.243  1.184    -0.915  0.842    -0.951  0.731    -0.904  0.635
  1772     1    -1.286  2.920    -1.183  1.435    -0.880  0.849    -0.897  0.693    -0.922  0.647
  1772     2    -2.526  2.930    -1.182  1.535    -0.870  0.812    -0.886  0.682    -0.933  0.642
  1772     3    -3.252  2.455    -1.263  1.606    -0.879  0.802    -0.902  0.683    -0.932  0.653
  1772     4    -0.108  1.711    -1.332  1.616    -0.826  0.791    -0.907  0.679    -0.929  0.646
  1772     5    -2.390  2.081    -1.034  1.661    -0.822  0.781    -0.900  0.678    -0.922  0.640
  1772     6    -1.676  4.326    -0.749  1.518    -0.803  0.778    -0.921  0.677    -0.916  0.635
  1772     7    -0.265  4.224    -0.925  1.301    -0.774  0.768    -0.928  0.675    -0.911  0.638
  1772     8    -0.168  1.354    -0.901  1.384    -0.737  0.764    -0.947  0.673    -0.903  0.636
  1772     9    -1.838  1.307    -0.753  1.305    -0.641  0.750    -0.954  0.674    -0.891  0.631
  1772    10     0.101  1.982    -0.669  1.152    -0.686  0.720    -0.975  0.674    -0.880  0.625
  1772    11     2.079  2.102    -0.357  1.199    -0.674  0.712    -1.000  0.677    -0.885  0.619
  1772    12     2.354  4.363    -0.318  0.989    -0.667  0.694    -0.985  0.667    -0.884  0.615
  1773     1    -3.392  2.842    -0.323  0.907    -0.617  0.704    -0.940  0.661    -0.886  0.616
  1773     2    -2.245  2.984    -0.360  0.886    -0.574  0.692    -0.895  0.659    -0.867  0.612
  1773     3    -1.469  2.010    -0.186  0.904    -0.575  0.676    -0.881  0.669    -0.852  0.607
