,coef1,coef2,coef3,coef4,intercept,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHS,BIH,BLR,BLZ,BOL,BRA,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GRL,GTM,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LKA,LSO,LTU,LUX,LVA,MAR,MDA,MDG,MEX,MKD,MLI,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,QAT,ROM,RUS,RWA,SAU,SDN,SEN,SLB,SLE,SLV,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TTO,TUN,TUR,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZAR,ZMB,ZWE,_yi_isoxtim_2,_y2_isoxtim_2,_yi_isoxtim_3,_y2_isoxtim_3,_yi_isoxtim_4,_y2_isoxtim_4,_yi_isoxtim_5,_y2_isoxtim_5,_yi_isoxtim_6,_y2_isoxtim_6,_yi_isoxtim_7,_y2_isoxtim_7,_yi_isoxtim_8,_y2_isoxtim_8,_yi_isoxtim_9,_y2_isoxtim_9,_yi_isoxtim_10,_y2_isoxtim_10,_yi_isoxtim_11,_y2_isoxtim_11,_yi_isoxtim_12,_y2_isoxtim_12,_yi_isoxtim_13,_y2_isoxtim_13,_yi_isoxtim_14,_y2_isoxtim_14,_yi_isoxtim_15,_y2_isoxtim_15,_yi_isoxtim_16,_y2_isoxtim_16,_yi_isoxtim_17,_y2_isoxtim_17,_yi_isoxtim_18,_y2_isoxtim_18,_yi_isoxtim_19,_y2_isoxtim_19,_yi_isoxtim_20,_y2_isoxtim_20,_yi_isoxtim_21,_y2_isoxtim_21,_yi_isoxtim_22,_y2_isoxtim_22,_yi_isoxtim_23,_y2_isoxtim_23,_yi_isoxtim_24,_y2_isoxtim_24,_yi_isoxtim_25,_y2_isoxtim_25,_yi_isoxtim_26,_y2_isoxtim_26,_yi_isoxtim_27,_y2_isoxtim_27,_yi_isoxtim_28,_y2_isoxtim_28,_yi_isoxtim_29,_y2_isoxtim_29,_yi_isoxtim_30,_y2_isoxtim_30,_yi_isoxtim_31,_y2_isoxtim_31,_yi_isoxtim_32,_y2_isoxtim_32,_yi_isoxtim_33,_y2_isoxtim_33,_yi_isoxtim_34,_y2_isoxtim_34,_yi_isoxtim_35,_y2_isoxtim_35,_yi_isoxtim_36,_y2_isoxtim_36,_yi_isoxtim_37,_y2_isoxtim_37,_yi_isoxtim_38,_y2_isoxtim_38,_yi_isoxtim_39,_y2_isoxtim_39,_yi_isoxtim_40,_y2_isoxtim_40,_yi_isoxtim_41,_y2_isoxtim_41,_yi_isoxtim_42,_y2_isoxtim_42,_yi_isoxtim_43,_y2_isoxtim_43,_yi_isoxtim_44,_y2_isoxtim_44,_yi_isoxtim_45,_y2_isoxtim_45,_yi_isoxtim_46,_y2_isoxtim_46,_yi_isoxtim_47,_y2_isoxtim_47,_yi_isoxtim_48,_y2_isoxtim_48,_yi_isoxtim_49,_y2_isoxtim_49,_yi_isoxtim_50,_y2_isoxtim_50,_yi_isoxtim_51,_y2_isoxtim_51,_yi_isoxtim_52,_y2_isoxtim_52,_yi_isoxtim_53,_y2_isoxtim_53,_yi_isoxtim_54,_y2_isoxtim_54,_yi_isoxtim_55,_y2_isoxtim_55,_yi_isoxtim_56,_y2_isoxtim_56,_yi_isoxtim_57,_y2_isoxtim_57,_yi_isoxtim_58,_y2_isoxtim_58,_yi_isoxtim_59,_y2_isoxtim_59,_yi_isoxtim_60,_y2_isoxtim_60,_yi_isoxtim_61,_y2_isoxtim_61,_yi_isoxtim_62,_y2_isoxtim_62,_yi_isoxtim_63,_y2_isoxtim_63,_yi_isoxtim_64,_y2_isoxtim_64,_yi_isoxtim_65,_y2_isoxtim_65,_yi_isoxtim_66,_y2_isoxtim_66,_yi_isoxtim_67,_y2_isoxtim_67,_yi_isoxtim_68,_y2_isoxtim_68,_yi_isoxtim_69,_y2_isoxtim_69,_yi_isoxtim_70,_y2_isoxtim_70,_yi_isoxtim_71,_y2_isoxtim_71,_yi_isoxtim_72,_y2_isoxtim_72,_yi_isoxtim_73,_y2_isoxtim_73,_yi_isoxtim_74,_y2_isoxtim_74,_yi_isoxtim_75,_y2_isoxtim_75,_yi_isoxtim_76,_y2_isoxtim_76,_yi_isoxtim_77,_y2_isoxtim_77,_yi_isoxtim_78,_y2_isoxtim_78,_yi_isoxtim_79,_y2_isoxtim_79,_yi_isoxtim_80,_y2_isoxtim_80,_yi_isoxtim_81,_y2_isoxtim_81,_yi_isoxtim_82,_y2_isoxtim_82,_yi_isoxtim_83,_y2_isoxtim_83,_yi_isoxtim_84,_y2_isoxtim_84,_yi_isoxtim_85,_y2_isoxtim_85,_yi_isoxtim_86,_y2_isoxtim_86,_yi_isoxtim_87,_y2_isoxtim_87,_yi_isoxtim_88,_y2_isoxtim_88,_yi_isoxtim_89,_y2_isoxtim_89,_yi_isoxtim_90,_y2_isoxtim_90,_yi_isoxtim_91,_y2_isoxtim_91,_yi_isoxtim_92,_y2_isoxtim_92,_yi_isoxtim_93,_y2_isoxtim_93,_yi_isoxtim_94,_y2_isoxtim_94,_yi_isoxtim_95,_y2_isoxtim_95,_yi_isoxtim_96,_y2_isoxtim_96,_yi_isoxtim_97,_y2_isoxtim_97,_yi_isoxtim_98,_y2_isoxtim_98,_yi_isoxtim_99,_y2_isoxtim_99,_yi_isoxtim_100,_y2_isoxtim_100,_yi_isoxtim_101,_y2_isoxtim_101,_yi_isoxtim_102,_y2_isoxtim_102,_yi_isoxtim_103,_y2_isoxtim_103,_yi_isoxtim_104,_y2_isoxtim_104,_yi_isoxtim_105,_y2_isoxtim_105,_yi_isoxtim_106,_y2_isoxtim_106,_yi_isoxtim_107,_y2_isoxtim_107,_yi_isoxtim_108,_y2_isoxtim_108,_yi_isoxtim_109,_y2_isoxtim_109,_yi_isoxtim_110,_y2_isoxtim_110,_yi_isoxtim_111,_y2_isoxtim_111,_yi_isoxtim_112,_y2_isoxtim_112,_yi_isoxtim_113,_y2_isoxtim_113,_yi_isoxtim_114,_y2_isoxtim_114,_yi_isoxtim_115,_y2_isoxtim_115,_yi_isoxtim_116,_y2_isoxtim_116,_yi_isoxtim_117,_y2_isoxtim_117,_yi_isoxtim_118,_y2_isoxtim_118,_yi_isoxtim_119,_y2_isoxtim_119,_yi_isoxtim_120,_y2_isoxtim_120,_yi_isoxtim_121,_y2_isoxtim_121,_yi_isoxtim_122,_y2_isoxtim_122,_yi_isoxtim_123,_y2_isoxtim_123,_yi_isoxtim_124,_y2_isoxtim_124,_yi_isoxtim_125,_y2_isoxtim_125,_yi_isoxtim_126,_y2_isoxtim_126,_yi_isoxtim_127,_y2_isoxtim_127,_yi_isoxtim_128,_y2_isoxtim_128,_yi_isoxtim_129,_y2_isoxtim_129,_yi_isoxtim_130,_y2_isoxtim_130,_yi_isoxtim_131,_y2_isoxtim_131,_yi_isoxtim_132,_y2_isoxtim_132,_yi_isoxtim_133,_y2_isoxtim_133,_yi_isoxtim_134,_y2_isoxtim_134,_yi_isoxtim_135,_y2_isoxtim_135,_yi_isoxtim_136,_y2_isoxtim_136,_yi_isoxtim_137,_y2_isoxtim_137,_yi_isoxtim_138,_y2_isoxtim_138,_yi_isoxtim_139,_y2_isoxtim_139,_yi_isoxtim_140,_y2_isoxtim_140,_yi_isoxtim_141,_y2_isoxtim_141,_yi_isoxtim_142,_y2_isoxtim_142,_yi_isoxtim_143,_y2_isoxtim_143,_yi_isoxtim_144,_y2_isoxtim_144,_yi_isoxtim_145,_y2_isoxtim_145,_yi_isoxtim_146,_y2_isoxtim_146,_yi_isoxtim_147,_y2_isoxtim_147,_yi_isoxtim_148,_y2_isoxtim_148,_yi_isoxtim_149,_y2_isoxtim_149,_yi_isoxtim_150,_y2_isoxtim_150,_yi_isoxtim_151,_y2_isoxtim_151,_yi_isoxtim_152,_y2_isoxtim_152,_yi_isoxtim_153,_y2_isoxtim_153,_yi_isoxtim_154,_y2_isoxtim_154,_yi_isoxtim_155,_y2_isoxtim_155,_yi_isoxtim_156,_y2_isoxtim_156,_yi_isoxtim_157,_y2_isoxtim_157,_yi_isoxtim_158,_y2_isoxtim_158,_yi_isoxtim_159,_y2_isoxtim_159,_yi_isoxtim_160,_y2_isoxtim_160,_yi_isoxtim_161,_y2_isoxtim_161,_yi_isoxtim_162,_y2_isoxtim_162,_yi_isoxtim_163,_y2_isoxtim_163,_yi_isoxtim_164,_y2_isoxtim_164,_yi_isoxtim_165,_y2_isoxtim_165,_yi_isoxtim_166,_y2_isoxtim_166,_yi_isoxtim_167,_y2_isoxtim_167,_yi_isoxtim_168,_y2_isoxtim_168,_yi_isoxtim_169,_y2_isoxtim_169,_yi_isoxtim_170,_y2_isoxtim_170,_yi_isoxtim_171,_y2_isoxtim_171,_yi_isoxtim_172,_y2_isoxtim_172,_yi_isoxtim_173,_y2_isoxtim_173,_yi_isoxtim_174,_y2_isoxtim_174,_yi_isoxtim_175,_y2_isoxtim_175,_yi_isoxtim_176,_y2_isoxtim_176,_yi_isoxtim_177,_y2_isoxtim_177,_yi_isoxtim_178,_y2_isoxtim_178,_yi_isoxtim_179,_y2_isoxtim_179,_yi_isoxtim_180,_y2_isoxtim_180,_yi_isoxtim_181,_y2_isoxtim_181,_yi_isoxtim_182,_y2_isoxtim_182,_yi_isoxtim_183,_y2_isoxtim_183,_yi_isoxtim_184,_y2_isoxtim_184,_yi_isoxtim_185,_y2_isoxtim_185,_yi_isoxtim_186,_y2_isoxtim_186,_yi_isoxtim_187,_y2_isoxtim_187,_yi_isoxtim_188,_y2_isoxtim_188,_yi_isoxtim_189,_y2_isoxtim_189,_yi_isoxtim_190,_y2_isoxtim_190,_yi_isoxtim_191,_y2_isoxtim_191,_yi_isoxtim_192,_y2_isoxtim_192,_yi_isoxtim_193,_y2_isoxtim_193,_yi_isoxtim_194,_y2_isoxtim_194,_yi_isoxtim_195,_y2_isoxtim_195,_yi_isoxtim_196,_y2_isoxtim_196,_yi_isoxtim_197,_y2_isoxtim_197,_yi_isoxtim_198,_y2_isoxtim_198,_yi_isoxtim_199,_y2_isoxtim_199,_yi_isoxtim_200,_y2_isoxtim_200,_yi_isoxtim_201,_y2_isoxtim_201
0,0.0128,-0.000499,1.36e-05,-4.09e-09,1.38,0.0,0.006,0.00567,0.022,0.0184,0.00808,0.0105,0.0205,0.0288,0.0323,0.0151,0.0236,0.0208,0.0199,-0.00617,0.0255,0.0114,0.0124,0.0151,-0.00165,0.00225,-0.0186,-0.0137,-0.00241,-0.0049,-0.00389,-0.00101,0.00408,-0.0106,-0.0147,-0.0236,-0.0413,-0.0341,-0.0244,-0.006,0.0019,0.000262,-0.0159,-0.0237,-0.0184,-0.0231,-0.0299,-0.0292,-0.012,-0.0212,-0.02,-0.0254,-0.0466,-0.0866,-0.0463,0.0,-1.301,-1.467,-1.547,-1.438,-6.221,-1.459,-1.427,-4.726,-1.451,-1.434,-1.379,-1.364,-1.404,-1.218,-1.396,5.392,-2.813,-1.398,-1.449,-1.397,-1.334,-1.249,-1.392,-1.398,-1.417,-1.473,-1.483,-1.522,-1.334,-1.413,-1.392,-1.431,-1.255,-1.583,-1.407,-1.256,-1.213,-2.264,-1.456,-1.484,-1.437,-1.387,-1.477,-1.446,-1.449,1.635,-1.422,-3.151,-1.254,-1.389,-1.414,-1.433,-1.318,-1.464,-1.268,-1.398,-1.456,-1.369,-1.403,-3.303,-1.393,-1.247,-1.424,-1.392,-1.413,-1.913,-0.696,-1.373,-1.406,-1.394,-1.56,-1.334,-7.487,-1.382,-1.394,-1.439,-1.173,-1.4,-3.649,-1.442,-1.254,-2.281,-1.447,-4.507,-1.454,-1.872,-1.3,-4.361,-1.38,-1.447,-4.489,-1.481,-1.354,-1.411,-0.761,-1.463,-1.429,-1.88,-1.367,-0.933,-1.798,-1.306,-1.479,-1.413,-1.368,-1.504,-1.365,-1.349,-1.36,-1.441,-1.417,-1.461,-1.493,-1.247,-1.4,-1.349,-1.43,-1.37,-1.379,-1.64,-1.358,-1.419,-1.406,1.843,-1.252,-2.73,-1.462,-1.202,-1.395,-1.41,0.724,-1.346,-1.451,-4.502,-1.345,-1.308,-1.435,-2.671,-1.417,-1.475,-1.435,-1.389,-1.32,-1.366,-1.243,-0.517,-1.355,-1.422,-1.455,-1.255,-1.701,-1.622,-1.472,-1.456,-1.079,-1.419,-1.391,-1.568,-1.42,-1.469,-0.903,-1.424,-1.403,-1.434,-1.44,0.0,0.0,-0.0779,0.00104,-0.0126,0.000264,-0.00341,0.000119,0.0107,-0.000158,-0.00262,7.04e-05,0.23,-0.00268,0.0,0.0,-5.97e-05,2.44e-05,-0.000753,2.31e-05,0.146,-0.00155,-0.000299,2.3e-05,-0.00115,3.09e-05,-0.00044,3.87e-05,-0.000315,4.43e-05,-0.000841,6.51e-05,-0.0148,0.000239,0.0,0.0,-4.63e-05,1.93e-05,-0.302,0.00333,0.0611,-0.000629,0.00263,-2.72e-05,0.0,0.0,-0.00305,8.89e-05,-0.00231,6.36e-05,0.0,0.0,-0.00447,0.000101,-0.00906,0.000138,0.00198,-3.71e-05,-0.00346,0.000105,-0.00125,3.51e-05,0.000972,7.33e-06,0.0,0.0,0.00207,-4.09e-06,0.00675,-6.31e-05,-0.00597,0.000126,-6.47e-05,2.07e-05,0.0,0.0,-0.000924,3.95e-05,-0.000759,3.76e-05,-0.00821,0.000124,0.0107,-0.000119,-0.000181,3.24e-05,-0.00991,0.000188,-0.0109,0.000149,0.039,-0.000436,0.000579,5.52e-06,-0.000713,0.000111,0.0,0.0,-0.000356,1.73e-05,-0.00107,5.71e-05,0.00116,7.01e-06,-0.000258,2.47e-05,0.00251,-1.02e-05,-0.141,0.00163,-0.00199,4.46e-05,0.0879,-0.00107,-0.0154,0.000287,-0.000831,2.22e-05,6.51e-05,2.29e-05,-0.00156,3.7e-05,0.0,0.0,-0.00602,0.00011,0.000879,3.54e-06,-0.0182,0.000337,-0.00158,8.18e-05,0.00257,-6.91e-06,-0.0018,5.57e-05,0.00109,5.95e-06,0.113,-0.0015,-0.00505,0.000105,0.0,0.0,-0.00322,4.76e-05,-0.000765,3.92e-05,-9.53e-05,3.62e-05,0.0,0.0,-0.000443,4.06e-05,0.0241,-0.000286,-0.0339,0.000416,-0.00526,9.54e-05,0.00293,-2.78e-05,0.0,0.0,-0.000215,5.26e-05,0.00932,-0.000134,-0.0114,0.000227,0.248,-0.00248,0.000543,-7.36e-06,-0.0029,7.24e-05,-0.000624,1.5e-05,0.0,0.0,-0.0171,0.000274,-0.00298,5.04e-05,0.104,-0.00116,-0.00119,4.62e-05,-0.0163,0.000291,0.0443,-0.00048,0.0,0.0,0.0,0.0,0.00326,-4.83e-05,0.0,0.0,0.146,-0.00168,0.0015,3.01e-05,0.0192,-0.000196,-0.0154,0.00034,0.126,-0.00131,0.0,0.0,0.0,0.0,0.000628,2.69e-05,-0.00143,5.34e-05,0.146,-0.00168,0.00331,-4.05e-05,-0.00647,0.000129,0.0,0.0,-0.00348,8.69e-05,0.0,0.0,-0.0468,0.000727,-0.00165,6.41e-05,0.0,0.0,-0.00154,4.31e-05,0.0,0.0,0.0161,-0.000123,-0.000271,4.43e-05,0.0,0.0,0.0,0.0,-0.0257,0.000387,0.0202,-0.000214,-0.0052,0.000126,0.00555,-5.37e-05,-0.00194,5.68e-05,0.00073,9.83e-06,0.0017,3.05e-05,-0.00264,9.13e-05,-0.00533,0.000147,-0.00478,0.000122,-0.000871,3.03e-05,0.000555,-2.59e-06,0.000596,2.83e-05,0.00146,4.58e-07,-0.00583,9.39e-05,-0.000476,3.03e-05,-0.00463,0.000123,-0.00519,0.000134,-0.00238,7.51e-05,0.0,0.0,-0.0048,0.000105,0.00951,-8.35e-05,-0.0013,3.05e-05,-0.00149,3.11e-05,-0.000746,2.7e-05,-0.143,0.00161,-0.0138,0.000235,0.0,0.0,0.0586,-0.00062,-0.001,6.39e-05,-0.0151,0.000282,0.000902,3.58e-05,0.000382,3.64e-05,0.0,0.0,-0.105,0.00132,-0.00559,0.000136,0.000249,3.63e-05,0.0,0.0,0.142,-0.00161,-0.00606,0.000143,-0.00724,0.00016,-0.00307,8.97e-05,0.0603,-0.000711,-0.0014,4.32e-05,0.00317,-3.23e-05,0.0,0.0,-0.00113,3.72e-05,-0.00165,9.73e-05,-0.0058,0.000119,0.00228,-2e-05,-0.0236,0.000446,-0.0553,0.000803,0.0,0.0,0.0,0.0,-0.00435,0.000118,-0.00147,5.46e-05,-0.000597,3.68e-05,0.0,0.0,0.0,0.0,-0.011,0.000194,0.0135,-0.000126,0.000936,8.58e-05,1.55e-05,3.92e-05,-6.68e-05,1.64e-05,-0.0249,0.0004,0.00418,-4.24e-05,-0.003,9.32e-05,0.0102,-0.0001,-0.000753,5.26e-05,0.0,0.0,0.00484,-3.71e-05,-0.0252,0.00033,-0.00391,9.45e-05,-0.00631,0.000151,-0.00394,0.000115,0.0,0.0
