,UDel_temp_popweight,UDel_precip_popweight,growthWDI,UDel_precip_popweight_2,iso_id
55,-0.8912679991751633,-1.0076040904188872,0.8555837385348948,1.015266003028873,AFG
56,-0.8180707180544103,-0.9219664492670077,0.07387644023356209,0.8500221335740138,AFG
57,-0.8356922857316286,-1.0715019083366204,1.3389784023895057,1.1481163395690193,AFG
58,-0.7963826347593723,-1.0740912669352285,-0.1486469237110871,1.1536720497065243,AFG
59,-0.8438253169672678,-1.08195374642996,2.3983796749504105,1.1706239094138262,AFG
60,-0.6554100933416256,-1.238083978180403,0.6094577564637933,1.5328519370270124,AFG
61,,,0.256367481026396,,AFG
62,,,1.4907656573915906,,AFG
63,,,-0.026514992775723212,,AFG
64,0.30835410808162295,-0.2388882564571326,,0.05706759907312876,AGO
65,0.32733118096478075,-0.18525346923492372,,0.03431884786357483,AGO
66,0.3978174516736545,-0.14082978577755503,,0.019833028562152043,AGO
67,0.3191981497291417,-0.1776067696234095,,0.03154416461606285,AGO
68,0.3517302746716989,-0.04273085636987426,,0.0018259260861028237,AGO
69,0.3042875924638032,-0.10790986734421032,,0.01164453947024507,AGO
70,0.4032394724974139,-0.15272465183991052,,0.023324819279621885,AGO
71,0.3652853267310973,-0.28919194173217366,,0.08363197916282493,AGO
72,0.40730598811523316,-0.09524628544789315,,0.009071854891621543,AGO
73,0.40730598811523316,-0.4372034553765642,,0.19114686139320736,AGO
74,0.35715229549545824,-0.33389883628626515,,0.1114884328733221,AGO
75,0.29886557164004385,-0.2585646845580132,,0.06685569610058487,AGO
76,0.35715229549545824,-0.2173776993489045,,0.04725306417422272,AGO
77,0.3612188111132775,-0.015232407502365045,,0.00023202623831810693,AGO
78,0.3639298215251577,-0.1309039111495575,,0.01713583395425124,AGO
79,0.346308253847939,-0.015785343453109574,-0.31556105182951705,0.0002491770679326293,AGO
80,0.4276385662043315,-0.22274522394393573,0.5147961749292127,0.04961543478983408,AGO
81,0.3503747694657588,-0.048354619576226145,0.1792802703496325,0.0023381692343615525,AGO
82,0.3246201705529011,-0.30687240591329407,-0.6606027937213415,0.09417067351101352,AGO
83,0.3625743163192176,-0.1881260389302545,-0.8111720068760715,0.03539140652358763,AGO
84,0.33953072781823956,-0.12004748577518538,-1.0022871752869231,0.014411398840943336,AGO
85,0.38019588399643583,-0.27207789974449875,-2.0028408838973157,0.07402638352937752,AGO
86,0.3517302746716989,-0.2273440327050051,-5.474111766250392,0.05168530920657444,AGO
87,0.3341087069944802,-0.19575925229906782,-0.272776312829864,0.03832168486069009,AGO
88,0.44119361826372994,-0.43863299710287895,0.8090176889006826,0.19239890614745422,AGO
89,0.3707073475548567,-0.21230687209329716,0.9603125093138769,0.04507420793803964,AGO
90,0.3503747694657588,0.020910722936538447,0.49138107328528513,0.0004372583337286751,AGO
91,0.4805032692359866,-0.08712756734184096,0.3281781409427312,0.007591212990907032,AGO
92,0.37612936837861655,0.0752872535073067,-0.2465696614634848,0.0056681705406734645,AGO
93,0.3625743163192176,-0.10022270900459271,-0.3185009841598792,0.010044591400219268,AGO
94,0.3937509360558347,-0.3078569016304732,-0.1660875871639736,0.09477587188151484,AGO
95,0.45745968073500853,-0.2299333913036131,1.2425949303719177,0.052869364436380455,AGO
96,0.4750812484122267,-0.3583493943033294,-0.051105741236174,0.12841428839756305,AGO
97,0.4100169985271133,-0.2084363204380862,0.7969008629733827,0.04344569967776855,AGO
98,0.4588151859409486,-0.3468321430366042,1.8557705670707831,0.12029253544336348,AGO
99,0.3964619464677144,0.008382003467232004,2.202620620085387,7.025798212468933e-05,AGO
100,0.43712710264591065,-0.0767296742193056,2.45884314180685,0.00588744290580077,AGO
101,0.44932664949936946,-0.19287319636103598,1.255831963460038,0.03720006987452274,AGO
102,0.4805032692359866,0.2044584860982836,-0.4572550283374575,0.04180327253760203,AGO
103,0.5401454982973406,-0.028435439106725965,-0.29113662233617493,0.0008085741971923204,AGO
104,,,-0.20141569247158755,,AGO
105,,,0.005842199217459214,,AGO
106,,,-0.1631346102087401,,AGO
107,-0.864157895056366,0.18451233314338128,,0.03404480108201412,ALB
108,-0.8519583482029072,0.19861894300871458,,0.03944948452189901,ALB
109,-0.8411143065553881,0.2598599711143345,,0.06752720458754277,ALB
110,-0.8560248638207266,0.3715395469220062,,0.13804163492700963,ALB
111,-0.8587358742326063,-0.2766632222628672,,0.07654253855287267,ALB
112,-0.92515562932366,0.3959091874828638,,0.1567440847333414,ALB
113,-0.778761067082154,-0.16030392023791956,,0.025697346843645278,ALB
114,-0.9102450720583215,0.275477040162189,,0.07588759965652028,ALB
115,-0.8004491503771919,0.6209001744650383,,0.385517026650715,ALB
116,-0.9183781032939606,0.24650859084026178,,0.06076648535805159,ALB
117,-0.8411143065553881,0.0635811948427662,0.27446852861339055,0.004042568337633799,ALB
118,-0.7719835410524545,-0.2032171445127669,-0.18062092984867603,0.04129720782392279,ALB
119,-0.8750019367038849,-0.1828124593060277,-0.4765219392723216,0.03342039527751804,ALB
120,-0.8587358742326063,-0.11555656695572471,-0.8583087588484016,0.013353320166592887,ALB
121,-0.809937686818771,0.11210469608126436,-0.35732831008921107,0.012567462883472649,ALB
122,-0.7868940983177932,-0.1975124638502086,0.2691202324161703,0.03901117337617996,ALB
123,-0.7882496035237331,-0.12217831212195678,-0.7644804027274733,0.01492753995297029,ALB
124,-0.7828275826999734,-0.1750039247821003,-0.8507265706419764,0.030626373689139022,ALB
125,-0.8248482440841095,-0.2980524031867854,0.7817071361545723,0.08883523504541807,ALB
126,-0.7380959109039578,-0.1603308927233217,-2.244512126574879,0.025705995161457294,ALB
127,-0.8844904731454638,-0.04010103904316294,-5.931986252122474,0.0016080933323412783,ALB
128,-0.7760500566702743,-0.26772184335204896,-1.4294171109155336,0.07167498540781904,ALB
129,-0.7719835410524545,-0.20216521758208245,1.2843214241788892,0.040870775200010735,ALB
130,-0.6188114527812492,-0.11461252996664881,1.0903641581242098,0.013136032025355971,ALB
131,-0.7950271295534322,0.14845012016068423,1.8269321626366253,0.02203743817572159,ALB
132,-0.850602842996967,0.10816671321254821,1.2116139463026543,0.011700037847205653,ALB
133,-0.8451808221732077,-0.313183967497401,-1.962154698923828,0.09808419749741314,ALB
134,-0.7692725306405748,0.08248890710968512,1.7422497191285657,0.006804419796150261,ALB
135,-0.7001417651376414,0.1405876406659527,1.3623217585966414,0.019764884708019036,ALB
136,-0.6635431245772649,-0.09709390069794144,0.9429305466729111,0.009427225552741713,ALB
137,-0.7069192911673409,-0.14611639291637984,0.9254067237364703,0.0213500002788939,ALB
138,-0.7014972703435812,0.07124138069698167,0.2239043014561344,0.005075334323612273,ALB
139,-0.6486325673119264,0.08689890847293968,0.6892549879575629,0.007551420293788348,ALB
140,-0.7313183848742585,0.28347438208393155,0.7277333701715882,0.08035772529786682,ALB
141,-0.809937686818771,0.22967775994930967,0.6817918319530881,0.05275187341533272,ALB
142,-0.8329812753197489,0.011767050385203929,0.6208000577893616,0.00013846347476792793,ALB
143,-0.7001417651376414,-0.1102295010887967,0.7746874973957207,0.012150542910285033,ALB
144,-0.7001417651376414,-0.13628492198728978,1.0574656141988699,0.018573579961081662,ALB
145,-0.7028527755495211,0.4610747122144988,0.37848962849310636,0.21258989024368288,ALB
146,-0.71369681719704,0.6820333126290496,0.4080193980454413,0.46516943953575496,ALB
147,,,0.3288890729982154,,ALB
148,,,0.06090029964286737,,ALB
149,,,0.0648805408067133,,ALB
150,0.96984064858028,-1.2758589439861374,-0.3796590772907145,1.6278160449494217,ARE
151,1.1582558722059222,-1.3248949224472768,0.4279760435203738,1.7553465555265757,ARE
152,1.0620150025841912,-1.432299359318705,-2.752433946343693,2.051481454704773,ARE
153,1.0498154557307324,-1.4151043998748236,0.9461427855474611,2.0025204625450845,ARE
154,1.0904806119089285,-1.3621978697584736,1.6896162883511046,1.8555830363745234,ARE
155,1.0728590442317099,-1.398192651527665,-0.7424333561169201,1.9549426907859626,ARE
156,0.9684851433743399,-1.2966007852604038,-2.3894591064100923,1.6811735963378958,ARE
157,0.9806846902277987,-1.3536071331578834,-1.9227713458593585,1.832252270935904,ARE
158,0.96984064858028,-1.438732297087122,-0.4779552174300523,2.0699506226815862,ARE
159,0.9888177214634383,-1.459946156855926,-1.775763315294485,2.131442780918388,ARE
160,0.991528731875318,-1.3699659455542974,-3.8889876527057177,1.8768066919784803,ARE
161,1.0118613099644158,-1.398354486440078,-0.7420893041359403,1.9553952697470947,ARE
162,1.0267718672297543,-1.3059197789668524,-1.7280623832964723,1.7054264690968326,ARE
163,0.9413750392555426,-1.3819552153155605,0.6239943603047136,1.9098002171378772,ARE
164,1.0376159088772736,-1.3775856726804097,1.5112718076892253,1.8977422855743367,ARE
165,0.9644186277565207,-1.4168980701540679,-1.061610868045236,2.007600141206322,ARE
166,0.8898658414298276,-1.3259468493779611,-0.6466858095618064,1.7581350473753417,ARE
167,1.0254163620238148,-1.3606064931197457,-0.9589643455113301,1.8512500291196126,ARE
168,1.0620150025841912,-1.3610110804007782,-0.054308196642070504,1.8523511609736936,ARE
169,0.9928842370812575,-1.2356159957661046,-0.06748979007448773,1.5267468889930622,ARE
170,1.0484599505247922,-1.3614156676818105,-0.23387398030752235,1.85345262020951,ARE
171,1.0064392891406564,-1.199796535152027,0.08642210820350493,1.4395117257628092,ARE
172,1.1894324919425392,-1.3036136314649671,-1.1413412458365404,1.699408500141279,ARE
173,1.1650333982356216,-1.4225353196031205,-0.6528983121567482,2.023606735518352,ARE
174,1.1135242004099062,-1.4372757828754048,0.6389940483285639,2.0657616760401076,ARE
175,1.1148797056158462,-1.4654755163633704,-0.6433806277350487,2.147618489060487,ARE
176,1.1365677889108843,-1.4525691820984332,-0.3892028509621566,2.109957228782111,ARE
177,1.1460563253524634,-1.4514767964396456,0.34672596693156665,2.1067848906026962,ARE
178,1.1501228409702826,-1.4464464279121414,-0.16384391168611534,2.0922072688197937,ARE
179,1.1311457680871249,-1.452825420709754,-1.5871576065932436,2.1107017030604736,ARE
180,1.1338567784990046,-1.3772215441274804,-1.4118508929482612,1.8967391816088814,ARE
181,1.1541893565881025,-1.433283855035884,-2.6220643348021233,2.0543026091065246,ARE
182,1.094547127526748,-1.3336879526883831,-2.3954156082419353,1.778723555146131,ARE
183,1.147411830558403,-1.3785431959121865,-3.1814243715945687,1.9003813429957852,ARE
184,1.2124760804435168,-1.4471881712607013,-1.5001678950610782,2.0943536030368928,ARE
185,,,-0.5974782233911624,,ARE
186,,,-0.11786160901489254,,ARE
187,-0.2514695419715442,-0.49043365531774047,,0.24052517026832027,ARG
188,-0.23791448991214528,-0.24915128715265694,0.28907361673488496,0.062076363889825716,ARG
189,-0.31924480226853774,-0.6344667273653113,-0.7087635487460661,0.40254802813364826,ARG
190,-0.26909110964876237,-0.1409511619618647,-1.454174178343093,0.019867230058399812,ARG
191,-0.35177692721109444,-0.4538859375978044,1.0143531289993262,0.20601244434903798,ARG
192,-0.26231358361906293,-0.46959741034456653,1.0853566527517515,0.2205217278023232,ARG
193,-0.3124672762388383,-0.2907158871573961,-0.6538456780380242,0.08451572704571186,ARG
194,-0.2501140367656041,-0.31427635315618885,-0.028439074944235376,0.09876962615315353,ARG
195,-0.24875853155966451,-0.4090711531021041,0.22674476852185332,0.16733920830028512,ARG
196,-0.22707044826462655,-0.42684602098213204,0.9577997884480488,0.1821975256282787,ARG
197,-0.2365589847062057,-0.4707707134595608,-0.07137708828612585,0.2216250646512239,ARG
198,-0.30568975020913886,-0.3384976450473346,0.3230744314618472,0.11458065570259132,ARG
199,-0.27044661485470245,-0.32308286963999633,-0.32192845934480513,0.10438254065481486,ARG
200,-0.3043342450031993,-0.2599267950708226,-0.1378557577863299,0.06756193879578941,ARG
201,-0.28942368773786026,-0.4743580540180489,0.2918863639727523,0.22501556341179021,ARG
202,-0.24740302635372444,-0.4087879420053813,-0.5818230429675307,0.167107581528995,ARG
203,-0.3300888439160565,-0.23759357715782856,-0.8988612364169588,0.05645070790665303,ARG
204,-0.19318281811612978,-0.29194313524319465,0.5352843888676496,0.08523079421562624,ARG
205,-0.2541805523834239,-0.15540841413742615,-1.304462649273649,0.024151775184709755,ARG
206,-0.25689156279530356,-0.447048412548355,1.0350826684978813,0.19985228316200418,ARG
207,-0.1904718077042496,-0.2857529498433975,0.1087985315920578,0.08165474834420325,ARG
208,-0.22571494305868647,-0.3104867189571843,-1.512480390361447,0.09640200264879757,ARG
209,-0.21622640661710735,-0.30676451597168536,-1.3876906171085621,0.0941044682593424,ARG
210,-0.28535717212004097,-0.4163806966460913,0.06091660542395647,0.1733728845394843,ARG
211,-0.31788929706259766,-0.17128172179660128,-0.20118415038012255,0.02933742822160832,ARG
212,-0.21080438579334795,-0.17426218143354077,-1.8421425195300454,0.03036730787797628,ARG
213,-0.19589382852800946,-0.22844990460649403,0.682991937441245,0.052189358914716225,ARG
214,-0.24875853155966451,-0.3691923334350004,-0.08291016725043644,0.13630297906718053,ARG
215,-0.315178286650718,-0.5387953216438256,-0.9697245304520181,0.29030039862527346,ARG
216,-0.19589382852800946,-0.48982677439619166,-1.813855250496699,0.23993026891537764,ARG
217,-0.2528250471774838,-0.11497665851957803,-0.9345496994866413,0.013219632004327655,ARG
218,-0.2216484274408667,-0.2554089037659598,1.4117201224060278,0.06523370812292932,ARG
219,-0.2840016669141009,-0.18436337721665227,1.3111982431480298,0.03398985485872962,ARG
220,-0.24875853155966451,-0.19323732491396522,0.41273013820207827,0.03734066373990536,ARG
221,-0.16742821920327206,-0.3655915066338112,0.4063676224211169,0.13365714972278,ARG
222,-0.2501140367656041,-0.5460509202170085,-0.9848905374429769,0.2981716074698418,ARG
223,-0.24062550032402497,-0.40727748282285997,0.3668016446084495,0.165874948014525,ARG
224,-0.1755612504389111,-0.30306928547158846,0.7656704004534561,0.09185099179625918,ARG
225,-0.26502459403094264,-0.30341992778181665,0.11602851492695858,0.09206365257512283,ARG
226,-0.28129065650222124,-0.5069947613546708,-1.0534237353604061,0.25704368804107963,ARG
227,-0.28942368773786026,-0.07929206033251127,-0.6116120744391822,0.006287230831774606,ARG
228,-0.19453832332206938,-0.007868918987573758,-1.2079014442421898,6.191988603299882e-05,ARG
229,-0.2230039326468068,0.03851026966145225,-2.344941062880669,0.0014830408693977694,ARG
230,-0.22571494305868647,-0.21880724107521926,0.9230162962288103,0.04787660874694912,ARG
231,-0.21893741702898703,-0.4405480435664329,0.9550799841623892,0.19408257869021167,ARG
232,-0.24198100552996507,-0.46640117082440974,0.9812964189974219,0.21753005214638024,ARG
233,-0.18369428167455062,-0.28068212258778996,0.8566191556340517,0.07878245394038715,ARG
234,-0.31788929706259766,-0.20965008228118368,,0.04395315700050709,ARG
235,-0.1877607972923699,-0.5605756036060753,,0.3142450073583156,ARG
236,-0.19589382852800946,-0.2896774464694127,,0.08391302299303945,ARG
237,-0.24740302635372444,-0.3469400329782128,,0.12036738648292339,ARG
238,,,,,ARG
239,-1.4280480607273525,-1.0412792384434926,-2.1873000324676024,1.0842624524134599,ARM
240,-1.7181261747984846,-0.9119596571828036,-8.843549784545907,0.8316704163289766,ARM
241,-1.6896605654737475,-1.0443406155366386,-1.4301247818148,1.0906473212594452,ARM
242,-1.5419104980263016,-0.9897483050826529,0.9381350164546111,0.9796017074139841,ARM
243,-1.3982269461966752,-1.2471871920036341,1.1124389245626147,1.5554758918979097,ARM
244,-1.3589172952244188,-1.1160065092501956,0.8731597399708205,1.245470528688807,ARM
245,-1.4510916492283301,-0.8784598303133125,0.40770795762663986,0.7716916734740938,ARM
246,-1.3182521390462227,-1.1449344998440196,0.9678425190208167,1.3108750089330754,ARM
247,-1.3372292119293807,-1.1731477195746862,0.320082320632,1.3762755719432866,ARM
248,-1.4294035659332922,-1.1088183418905182,0.7185254955905815,1.229478115312838,ARM
249,-1.3656948212541182,-1.0244888662806437,1.2641479118154717,1.0495774371329987,ARM
250,-1.502600847054045,-0.9136589237631401,1.7790355612655437,0.8347726289720194,ARM
251,-1.5269999407609631,-0.8953041474469657,1.8912878194390303,0.8015695164357381,ARM
252,-1.4592246804639692,-1.0004024368165088,1.3692794353873545,1.0008050355884088,ARM
253,-1.4795572585530674,-0.9430589328515019,1.8653795638665813,0.8893601508310135,ARM
254,-1.4077154826382543,-1.0546845636883695,1.776588063524072,1.1123595288825263,ARM
255,-1.5310664563787824,-1.0784068645995752,1.8616324953723093,1.1629613656154867,ARM
256,-1.4578691752580295,-1.1308413762213874,0.8458394037560568,1.2788022181742813,ARM
257,-1.442958617992691,-1.006444273546594,-2.746426896590474,1.0129300757547313,ARM
258,-1.1759240924225363,-1.0046371170246489,0.07057288898491329,1.009295736903598,ARM
259,,,0.4355989961795216,,ARM
260,,,0.7965339828988783,,ARM
261,,,0.2100117759682331,,ARM
262,,,,,ATG
263,,,,,ATG
264,,,,,ATG
265,,,,,ATG
266,,,,,ATG
267,,,,,ATG
268,,,,,ATG
269,,,0.2924472828422168,,ATG
270,,,0.8352210791108439,,ATG
271,,,1.0929763442546816,,ATG
272,,,0.4710738535169373,,ATG
273,,,-0.09451825280775686,,ATG
274,,,0.671964337690696,,ATG
275,,,1.472542316446428,,ATG
276,,,1.218770553622654,,ATG
277,,,1.9274116468637918,,ATG
278,,,1.2701353946313843,,ATG
279,,,0.7958654458742258,,ATG
280,,,0.7548335783416495,,ATG
281,,,0.11598938105234478,,ATG
282,,,-0.11388952074159116,,ATG
283,,,-0.4370016176467036,,ATG
284,,,0.18164786976376782,,ATG
285,,,0.2731510215013923,,ATG
286,,,-1.4405017808998941,,ATG
287,,,0.30745349317850273,,ATG
288,,,0.013116208161300548,,ATG
289,,,-0.04619280939403234,,ATG
290,,,-0.04960723995408701,,ATG
291,,,0.1601878312724216,,ATG
292,,,-1.1024160852206741,,ATG
293,,,-0.06152350477399111,,ATG
294,,,0.5527592944608231,,ATG
295,,,0.30887046555514436,,ATG
296,,,0.4897700621136834,,ATG
297,,,1.583248786572669,,ATG
298,,,0.899129957511408,,ATG
299,,,-0.48306055748904514,,ATG
300,,,-2.5807193962726367,,ATG
301,,,-1.6995468333278785,,ATG
302,,,-0.8111491787825468,,ATG
303,,,0.05271642811425506,,ATG
304,,,-0.3713219314198648,,ATG
305,-0.4046416302427495,-0.29825469682730177,,0.0889558641795457,AUS
306,-0.31924480226853774,-0.2878433174620653,-0.25549544603165053,0.08285377540756732,AUS
307,-0.3571989480348538,-0.29174084160267844,-0.5013474909804553,0.0851127186590391,AUS
308,-0.35177692721109444,0.063351928716848,0.3605826197010721,0.00401346687214459,AUS
309,-0.38702006256553134,-0.32835599053611986,0.4696193778437909,0.10781765652095643,AUS
310,-0.34635490638733507,-0.571526432679355,0.31746524276720167,0.3266424632511893,AUS
311,-0.40057511462492973,-0.45255079957039707,-0.30110923805026,0.2048022261918057,AUS
312,-0.35448793762297415,-0.34846397840343535,0.4802833586760532,0.12142714424474986,AUS
313,-0.3490659167992148,-0.4859022777701764,0.2122538208679824,0.23610102354224569,AUS
314,-0.3490659167992148,-0.3199001163625406,0.4599794000639232,0.10233608444876703,AUS
315,-0.39108657818335063,-0.3139257108459607,0.4975104163966726,0.09854935193014173,AUS
316,-0.38024253653583184,-0.3300552571164564,-0.22044616958065996,0.10893647275021014,AUS
317,-0.34228839076951534,-0.3215993829428771,0.01595341407080154,0.10342616310923931,AUS
318,-0.2785796460903415,-0.10848977578035698,-0.14108756359818678,0.011770031448872132,AUS
319,-0.36262096885861367,0.14534828433943509,-0.06740826116904229,0.02112612376041727,AUS
320,-0.32195581268041745,-0.26479532868591377,-0.2946293206454572,0.0701165660938811,AUS
321,-0.36262096885861367,-0.21103916527939523,-0.05688777121036394,0.0445375292818239,AUS
322,-0.32331131788635703,-0.5269544005522743,0.08437899383304247,0.2776809402614067,AUS
323,-0.3599099584467335,-0.07652738057878923,-0.3537932167490972,0.005856439978250847,AUS
324,-0.2975567189734998,-0.6258085595512157,0.16186406556837965,0.3916363532075675,AUS
325,-0.2555360575893635,-0.6367189298963921,-0.01853983524505121,0.4054109956884067,AUS
326,-0.2948457085616201,-0.3347619558191345,-0.030258800113777438,0.11206556706385215,AUS
327,-0.3206003074744774,-0.693590415366861,-0.04865987407281107,0.4810676642887747,AUS
328,-0.30840076062101857,-0.24943449824937974,-0.882121721550903,0.062217568916919826,AUS
329,-0.389731072977411,-0.26389175042494123,0.2436163602147307,0.06963885594233947,AUS
330,-0.34228839076951534,-0.3208441533516165,0.3014056789725607,0.1029409707399156,AUS
331,-0.36939849488831267,-0.42698088340914286,0.05184569940409789,0.18231267479685206,AUS
332,-0.3327998543279362,-0.33853810377543797,-0.1628296921023742,0.11460804770786921,AUS
333,-0.24740302635372444,-0.02097754689302657,0.30790679389277936,0.00044005747364912864,AUS
334,-0.3327998543279362,-0.09937307571442461,0.04754097319657915,0.009875008176944765,AUS
335,-0.2989122241794394,-0.07882004183797348,0.11174661681296459,0.006212598995339889,AUS
336,-0.2799351512962811,-0.43650217075610787,-0.5378349373235032,0.19053414507479435,AUS
337,-0.38702006256553134,-0.21566494652586693,-0.4560174195527958,0.04651136916000504,AUS
338,-0.3477104115932747,-0.543717800229721,0.1913530706679919,0.2956290462866468,AUS
339,-0.37075400009425274,-0.694386103686225,0.16299568677596224,0.4821720609925368,AUS
340,-0.4087081458605693,-0.30542937794427805,0.09070563689560787,0.09328710491142864,AUS
341,-0.41413016668432867,-0.3423277379744423,0.10678639820566459,0.11718828018669844,AUS
342,-0.3477104115932747,-0.5949385500084359,0.13859571595425374,0.35395187828614016,AUS
343,-0.3314443491219966,-0.25810615230617645,0.2272355725326348,0.06661878585829915,AUS
344,-0.35855445324079394,-0.21852402997849663,0.2998615215034243,0.04775275167804289,AUS
345,-0.3477104115932747,-0.462732912809715,0.11587687116283008,0.21412174859736333,AUS
346,-0.34635490638733507,-0.44664382526732255,-0.21893462367370164,0.19949070664942656,AUS
347,-0.33822187515169605,-0.6935634428814589,0.11001168170508584,0.48103024930158267,AUS
348,-0.3599099584467335,-0.4465763940538172,-0.016638581170063803,0.19943047572611022,AUS
349,-0.3477104115932747,-0.46561896874774683,0.1653779613930777,0.21680102405771523,AUS
350,-0.3165337918566581,-0.5108518267671808,-0.008642226123975943,0.2609695889113657,AUS
351,-0.35448793762297415,-0.6746017856437355,-0.0709922718524234,0.4550875691937165,AUS
352,-0.2975567189734998,-0.3918896799009239,0.19153732599429854,0.1535775212128486,AUS
353,-0.39108657818335063,-0.40530849138850195,-0.04459973458162864,0.16427497319162335,AUS
354,-0.2840016669141009,-0.4929151239747397,-0.36422565548989455,0.24296531944303298,AUS
355,-0.3395773803576356,-0.20416118150184281,-0.24660227302566298,0.041681788032228405,AUS
356,,,-0.1752889394325449,,AUS
357,,,-0.008674837686154149,,AUS
358,,,-0.17124510572245152,,AUS
359,-1.55817656049758,-0.2566766105798616,,0.0658828824187659,AUT
360,-1.4795572585530674,-0.38824839437163144,0.47958547124544026,0.15073681573214986,AUT
361,-1.6991491019153266,-0.27472120331391114,0.016454001550236453,0.0754717395502433,AUT
362,-1.6774610186202887,-0.46602355602877943,0.2465709677480731,0.2171779547737089,AUT
363,-1.6137522739411145,-0.2625431261548329,0.5506770462157469,0.0689288930911525,AUT
364,-1.696438091503447,-0.01333084728151248,0.14200036304565497,0.00017771148924300867,AUT
365,-1.5175114043193838,-0.025994429177829636,0.4708455725816901,0.0006757103482812007,AUT
366,-1.502600847054045,-0.36216600098773605,0.05150490857933598,0.13116421227144884,AUT
367,-1.5717316125569785,-0.3873178436252566,0.31886590936275416,0.15001511199051873,AUT
368,-1.6286628312064533,-0.3942902311017167,0.6263163035317995,0.15546478634224514,AUT
369,-1.6232408103826939,-0.13739079388877884,0.5133188711625416,0.018876230245388908,AUT
370,-1.5812201489985578,-0.6031246993279934,0.4304806114956575,0.36375940293948245,AUT
371,-1.6164632843529942,-0.31689268424019895,0.5774201577799568,0.10042097332495843,AUT
372,-1.5947752010579566,-0.3644991209750235,0.3778341360933251,0.13285960919156484,AUT
373,-1.5120893834956244,-0.2643907414048813,0.2930734248360377,0.0699024641406228,AUT
374,-1.5120893834956244,-0.3071286445246146,-0.32579619061913634,0.09432800428752706,AUT
375,-1.569020602145099,-0.39060848684432103,0.4486729714567508,0.15257498999481012,AUT
376,-1.4890457949946465,-0.3669671033893217,0.4918425268901063,0.13466485496994912,AUT
377,-1.6381513676480324,-0.48199126738686227,-0.3310580661765845,0.23231558183719375,AUT
378,-1.569020602145099,-0.13389785702919804,0.5687813549589591,0.017928636117011558,AUT
379,-1.6923715758856273,-0.33455966217861827,-0.02997671010093623,0.11193016755707118,AUT
380,-1.5622430761153994,-0.31845708839352477,-0.3750037767897804,0.10141491714808125,AUT
381,-1.5215779199372035,-0.39288766186080404,0.003127286666126378,0.15436071484244948,AUT
382,-1.4700687221114883,-0.48681934227385,0.19419353773371067,0.23699307201194392,AUT
383,-1.6245963155886336,-0.4326316191008969,-0.3004896183688748,0.18717011784586357,AUT
384,-1.6584839457371303,-0.2630016584066697,0.08489099535923979,0.06916987232465859,AUT
385,-1.6029082322935957,-0.4195229911954438,0.0507695178522182,0.1759995401415724,AUT
386,-1.6273073260005133,-0.2145321021389759,-0.10038507284361002,0.046024022848167985,AUT
387,-1.4985343314362256,-0.26743863225532616,0.19579313485855002,0.07152342202259958,AUT
388,-1.4727797325233678,-0.3496912264892339,0.23847514743734177,0.12228395388354468,AUT
389,-1.4687132169055483,-0.3353418642552812,0.2595014521517183,0.11245416592220743,AUT
390,-1.6042637374995354,-0.3614512301245787,0.0790682009323271,0.13064699175857114,AUT
